#Processing Run 48292 for polarization tables
#The run table thinks this was a DPERPL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48290.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	-1.0	0
4414599	4440704	1291.9	1
4440704	4447192	1290.3	1
4447192	4460317	1290.3	1
4460317	4479705	1289.7	1
4479705	4492844	1289.9	1
4492844	4505803	1290.5	1
4505803	4522090	1287.8	1
4522090	4536825	1287.0	1
4536825	4543738	1289.7	1
4543738	4558089	1287.4	1
4558089	4574804	1287.0	1
4574804	4586171	1287.4	1
4586171	4597225	1287.2	1
4597225	4609643	1289.3	1
4609643	4622416	1287.4	1
4622416	4640662	1286.4	1
4640662	4652418	1286.0	1
4652418	4664836	1287.0	1
4664836	4677974	1286.6	1
4677974	4697675	1286.4	1
4697675	4710907	1286.6	1
4710907	4725031	1287.6	1
4725031	4736880	1287.2	1
4736880	4748278	1285.4	1
4748278	4761010	1291.3	1
4761010	4779476	1289.7	1
4779476	4792709	1287.0	1
4792709	4805891	1286.4	1
4805891	4825519	1285.8	1
4825519	4831120	1287.0	1
4831120	4849223	1286.4	1
4849223	4859908	1287.8	1
4859908	4872363	1290.9	1
4872363	4892011	1285.6	1
4892011	4899448	1285.8	1
4899448	4917664	1286.2	1
4917664	4928661	1285.8	1
4928661	4942864	1286.2	1
4942864	4954795	1288.9	1
4954795	4968018	1286.6	1
4968018	4983171	1286.0	1
4983171	5003098	1286.6	1
5003098	5009234	1285.2	1
5009234	5022175	1285.2	1
5022175	5035353	1285.6	1
5035353	5054253	1285.0	1
5054253	5066043	1285.2	1
5066043	5082664	1285.6	1
5082664	5094726	1285.6	1
5094726	5103373	1285.4	1
5103373	5121386	1286.0	1
5121386	5134523	1285.2	1
5134523	5146842	1286.0	1
5146842	5160041	1285.4	1
5160041	5172759	1285.2	1
5172759	5193283	1285.4	1
5193283	5207214	1285.6	1
5207214	5215166	1285.6	1
5215166	5229353	1285.0	1
5229353	5246714	1285.0	1
5246714	5266478	1286.8	1
5266478	5272976	1285.0	1
5272976	5292500	1285.0	1
5292500	5305163	1286.2	1
5305163	5325930	1285.2	1
5325930	5338295	1285.8	1
5338295	5351590	1286.0	1
5351590	5364045	1287.0	1
5364045	5378066	1285.6	1
5378066	5394950	1286.8	1
5394950	5406111	1286.2	1
5406111	5419038	1285.8	1
5419038	5434564	1285.4	1
5434564	5444603	1285.6	1
5444603	5463287	1285.8	1
5463287	5475504	1285.8	1
5475504	5488943	1286.6	1
5488943	5501890	1286.6	1
5501890	5515603	1287.4	1
5515603	5530972	1287.6	1
5530972	5541742	1286.2	1
5541742	5561022	1286.8	1
5561022	5567501	1286.0	1
5567501	5580671	1286.2	1
5580671	5599384	1290.1	1
5599384	5617842	1289.7	1
5617842	5629117	1287.6	1
5629117	5636021	1286.4	1
5636021	5650123	1287.2	1
5650123	5667350	1287.2	1
5667350	5684468	1286.0	1
5684468	5691857	1287.2	1
5691857	5705264	1286.6	1
5705264	5717626	1285.4	1
5717626	5734364	1285.8	1
5734364	5746287	1292.5	1
5746287	5759149	1285.4	1
5759149	5772723	1286.2	1
5772723	5788443	1285.6	1
5788443	5803476	1285.6	1
5803476	5822446	1286.2	1
5822446	5829928	1286.6	1
5829928	5843126	1285.2	1
5843126	5862582	1285.8	1
5862582	5880003	1285.4	1
5880003	5886732	1285.4	1
5886732	5899605	1288.0	1
5899605	5917821	1286.0	1
5917821	5926044	1285.8	1
5926044	5942673	1286.2	1
5942673	5955200	1286.0	1
5955200	5968301	1285.6	1
5968301	5981389	1286.2	1
5981389	5994561	1286.0	1
5994561	6013371	1290.3	1
6013371	6024957	1285.4	1
6024957	6037978	1286.0	1
6037978	6048188	1286.2	1
6048188	6061521	1286.2	1
6061521	6083825	1286.4	1
6083825	6092787	1285.8	1
6092787	6109857	1285.8	1
6109857	6124711	1286.0	1
6124711	6131836	1285.8	1
6131836	6154030	1286.0	1
6154030	6159705	1286.4	1
6159705	6171814	1286.4	1
6171814	6191881	1286.4	1
6191881	6203768	1287.0	1
6203768	6223384	1286.2	1
6223384	6229820	1286.4	1
6229820	6250020	1286.6	1
6250020	6263537	1286.6	1
6263537	6270279	1286.4	1
6270279	6286881	1286.0	1
6286881	6299245	1286.4	1
6299245	6311924	1287.0	1
6311924	6323890	1286.6	1
6323890	6338550	1285.8	1
6338550	6355343	1285.8	1
6355343	6366782	1285.8	1
6366782	6378765	1285.8	1
6378765	6392014	1285.4	1
6392014	6404776	1284.8	1
6404776	6420618	1285.4	1
6420618	6434685	1285.2	1
6434685	6449978	1285.4	1
6449978	6457247	1285.2	1
6457247	6471399	1286.4	1
6471399	6490455	1286.6	1
6490455	6503604	1287.0	1
6503604	6517437	1287.0	1
6517437	6536678	1287.2	1
6536678	6541677	1286.4	1
6541677	6558671	1286.6	1
6558671	6571379	1287.0	1
6571379	6591470	1287.0	1
6591470	6604854	1286.6	1
6604854	6611655	1286.8	1
6611655	6637066	1286.2	1
6637066	6640444	1285.8	1
6640444	6653329	1285.6	1
6653329	6669611	1285.4	1
6669611	6682088	1285.8	1
6682088	6700964	1285.8	1
6700964	6708171	1286.4	1
6708171	6722820	1285.8	1
6722820	6738595	1289.3	1
6738595	6746415	1285.2	1
6746415	6769268	1285.2	1
6769268	6779918	1285.4	1
6779918	6792952	1285.8	1
6792952	6811824	1285.8	1
6811824	6818461	1286.0	1
6818461	6838766	1285.8	1
6838766	6850828	1293.7	1
6850828	6869100	1286.2	1
6869100	6878632	1286.0	1
6878632	6889248	1285.6	1
6889248	6908174	1285.2	1
6908174	6928478	1286.0	1
6928478	6939080	1285.6	1
6939080	6952427	1285.2	1
6952427	6959129	1284.8	1
6959129	6980060	1285.2	1
6980060	6990743	1285.4	1
6990743	7002510	1286.2	1
7002510	7021968	1285.8	1
7021968	7028890	1284.0	1
7028890	7051678	1283.0	1
7051678	7057246	1286.8	1
7057246	7070776	1285.0	1
7070776	7083636	1284.8	1
7083636	7097344	1285.2	1
7097344	7113656	1285.0	1
7113656	7131716	1285.6	1
7131716	7144407	1286.4	1
7144407	7155508	1285.6	1
7155508	7175569	1322.4	1
7175569	7187541	1318.2	1
7187541	7194106	1312.6	1
7194106	7208747	1307.5	1
7208747	7224006	1303.3	1
7224006	7236808	1298.1	1
7236808	7255691	1294.9	1
7255691	7268884	1292.7	1
7268884	7281767	1291.9	1
7281767	7298743	1290.9	1
7298743	7310860	1287.6	1
7310860	7323571	1289.7	1
7323571	7330849	1289.7	1
7330849	7346168	1287.6	1
7346168	7367543	1286.6	1
7367543	7376898	1286.2	1
7376898	7396692	1285.4	1
7396692	7402989	1285.8	1
7402989	7415926	1285.4	1
7415926	7432445	1285.0	1
7432445	7448950	1285.0	1
7448950	7458766	1286.0	1
7458766	7476747	1296.3	1
7476747	7483864	1284.8	1
7483864	7509658	1285.2	1
7509658	7526795	1302.3	1
7526795	7536038	1299.9	1
7536038	7547388	1296.7	1
7547388	7561963	1295.3	1
7561963	7575963	1294.3	1
7575963	7595452	1292.3	1
7595452	7601769	1291.5	1
7601769	7620230	1290.3	1
7620230	7628285	1287.8	1
7628285	7644196	1287.4	1
7644196	7655662	1286.4	1
7655662	7670431	1285.8	1
7670431	7687503	1285.8	1
7687503	7696626	1289.7	1
7696626	7714148	1285.2	1
7714148	7731845	1286.4	1
7731845	7738743	1285.4	1
7738743	7751947	1284.6	1
7751947	7764810	1284.8	1
7764810	7781360	1284.8	1
7781360	7793548	1285.0	1
7793548	7805750	1284.8	1
7805750	7818945	1284.6	1
7818945	7832002	1286.6	1
7832002	7851863	1284.4	1
7851863	7867862	1284.2	1
7867862	7880570	1284.8	1
7880570	7894050	1285.2	1
7894050	7901605	1284.8	1
7901605	7923758	1284.6	1
7923758	7930955	1284.8	1
7930955	7949582	1284.6	1
7949582	7963701	1284.0	1
7963701	7970361	1283.6	1
7970361	7986291	1283.8	1
7986291	7996474	1283.6	1
7996474	8009612	1283.6	1
8009612	8029621	1283.8	1
8029621	8042057	1283.8	1
8042057	8057158	1283.8	1
8057158	8069260	1284.0	1
8069260	8079778	1284.2	1
8079778	8093167	1284.0	1
8093167	8111800	1284.0	1
8111800	8128329	1284.2	1
8128329	8144741	1283.6	1
8144741	8153741	1284.0	1
8153741	8169447	1284.0	1
8169447	8181866	1282.6	1
8181866	8200254	1280.2	1
8200254	8211903	1274.0	1
8211903	8229106	1268.0	1
8229106	8237852	1268.6	1
8237852	8266037	1267.2	1
8266037	8274705	1280.4	1
8274705	8289065	1282.8	1
8289065	8307709	1283.4	1
8307709	8315071	1283.2	1
8315071	8333813	1283.4	1
8333813	8345490	1283.8	1
8345490	8357791	1283.4	1
8357791	8372602	1283.4	1
8372602	8392397	1283.4	1
8392397	8405995	1287.0	1
8405995	8416657	1285.2	1
8416657	8429817	1284.2	1
8429817	8448871	1284.2	1
8448871	8456647	1283.4	1
8456647	8477961	1283.8	1
8477961	8485043	1283.4	1
8485043	8498251	1283.6	1
8498251	8511405	1283.6	1
8511405	8531084	1283.2	1
8531084	8545363	1285.8	1
8545363	8557455	1283.4	1
8557455	8569897	1283.6	1
8569897	8583709	1283.8	1
8583709	8609965	1284.2	1
8609965	8621873	1283.2	1
8621873	8642239	1282.8	1
8642239	8648583	1282.8	1
8648583	8662382	1283.0	1
8662382	8678205	1283.6	1
8678205	8690374	1283.2	1
8690374	8702814	1284.2	1
8702814	8715163	1283.6	1
8715163	8728813	1283.4	1
8728813	8747754	1283.6	1
8747754	8758277	1283.0	1
8758277	8775894	1284.0	1
8775894	8787763	1283.2	1
8787763	8797448	1283.2	1
8797448	8813549	1283.8	1
8813549	8823954	1283.4	1
8823954	8840238	1283.6	1
8840238	8849585	1284.0	1
8849585	8862478	1284.0	1
8862478	8880467	1283.6	1
8880467	8898355	1283.0	1
8898355	8913122	1283.0	1
8913122	8924487	1283.6	1
8924487	8930878	1284.0	1
8930878	8949532	1284.0	1
8949532	8962604	1284.0	1
8962604	8979968	1283.6	1
8979968	8987983	1283.6	1
8987983	9003629	1282.8	1
9003629	9020826	1282.2	1
9020826	9033452	1282.4	1
9033452	9053161	1281.8	1
9053161	9059713	1282.4	1
9059713	9072089	1282.4	1
9072089	9089051	1282.0	1
9089051	9105560	1282.4	1
9105560	9112488	1282.0	1
9112488	9132588	1282.6	1
9132588	9143908	1282.0	1
9143908	9163423	1282.0	1
9163423	9170002	1282.4	1
9170002	9183933	1282.8	1
9183933	9202721	1283.2	1
9202721	9216139	1282.0	1
9216139	9235331	1282.6	1
9235331	9248370	1282.4	1
9248370	9254813	1281.4	1
9254813	9273759	1281.6	1
9273759	9281260	1281.6	1
9281260	9302239	1281.2	1
9302239	9311102	1281.0	1
9311102	9323173	1281.4	1
9323173	9334833	1281.0	1
9334833	9353477	1281.2	1
9353477	9371376	1281.2	1
9371376	9383178	1281.0	1
9383178	9399268	1281.0	1
9399268	9412886	1280.8	1
9412886	9425751	1280.6	1
9425751	9442406	1280.6	1
9442406	9453328	1278.6	1
9453328	9466333	1280.8	1
9466333	9483679	1281.0	1
9483679	9492070	1281.4	1
9492070	9515612	1281.2	1
9515612	9524698	1281.4	1
9524698	9536118	1281.4	1
9536118	9548933	1280.8	1
9548933	9568750	1281.0	1
9568750	9584485	1281.2	1
9584485	9591051	1281.0	1
9591051	9611037	1281.8	1
9611037	9618101	1282.0	1
9618101	9630615	1316.6	1
9630615	9644534	1311.4	1
9644534	9658282	1304.9	1
9658282	9676205	1302.9	1
9676205	9690899	1300.3	1
9690899	9708403	1295.5	1
9708403	9714897	1294.9	1
9714897	9727400	1292.7	1
9727400	9739373	1291.3	1
9739373	9756089	1289.5	1
9756089	9773290	1287.0	1
9773290	9780147	1287.4	1
9780147	9792854	1285.4	1
9792854	9809529	1284.2	1
9809529	9825763	1284.2	1
9825763	9844328	1283.8	1
9844328	9850202	1283.8	1
9850202	9864650	1283.4	1
9864650	9882387	1282.0	1
9882387	9895915	1281.8	1
9895915	9908627	1281.8	1
9908627	9922542	1281.8	1
9922542	9934843	1282.0	1
9934843	9970766	1282.2	1
9970766	9975030	1282.2	1
9975030	9986427	1281.2	1
9986427	10000889	1281.4	1
10000889	10013971	1281.6	1
10013971	10030967	1281.4	1
10030967	10049990	1281.2	1
10049990	10056610	1281.4	1
10056610	10074669	1281.4	1
10074669	10082873	1281.6	1
10082873	10098814	1281.4	1
10098814	10115831	1281.8	1
10115831	10126230	1280.8	1
10126230	10146426	1278.8	1
10146426	10149829	1280.4	1
10149829	10173776	1280.4	1
10173776	10188078	1280.4	1
10188078	10194774	1281.8	1
10194774	10215036	1281.4	1
10215036	10225241	1281.4	1
10225241	10242593	1281.6	1
10242593	10251907	1282.0	1
10251907	10265527	1282.0	1
10265527	10283183	1281.4	1
10283183	10290565	1280.8	1
10290565	10309474	1281.0	1
10309474	10327172	1281.8	1
10327172	10339854	1283.6	1
10339854	10352749	1281.8	1
10352749	10360465	1281.0	1
10360465	10379695	1281.4	1
10379695	10390178	1281.2	1
10390178	10400814	1281.0	1
10400814	10413991	1281.2	1
10413991	10427753	1280.8	1
10427753	10451253	1282.8	1
10451253	10459055	1281.4	1
10459055	10472283	1280.6	1
10472283	10490866	1281.6	1
10490866	10497432	1281.8	1
10497432	10520456	1282.0	1
10520456	10532159	1281.2	1
10532159	10545216	1281.4	1
10545216	10557865	1281.6	1
10557865	10565124	1281.2	1
10565124	10584725	1281.2	1
10584725	10595046	1281.4	1
10595046	10615227	1282.0	1
10615227	10622331	1282.0	1
10622331	10640724	1281.2	1
10640724	10658081	1281.0	1
10658081	10667481	1278.6	1
10667481	10686062	1280.8	1
10686062	10693995	1280.8	1
10693995	10707287	1278.6	1
10707287	10723263	1280.4	1
10723263	10736451	1280.6	1
10736451	10755236	1278.8	1
10755236	10782752	1282.6	1
10782752	10802345	1281.0	1
10802345	10808197	1281.4	1
10808197	10819749	1280.4	1
10819749	10833771	1280.8	1
10833771	10852376	1280.6	1
10852376	10870705	1280.6	1
10870705	10884545	1281.0	1
10884545	10892465	1281.4	1
10892465	10907623	1278.6	1
10907623	10933715	1278.6	1
10933715	10944775	1280.8	1
10944775	10959159	1280.2	1
10959159	10971045	1280.4	1
10971045	10984232	1280.8	1
10984232	11000459	1280.8	1
11000459	11013158	1281.2	1
11013158	11026933	1282.8	1
11026933	11046751	1280.4	1
11046751	11059822	1280.8	1
11059822	11079662	1280.8	1
11079662	11084491	1282.8	1
11084491	11105374	1283.8	1
11105374	11117466	1281.4	1
11117466	11138791	1281.0	1
11138791	11150273	1282.0	1
11150273	11164921	1281.2	1
11164921	11178086	1280.8	1
11178086	11189588	1281.2	1
11189588	11213440	1281.6	1
11213440	11218365	1278.6	1
11218365	11231591	1280.8	1
11231591	11244285	1280.8	1
11244285	11262425	1281.2	1
11262425	11283385	1278.0	1
11283385	11286188	1282.0	1
11286188	11303876	1280.6	1
11303876	11312043	1278.6	1
11312043	11323470	1281.0	1
11323470	11342417	1278.4	1
11342417	11349953	1291.7	1
11349953	11369990	1281.4	1
11369990	11377146	1278.8	1
11377146	11397205	1278.4	1
11397205	11410028	1278.2	1
11410028	11428232	1278.4	1
11428232	11434790	1278.4	1
11434790	11447992	1278.0	1
11447992	11461154	1278.6	1
11461154	11480313	1277.8	1
11480313	11492180	1278.2	1
11492180	11505663	1278.4	1
11505663	11519160	1278.2	1
11519160	11531340	1279.0	1
11531340	11549470	1278.8	1
11549470	11566945	1281.6	1
11566945	11573566	1278.4	1
11573566	11586775	1278.0	1
11586775	11599792	1277.8	1
11599792	11618419	1278.0	1
11618419	11635289	1278.0	1
11635289	11641450	1278.0	1
11641450	11655024	1277.6	1
11655024	11666728	1278.2	1
11666728	11685956	1278.2	1
11685956	11698364	1277.8	1
11698364	11712167	1278.4	1
11712167	11729536	1278.4	1
11729536	11742906	1278.2	1
11742906	11758321	1283.0	1
11758321	11770080	1280.6	1
11770080	11782657	1280.4	1
11782657	11794286	1278.2	1
11794286	11815262	1278.4	1
11815262	11833252	1278.4	1
11833252	11841641	1281.2	1
11841641	11855321	1278.2	1
11855321	11868722	1278.0	1
11868722	11880831	1278.0	1
11880831	11896511	1278.6	1
11896511	11909419	1278.4	1
11909419	11922637	1280.8	1
11922637	11942399	1280.8	1
11942399	11947864	1278.6	1
11947864	11968786	1278.4	1
11968786	11983280	1278.4	1
11983280	11997452	1278.4	1
11997452	12003694	1278.6	1
12003694	12017306	1277.8	1
12017306	12034288	1278.2	1
12034288	12052152	1281.0	1
12052152	12065175	1279.0	1
12065175	12072264	1280.8	1
12072264	12084913	1278.4	1
12084913	12104822	1278.8	1
12104822	12114617	1277.8	1
12114617	12134033	1277.6	1
12134033	12147240	1277.6	1
12147240	12160351	1277.8	1
12160351	12175742	1278.0	1
12175742	12194255	1278.4	1
12194255	12208160	1278.2	1
12208160	12215008	1277.8	1
12215008	12235293	1277.6	1
12235293	12248907	1278.4	1
12248907	12262645	1277.8	1
12262645	12276269	1277.0	1
12276269	12289298	1277.4	1
12289298	12308094	1277.4	1
12308094	12321692	1277.6	1
12321692	12335845	1278.8	1
12335845	12347539	1278.6	1
12347539	12359598	1278.6	1
12359598	12387782	1278.4	1
12387782	12405708	1278.8	1
12405708	12418895	1278.2	1
12418895	12431646	1280.6	1
12431646	12438754	1280.8	1
12438754	12457099	1281.0	1
12457099	12466041	1281.0	1
12466041	12485663	1281.0	1
12485663	12499067	1281.2	1
12499067	12505724	1281.4	1
12505724	12524677	1278.6	1
12524677	12536571	1278.8	1
12536571	12550421	1278.6	1
12550421	12565450	1278.8	1
12565450	12573364	1280.6	1
12573364	12590724	1283.8	1
12590724	12609886	1281.2	1
12609886	12617395	1281.8	1
12617395	12628965	1283.6	1
12628965	12643378	1281.0	1
12643378	12662224	1280.8	1
12662224	12672187	1280.4	1
12672187	12691416	1281.4	1
12691416	12698586	1281.0	1
12698586	12709413	1281.0	1
12709413	12729128	1281.2	1
12729128	12745156	1280.6	1
12745156	12758714	1278.6	1
12758714	12767530	1278.4	1
12767530	12778247	1281.4	1
12778247	12798001	1277.4	1
12798001	12813468	1278.4	1
