0 0 1709.3 0
0 0 1710.1 0
0 0 1712.5 0
0 0 1712.3 0
0 0 1709.1 0
0 0 1709.9 0
0 0 1702.9 0
0 0 1701.9 0
0 0 1705.7 0
0 1 1709.7 0
1 1 1707.1 0
1 1 1708.3 0
1 1 1707.5 0
1 1 1708.5 0
1 1 1707.9 0
1 1 1709.3 0
1 1 1707.1 0
1 1 1707.7 0
1 1 1710.1 0
1 1 1712.5 0
1 1 1711.3 0
1 1 1710.5 0
1 1 1709.3 0
1 1 1709.3 0
1 1 1712.5 0
1 1 1711.5 0
1 1 1711.5 0
1 1 1707.9 0
1 1 1695.2 0
1 1 1659.6 0
1 1 1658.2 0
1 1 1648.6 0
1 1 1636.8 0
1 1 1639.2 0
1 8369 1638.2 0
8369 25291 1650.0 0
25291 34762 1659.2 0
34762 48376 1660.4 0
48376 61398 1666.9 0
61398 70009 1668.3 0
70009 83342 1667.3 0
83342 91308 1668.7 0
91308 94487 1668.5 0
94487 109949 1668.9 0
109949 119949 1672.3 0
119949 138146 1678.0 0
138146 148478 1680.2 0
148478 166962 1679.4 0
166962 185302 1677.0 0
185302 198871 1677.0 0
198871 206551 1674.5 0
206551 226480 1678.2 0
226480 233447 1661.6 0
233447 250540 1646.5 0
250540 264279 1631.6 0
264279 278662 1627.0 0
278662 292913 -1.0 0
292913 310835 -1.0 0
310835 329137 -1.0 0
329137 342959 -1.0 0
342959 352011 -1.0 0
352011 372909 -1.0 0
372909 388560 -1.0 0
388560 406181 -1.0 0
406181 415377 -1.0 0
415377 427491 -1.0 0
427491 452574 -1.0 0
452574 465652 -1.0 0
465652 479996 -1.0 0
479996 487533 -1.0 0
487533 501970 -1.0 0
501970 525446 -1.0 0
525446 531426 -1.0 0
531426 545763 -1.0 0
545763 560091 -1.0 0
560091 579290 -1.0 0
579290 603529 -1.0 0
603529 610729 -1.0 0
610729 631958 -1.0 0
631958 639617 -1.0 0
639617 659650 -1.0 0
659650 675239 -1.0 0
675239 691337 -1.0 0
691337 705428 -1.0 0
705428 714943 -1.0 0
714943 729528 -1.0 0
729528 750142 -1.0 0
750142 768246 -1.0 0
768246 776034 -1.0 0
776034 797019 -1.0 0
797019 811388 -1.0 0
811388 833989 -1.0 0
833989 838438 -1.0 0
838438 853642 -1.0 0
853642 871650 -1.0 0
871650 881266 -1.0 0
881266 899159 -1.0 0
899159 915153 -1.0 0
915153 925814 -1.0 0
925814 943932 -1.0 0
943932 955102 -1.0 0
955102 996802 -1.0 0
996802 1005548 -1.0 0
1005548 1021746 -1.0 0
1021746 1035063 -1.0 0
1035063 1056017 -1.0 0
1056017 1068872 -1.0 0
1068872 1081533 -1.0 0
1081533 1101970 -1.0 0
1101970 1112073 -1.0 0
1112073 1135153 -1.0 0
1135153 1148810 -1.0 0
1148810 1164214 -1.0 0
1164214 1176269 -1.0 0
1176269 1186712 -1.0 0
1186712 1210210 -1.0 0
1210210 1220811 -1.0 0
1220811 1239833 -1.0 0
1239833 1249560 -1.0 0
