#test
#Total Events: Para: 381362528.000000	 Perp: 3397841664.000000
#Bad Edge Events: Para: 23091453	 Perp: 2145212
#Bad Edge Fraction: Para: 0.06	 Perp: 0.00
##Here are the runs used to make this mean polarization:
###para
##48539
##48540
##48541
##48542
##48543
#48544
#48545
#48546
#48547
#48548
#48549
#48550
#48552
#48555
#48556
#48557
#48558
#48559
#48560
#48561
#48562
#48564
#48565
#48566
#48567
#48568
#48569
#48570
#48571
#48572
#48573
#48574
###perp
#48580
#48581
#48582
#48583
#48584
#48585
#48589
#48590
#48591
#48592
#48593
#48594
#48595
#48596
#48597
#48598
#48599
#48601
#48602
#48603
#48605
##48606
#48607
#48608
#48609
#48610
#48620
#48621
##48622
#48623
#48624
#48625
#48626
##48627
#48628
#48629
#48630
#E_ID	E_g(GeV)	MeanPol
#		Para	perp	
1	4341.8	0.000	0.000
2	4333.8	0.000	0.000
3	4326.2	0.000	0.000
4	4319.0	0.000	0.000
5	4311.6	0.000	0.000
6	4304.0	0.000	0.000
7	4296.5	0.000	0.000
8	4288.8	0.000	0.000
9	4281.1	0.000	0.000
10	4273.2	0.000	0.000
11	4265.1	0.000	0.000
12	4256.9	0.000	0.000
13	4248.6	0.000	0.000
14	4240.1	0.000	0.000
15	4231.6	0.000	0.000
16	4223.1	0.000	0.000
17	4214.6	0.000	0.000
18	4206.0	0.000	0.000
19	4197.3	0.000	0.000
20	4188.6	0.000	0.000
21	4180.0	0.000	0.000
22	4171.2	0.000	0.000
23	4162.5	0.000	0.000
24	4153.8	0.000	0.000
25	4145.1	0.000	0.000
26	4136.3	0.000	0.000
27	4127.5	0.000	0.000
28	4118.8	0.000	0.000
29	4110.1	0.000	0.000
30	4101.2	0.000	0.000
31	4092.4	0.000	0.000
32	4083.7	0.000	0.000
33	4074.9	0.000	0.000
34	4066.1	0.001	0.000
35	4057.2	0.023	0.024
36	4048.4	0.026	0.026
37	4039.6	0.023	0.023
38	4030.9	0.020	0.020
39	4022.0	0.012	0.012
40	4013.1	0.011	0.011
41	4004.2	0.010	0.010
42	3995.4	0.006	0.006
43	3986.7	-0.106	-0.106
44	3977.9	-0.102	-0.102
45	3969.1	-0.098	-0.098
46	3960.3	-0.093	-0.093
47	3951.4	-0.085	-0.086
48	3942.4	-0.060	-0.060
49	3933.6	-0.057	-0.057
50	3924.9	-0.054	-0.054
51	3916.1	-0.051	-0.051
52	3907.2	-0.047	-0.048
53	3898.4	-0.027	-0.028
54	3889.6	-0.011	-0.010
55	3880.7	-0.009	-0.009
56	3871.7	-0.008	-0.008
57	3862.9	-0.007	-0.007
58	3854.1	-0.005	-0.006
59	3845.2	0.002	-0.000
60	3836.4	0.014	0.014
61	3827.5	0.021	0.022
62	3818.7	0.021	0.022
63	3809.8	0.021	0.021
64	3801.0	0.020	0.021
65	3792.1	0.019	0.020
66	3783.2	0.019	0.019
67	3774.2	0.018	0.018
68	3765.4	0.017	0.017
69	3756.6	0.016	0.016
70	3747.9	0.015	0.015
71	3739.0	0.014	0.015
72	3730.1	0.014	0.014
73	3721.2	0.013	0.013
74	3712.4	0.012	0.012
75	3703.5	0.011	0.011
76	3694.6	0.010	0.010
77	3685.8	0.010	0.010
78	3676.9	0.009	0.009
79	3668.1	0.008	0.008
80	3659.1	0.008	0.008
81	3650.2	0.007	0.007
82	3641.5	0.006	0.006
83	3632.7	0.006	0.006
84	3623.8	0.005	0.005
85	3615.0	0.005	0.005
86	3606.2	0.004	0.004
87	3597.3	0.004	0.004
88	3588.4	0.004	0.004
89	3579.5	0.003	0.003
90	3570.7	0.003	0.003
91	3561.8	0.003	0.003
92	3553.0	0.002	0.002
93	3544.1	0.002	0.002
94	3535.3	0.002	0.002
95	3526.4	0.002	0.002
96	3517.5	0.002	0.002
97	3508.6	0.001	0.001
98	3499.7	0.001	0.001
99	3490.9	0.001	0.001
100	3482.1	0.001	0.001
101	3473.3	0.001	0.001
102	3464.4	0.001	0.001
103	3455.6	0.001	0.001
104	3446.7	0.001	0.001
105	3437.8	0.001	0.001
106	3429.0	0.001	0.001
107	3420.1	0.000	0.000
108	3411.3	0.000	0.000
109	3402.4	0.000	0.000
110	3393.6	0.000	0.000
111	3384.7	0.000	0.000
112	3375.8	0.000	0.000
113	3367.0	0.000	0.000
114	3358.1	0.000	0.000
115	3349.2	0.000	0.000
116	3340.4	0.000	0.000
117	3331.6	0.000	0.000
118	3322.7	0.000	0.000
119	3313.9	0.000	0.000
120	3305.0	0.000	0.000
121	3296.0	0.000	0.000
122	3287.1	0.000	0.000
123	3278.3	0.000	0.000
124	3269.5	0.000	0.000
125	3260.7	0.001	0.000
126	3251.8	0.002	0.000
127	3242.9	0.003	0.000
128	3234.0	0.005	0.001
129	3225.2	0.008	0.004
130	3216.4	0.013	0.008
131	3207.5	0.019	0.015
132	3198.6	0.027	0.026
133	3189.7	0.036	0.038
134	3180.9	0.046	0.051
135	3172.0	0.056	0.065
136	3163.2	0.066	0.077
137	3154.3	0.075	0.087
138	3145.4	0.083	0.095
139	3136.5	0.088	0.099
140	3127.7	0.092	0.100
141	3118.8	0.093	0.099
142	3110.0	0.093	0.097
143	3101.1	0.092	0.093
144	3092.2	0.089	0.089
145	3083.4	0.086	0.084
146	3074.5	0.083	0.080
147	3065.6	0.079	0.076
148	3056.7	0.075	0.072
149	3047.8	0.071	0.068
150	3038.9	0.067	0.064
151	3030.1	0.064	0.061
152	3021.2	0.060	0.057
153	3012.3	0.057	0.054
154	3003.4	0.054	0.051
155	2994.4	0.051	0.047
156	2985.4	0.048	0.045
157	2976.5	0.047	0.042
158	2967.8	0.047	0.040
159	2959.0	0.047	0.039
160	2950.1	0.050	0.039
161	2941.3	0.055	0.042
162	2932.4	0.063	0.050
163	2923.5	0.074	0.064
164	2914.6	0.088	0.083
165	2905.8	0.106	0.108
166	2896.9	0.126	0.135
167	2888.0	0.146	0.162
168	2879.2	0.167	0.189
169	2870.3	0.186	0.210
170	2861.4	0.203	0.229
171	2852.5	0.216	0.240
172	2843.6	0.227	0.248
173	2834.8	0.233	0.250
174	2825.9	0.237	0.250
175	2817.0	0.237	0.245
176	2808.1	0.235	0.239
177	2799.2	0.231	0.232
178	2790.3	0.226	0.224
179	2781.5	0.219	0.215
180	2772.6	0.212	0.207
181	2763.7	0.204	0.198
