0 0 1744.6 0
0 0 1739.6 0
0 0 1741.2 0
0 0 1740.4 0
0 0 1741.4 0
0 0 1741.2 0
0 0 1745.6 0
0 0 1745.2 0
0 0 1745.4 0
0 1 1746.8 0
1 1 1748.8 0
1 1 1748.2 0
1 1 1748.6 0
1 1 1747.6 0
1 2 1748.4 0
2 4632 1749.4 0
4632 20978 1749.6 0
20978 35724 1751.5 0
35724 48970 1752.1 0
48970 62640 1753.3 0
62640 75599 1754.2 0
75599 94559 1753.5 0
94559 106913 1754.4 0
106913 115746 1754.6 0
115746 131352 1754.4 0
131352 141323 1756.2 0
141323 156789 1738.2 0
156789 170833 1733.5 0
170833 184697 1719.9 0
184697 196839 1705.9 0
196839 211874 1701.9 0
211874 224911 1700.9 0
224911 239217 1701.7 0
239217 261286 1699.0 0
261286 268001 1697.0 0
268001 288317 1697.0 0
288317 298910 1697.8 0
298910 309078 1697.8 0
309078 327301 1694.0 0
327301 344177 1693.8 0
344177 351842 1691.7 0
351842 371589 1690.5 0
371589 385078 1688.5 0
385078 404060 1688.7 0
404060 413065 1688.7 0
413065 428987 1688.5 0
428987 439710 1687.5 0
439710 453710 1686.9 0
453710 490198 1683.0 0
490198 497632 1680.0 0
497632 517689 1680.0 0
517689 525332 1679.2 0
525332 548185 1678.8 0
548185 555956 1678.6 0
555956 574130 1677.6 0
574130 583697 1676.6 0
583697 602741 1672.9 0
602741 623174 1671.5 0
623174 630844 1669.5 0
630844 649010 1669.9 0
649010 659115 1669.1 0
659115 679582 1667.9 0
679582 689357 1666.9 0
689357 701707 1668.5 0
701707 729778 1667.7 0
729778 744495 1665.7 0
744495 770462 1663.5 0
770462 780021 1664.9 0
780021 794506 1663.9 0
794506 811847 1666.5 0
811847 821780 1665.3 0
821780 839784 1660.2 0
839784 856007 1661.2 0
856007 870686 1663.3 0
870686 883299 1660.2 0
883299 898851 1658.0 0
898851 909083 1657.2 0
909083 921090 1656.8 0
921090 939782 1654.6 0
939782 956134 1655.4 0
956134 970426 1656.8 0
970426 987029 1652.6 0
987029 999622 1650.6 0
999622 1017170 1655.2 0
1017170 1034228 1658.4 0
1034228 1045880 1656.8 0
1045880 1062502 1655.6 0
1062502 1070281 1655.4 0
1070281 1088097 1655.2 0
1088097 1101204 1666.9 0
1101204 1115515 1667.9 0
1115515 1135694 1676.2 0
1135694 1148242 1677.8 0
1148242 1160237 1679.0 0
1160237 1172781 1680.6 0
1172781 1194288 1683.4 0
1194288 1210685 1688.3 0
1210685 1216823 1688.5 0
1216823 1231358 1689.3 0
1231358 1244785 1686.5 0
1244785 1254990 1687.1 0
1254990 1275420 1694.2 0
1275420 1293228 1695.8 0
1293228 1301775 1697.2 0
1301775 1321396 1697.4 0
1321396 1332417 1697.8 0
1332417 1351987 1699.4 0
1351987 1362779 1699.4 0
1362779 1379151 1704.9 0
1379151 1393868 1705.1 0
1393868 1407494 1707.9 0
1407494 1423831 1708.5 0
1423831 1439983 1708.7 0
1439983 1453563 1708.5 0
1453563 1468233 1710.5 0
1468233 1475765 1710.9 0
1475765 1495636 1711.7 0
1495636 1509361 1710.1 0
1509361 1519685 1711.3 0
1519685 1532933 1707.5 0
1532933 1546146 1708.9 0
1546146 1567334 1705.5 0
1567334 1577105 1710.3 0
1577105 1597138 1712.5 0
1597138 1606041 1712.5 0
1606041 1624867 1712.3 0
1624867 1639503 1713.5 0
1639503 1650938 1712.1 0
1650938 1666898 1714.3 0
1666898 1682114 1715.5 0
1682114 1689984 1715.7 0
1689984 1713051 1706.5 0
1713051 1726026 1704.5 0
1726026 1741796 1703.9 0
1741796 1759540 1708.9 0
1759540 1772490 1711.7 0
1772490 1781167 1714.1 0
1781167 1794914 1718.7 0
1794914 1813492 1713.9 0
1813492 1827147 1713.9 0
1827147 1837906 1712.1 0
1837906 1851571 1713.1 0
1851571 1868758 1714.1 0
1868758 1883597 1716.9 0
1883597 1896791 1720.7 0
1896791 1915111 1719.9 0
1915111 1925073 1720.7 0
1925073 1943477 1722.9 0
1943477 1954983 1720.1 0
1954983 1973619 1720.9 0
1973619 1987275 1720.5 0
1987275 2000890 1721.5 0
2000890 2014224 1721.3 0
2014224 2033262 1723.1 0
2033262 2040540 1721.5 0
2040540 2053900 1723.7 0
2053900 2067792 1724.5 0
2067792 2081671 1724.1 0
2081671 2101385 1724.1 0
2101385 2108844 1722.9 0
2108844 2128254 1724.9 0
2128254 2136512 1725.1 0
2136512 2156896 1724.3 0
2156896 2176472 1724.3 0
2176472 2183820 1723.7 0
2183820 2194768 1727.5 0
2194768 2209693 1723.7 0
2209693 2226988 1724.7 0
2226988 2240707 1722.7 0
2240707 2254454 1722.9 0
2254454 2273775 1722.1 0
2273775 2281829 1722.1 0
2281829 2295420 1723.5 0
2295420 2314168 1723.1 0
2314168 2323678 1723.3 0
2323678 2337071 1724.5 0
2337071 2350271 1724.1 0
2350271 2370967 1724.5 0
2370967 2384605 1724.7 0
2384605 2402200 1724.3 0
2402200 2418054 1723.3 0
2418054 2428899 1724.5 0
2428899 2438065 1722.3 0
2438065 2455591 1724.5 0
2455591 2473065 1724.5 0
2473065 2487109 1723.9 0
2487109 2494780 1723.9 0
2494780 2508531 1724.3 0
2508531 2528723 1722.3 0
2528723 2539386 1722.5 0
2539386 2556428 1722.9 0
2556428 2572809 1722.3 0
2572809 2580563 1723.5 0
2580563 2604725 1722.9 0
2604725 2615300 1725.1 0
2615300 2628632 1723.9 0
2628632 2639298 1722.5 0
2639298 2656512 1722.1 0
2656512 2665992 1710.7 0
2665992 2680035 1711.9 0
2680035 2692559 1713.5 0
2692559 2709305 1715.3 0
2709305 2720448 1718.3 0
2720448 2736776 1712.7 0
2736776 2749403 1722.1 0
2749403 2768546 1723.1 0
2768546 2781730 1723.9 0
2781730 2794718 1723.3 0
2794718 2802787 1726.5 0
2802787 2825887 1720.9 0
2825887 2834191 1723.5 0
2834191 2851777 1722.5 0
2851777 2864950 1722.9 0
2864950 2874753 1720.7 0
2874753 2900701 1716.9 0
2900701 2911718 1717.1 0
2911718 2920133 1716.7 0
2920133 2939515 1715.3 0
2939515 2950706 1718.5 0
2950706 2966072 1717.5 0
2966072 2981956 1719.7 0
2981956 2996175 1720.9 0
2996175 3010196 1720.5 0
3010196 3023493 1721.5 0
3023493 3042150 1719.7 0
3042150 3054340 1722.1 0
3054340 3066704 1724.1 0
3066704 3076434 1724.7 0
3076434 3092394 1724.3 0
3092394 3109919 1725.1 0
3109919 3121358 1724.1 0
3121358 3141448 1723.9 0
3141448 3154745 1722.3 0
3154745 3168952 1721.1 0
3168952 3181644 1719.1 0
3181644 3197176 1721.9 0
3197176 3206230 1722.5 0
3206230 3224270 1720.5 0
3224270 3234706 1717.3 0
3234706 3251467 1717.1 0
3251467 3268468 1719.3 0
3268468 3278389 1720.5 0
3278389 3297845 1721.7 0
3297845 3306529 1722.7 0
3306529 3328064 1722.9 0
3328064 3341331 1722.9 0
3341331 3351364 1723.5 0
3351364 3364855 1722.5 0
3364855 3381951 1721.7 0
3381951 3398455 1722.9 0
3398455 3409727 1723.3 0
3409727 3417077 1726.7 0
3417077 3431719 1724.5 0
3431719 3450925 1724.9 0
3450925 3472102 1722.9 0
3472102 3485922 1723.9 0
3485922 3500349 1726.9 0
3500349 3509961 1724.7 0
3509961 3519495 1724.7 0
3519495 3537549 1724.9 0
3537549 3549610 1727.1 0
3549610 3563259 1724.3 0
3563259 3577443 1724.7 0
3577443 3595969 1727.1 0
3595969 3608983 1729.1 0
3608983 3622072 1727.5 0
3622072 3635254 1729.9 0
3635254 3653183 1729.5 0
3653183 3662892 1728.1 0
3662892 3683789 1725.1 0
3683789 3697812 1727.1 0
3697812 3712044 1728.5 0
3712044 3725674 1727.9 0
3725674 3739487 1727.5 0
3739487 3758984 1727.7 0
3758984 3769943 1727.7 0
3769943 3783622 1725.1 0
3783622 3797504 1728.7 0
3797504 3806804 1730.5 0
3806804 3825161 1728.3 0
3825161 3840953 1724.5 0
3840953 3850169 1725.5 0
3850169 3868461 1724.1 0
3868461 3877339 1725.1 0
3877339 3895073 1726.9 0
3895073 3911333 1727.3 0
3911333 3924757 1727.7 0
3924757 3938513 1727.3 0
3938513 3947720 1729.1 0
3947720 3966445 1722.7 0
3966445 3981764 1724.5 0
3981764 3998209 1728.3 0
3998209 4008885 1729.3 0
4008885 4019358 1731.1 0
4019358 4043196 1734.5 0
4043196 4055451 1735.1 0
4055451 4069552 1735.5 0
4069552 4081973 1734.9 0
4081973 4095341 1734.9 0
4095341 4110321 1736.3 0
4110321 4121520 1739.0 0
4121520 4130926 1740.2 0
4130926 4149026 1740.2 0
4149026 4158357 1741.2 0
4158357 4182197 1742.0 0
4182197 4193231 1742.6 0
4193231 4203731 1744.6 0
4203731 4217489 1746.2 0
4217489 4233145 1744.2 0
4233145 4248665 1746.0 0
4248665 4259491 1746.2 0
4259491 4277397 1746.4 0
4277397 4290837 1747.2 0
4290837 4300234 1746.8 0
4300234 4325739 1749.4 0
4325739 4332804 1751.5 0
4332804 4345908 1751.7 0
4345908 4359604 1752.7 0
4359604 4373466 1752.3 0
4373466 4392375 1753.1 0
4392375 4408739 1752.7 0
4408739 4421955 1752.9 0
4421955 4436605 1750.0 0
4436605 4449317 1753.3 0
4449317 4466238 1752.9 0
4466238 4477796 1752.9 0
4477796 4487193 1752.7 0
4487193 4499800 1752.3 0
4499800 4513421 1751.7 0
4513421 4536471 1752.9 0
4536471 4540041 1752.9 0
4540041 4558683 1747.8 0
4558683 4572066 1754.0 0
4572066 4585616 1753.7 0
4585616 4602326 1753.9 0
4602326 4619787 1752.7 0
4619787 4633519 1753.9 0
4633519 4640885 1751.1 0
4640885 4661682 1751.5 0
4661682 4681468 1752.5 0
4681468 4693511 1751.5 0
4693511 4705243 1751.1 0
4705243 4721035 1752.1 0
4721035 4733652 1753.5 0
4733652 4751347 1753.1 0
4751347 4758265 1754.4 0
4758265 4776283 1747.6 0
4776283 4784874 1745.2 0
4784874 4797332 1747.4 0
4797332 4816653 1748.4 0
4816653 4831267 1751.1 0
4831267 4841643 1748.6 0
4841643 4855864 1749.8 0
4855864 4868220 1748.4 0
4868220 4885562 1749.2 0
4885562 4903162 1749.2 0
4903162 4914913 1751.9 0
4914913 4925563 1752.5 0
4925563 4942822 1752.9 0
4942822 4960519 1755.0 0
4960519 4966519 1754.1 0
4966519 4983791 1754.6 0
4983791 4994185 1753.9 0
4994185 5010484 1743.6 0
5010484 5028507 1722.7 0
5028507 5042253 1729.9 0
5042253 5057496 1729.7 0
5057496 5066624 1729.9 0
5066624 5080207 1728.9 0
5080207 5102304 1725.3 0
5102304 5115893 1713.1 0
5115893 5123509 1701.9 0
5123509 5138134 1695.8 0
5138134 5155461 1692.3 0
5155461 5167610 1693.8 0
5167610 5179880 1690.9 0
5179880 5193747 1690.5 0
5193747 5206800 1688.1 0
5206800 5226863 1685.9 0
5226863 5244624 1683.0 0
5244624 5258541 1682.2 0
5258541 5273408 1680.4 0
5273408 5283937 1678.0 0
5283937 5298093 1676.0 0
5298093 5317382 1675.2 0
5317382 5327914 1672.1 0
5327914 5341360 1670.7 0
5341360 5360728 1670.1 0
5360728 5375705 1669.3 0
5375705 5390180 1670.7 0
5390180 5403781 1668.1 0
5403781 5418220 1666.9 0
5418220 5430301 1663.3 0
