#Processing Run 48319 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48308.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	-1.0	0
3404903	3424525	1239.7	0
3424525	3442534	1229.1	0
3442534	3451229	1223.5	0
3451229	3465106	1223.5	0
3465106	3480696	1230.5	0
3480696	3499407	1228.3	0
3499407	3516341	1228.9	0
3516341	3531756	1232.9	0
3531756	3539256	1233.7	0
3539256	3553098	1238.5	0
3553098	3572221	1239.7	0
3572221	3583762	1242.1	0
3583762	3597793	1251.2	0
3597793	3611171	1258.0	0
3611171	3628848	1257.2	0
3628848	3645623	1253.8	0
3645623	3655127	1238.9	0
3655127	3670995	1239.9	0
3670995	3684743	1233.1	0
3684743	3697301	1233.3	0
3697301	3716707	1234.9	0
3716707	3734081	1234.9	0
3734081	3741038	1239.5	0
3741038	3754925	1241.7	0
3754925	3768670	1243.9	0
3768670	3787219	1245.1	0
3787219	3804885	1251.4	0
3804885	3815354	1251.2	0
3815354	3828087	1246.6	0
3828087	3841828	1237.9	0
3841828	3859107	1244.1	0
3859107	3871281	1247.6	0
3871281	3885006	1253.0	0
3885006	3903793	1259.2	0
3903793	3912267	1260.8	0
3912267	3931044	1260.6	0
3931044	3946262	1260.2	0
3946262	3958401	1266.2	0
3958401	3968234	1264.8	0
3968234	3981175	1264.8	0
3981175	4007463	1260.4	0
4007463	4013705	1250.8	0
4013705	4028120	1239.9	0
4028120	4046681	1239.1	0
4046681	4053733	1242.1	0
4053733	4076417	1240.9	0
4076417	4083713	1246.8	0
4083713	4098054	1251.6	0
4098054	4111462	1256.6	0
4111462	4125236	1254.6	0
4125236	4145287	1248.4	0
4145287	4156944	1247.8	0
4156944	4173021	1250.0	0
4173021	4183066	1253.2	0
4183066	4195951	1252.2	0
4195951	4214666	1255.2	0
4214666	4233773	1255.6	0
4233773	4240138	1255.8	0
4240138	4253880	1258.6	0
4253880	4267409	1263.6	0
4267409	4287613	1264.2	0
4287613	4297126	1271.0	0
4297126	4310518	1273.8	0
4310518	4324392	1271.8	0
4324392	4335575	1271.8	0
4335575	4355124	1264.8	0
4355124	4371621	1256.6	0
4371621	4380488	1258.4	0
4380488	4395055	1249.6	0
4395055	4410253	1255.4	0
4410253	4427547	1257.8	0
4427547	4437778	1253.8	0
4437778	4451702	1248.2	0
4451702	4465705	1249.4	0
4465705	4479832	1250.0	0
4479832	4499843	1250.4	0
4499843	4516440	1257.2	0
4516440	4525648	1259.0	0
4525648	4536734	1260.2	0
4536734	4551210	1252.8	0
4551210	4572325	1255.0	0
4572325	4581124	1253.4	0
4581124	4594184	1258.2	0
4594184	4612940	1262.2	0
4612940	4625306	1257.4	0
4625306	4640842	1263.6	0
4640842	4651226	1271.4	0
4651226	4665212	1273.8	0
4665212	4678247	1278.8	0
4678247	4695313	1279.0	0
4695313	4709961	1279.2	0
4709961	4728810	1275.0	0
4728810	4742128	1279.2	0
4742128	4755439	1282.2	0
4755439	4785805	1282.0	0
4785805	4793825	1277.8	0
4793825	4801712	1273.0	0
4801712	4815756	1262.6	0
4815756	4829495	1260.4	0
4829495	4849402	1256.8	0
4849402	4861255	1258.2	0
4861255	4875206	1259.0	0
4875206	4889608	1265.2	0
4889608	4899128	1267.4	0
4899128	4922832	1266.2	0
4922832	4929554	1268.2	0
4929554	4943054	1278.2	0
4943054	4956142	1273.4	0
4956142	4975034	1280.0	0
4975034	4996417	1273.8	0
4996417	5008584	1260.6	0
5008584	5016576	1256.8	0
5016576	5036011	1259.2	0
5036011	5056494	1262.8	0
5056494	5070723	1260.8	0
5070723	5087553	1263.8	0
5087553	5097950	1263.6	0
5097950	5110478	1263.4	0
5110478	5131200	1266.4	0
5131200	5139425	1257.6	0
5139425	5153436	1257.8	0
5153436	5173234	1260.6	0
5173234	5186438	1264.4	0
5186438	5204832	1264.4	0
5204832	5212319	1259.4	0
5212319	5223205	1259.4	0
5223205	5240797	1266.4	0
5240797	5250807	1266.2	0
5250807	5267626	1272.4	0
5267626	5287005	1273.6	0
5287005	5294895	1273.2	0
5294895	5307215	1274.6	0
5307215	5321504	1275.2	0
5321504	5339683	1275.2	0
5339683	5355127	1275.6	0
5355127	5364645	1270.4	0
5364645	5378126	1273.6	0
5378126	5395698	1267.6	0
5395698	5414941	1260.6	0
5414941	5421786	1263.6	0
5421786	5434922	1260.4	0
5434922	5448870	1266.2	0
5448870	5465904	1268.6	0
5465904	5486142	1266.0	0
5486142	5496401	1263.6	0
5496401	5507926	1264.2	0
5507926	5521654	1261.2	0
5521654	5550451	1255.8	0
5550451	5563874	1256.2	0
5563874	5577246	1254.4	0
5577246	5587801	1253.8	0
5587801	5605641	1247.8	0
5605641	5616310	1248.0	0
5616310	5631380	1239.1	0
5631380	5651187	1235.5	0
5651187	5659192	1238.3	0
5659192	5679553	1242.3	0
5679553	5700645	1247.4	0
5700645	5720090	1249.6	0
5720090	5734148	1252.0	0
5734148	5747593	1249.8	0
5747593	5759522	1253.8	0
5759522	5774524	1255.2	0
5774524	5786907	1254.2	0
5786907	5797689	1257.2	0
5797689	5815057	1251.2	0
5815057	5824723	1257.4	0
5824723	5842445	1259.6	0
5842445	5855535	1258.8	0
5855535	5868578	1259.6	0
5868578	5885256	1263.4	0
5885256	5895663	1265.6	0
5895663	5915724	1267.0	0
5915724	5924834	1263.2	0
5924834	5941967	1262.4	0
5941967	5952284	1264.2	0
5952284	5963166	1260.8	0
5963166	5982385	1263.4	0
5982385	5996641	1263.2	0
5996641	6013597	1265.6	0
6013597	6022882	1262.6	0
6022882	6037502	1259.2	0
6037502	6055429	1258.8	0
6055429	6065500	1263.8	0
6065500	6079210	1254.0	0
6079210	6093035	1258.0	0
6093035	6107249	1251.0	0
6107249	6124949	1249.0	0
6124949	6137964	1248.6	0
6137964	6153497	1251.4	0
6153497	6168586	1247.8	0
6168586	6179964	1249.2	0
6179964	6198144	1250.2	0
6198144	6212189	1248.6	0
6212189	6226155	1251.6	0
6226155	6239030	1248.8	0
6239030	6259529	1247.2	0
6259529	6274290	1246.3	0
6274290	6285363	1243.9	0
6285363	6296041	1247.8	0
6296041	6310089	1248.2	0
6310089	6323921	1252.2	0
6323921	6350618	1256.2	0
6350618	6356573	1256.6	0
6356573	6374193	1257.0	0
6374193	6386365	1255.6	0
6386365	6396569	1253.4	0
6396569	6420212	1258.0	0
6420212	6447741	1255.4	0
6447741	6460577	1251.2	0
6460577	6469065	1255.4	0
6469065	6488158	1257.2	0
6488158	6498350	1250.8	0
6498350	6514004	1248.8	0
6514004	6527439	1251.0	0
6527439	6540874	1252.4	0
6540874	6563625	1256.8	0
6563625	6572542	1256.6	0
6572542	6585943	1254.0	0
6585943	6605533	1253.6	0
6605533	6612904	1256.6	0
6612904	6634515	1256.6	0
6634515	6648351	1258.2	0
6648351	6655660	1255.8	0
6655660	6668951	1255.4	0
6668951	6685591	1256.0	0
6685591	6702382	1255.6	0
6702382	6715921	1257.0	0
6715921	6728480	1253.8	0
6728480	6741892	1254.2	0
6741892	6757216	1255.4	0
6757216	6773968	1255.4	0
6773968	6786205	1257.0	0
6786205	6799791	1250.8	0
6799791	6813253	1255.8	0
6813253	6827186	1257.4	0
6827186	6850482	1260.4	0
6850482	6861509	1263.8	0
6861509	6875198	1258.6	0
6875198	6886752	1258.2	0
6886752	6897156	1260.6	0
6897156	6918559	1261.0	0
6918559	6929559	1263.0	0
6929559	6946613	1258.4	0
6946613	6956878	1260.4	0
6956878	6972149	1260.8	0
6972149	6990149	1257.8	0
6990149	7003559	1261.0	0
7003559	7017445	1259.2	0
7017445	7030695	1257.6	0
7030695	7058742	1250.0	0
7058742	7070648	1262.6	0
7070648	7083950	1263.4	0
7083950	7097839	1264.6	0
7097839	7112942	1268.0	0
7112942	7128556	1272.4	0
7128556	7140220	1275.6	0
7140220	7152878	1274.0	0
7152878	7169636	1273.0	0
7169636	7178492	1276.4	0
7178492	7199855	1277.6	0
7199855	7211698	1278.2	0
7211698	7224679	1278.8	0
7224679	7243679	1283.0	0
7243679	7266662	1282.0	0
7266662	7276598	1274.8	0
7276598	7294118	1266.4	0
7294118	7307320	1273.0	0
7307320	7320812	1273.0	0
7320812	7332657	1278.4	0
7332657	7347082	1285.0	0
7347082	7360575	1284.2	0
7360575	7374307	1287.4	0
7374307	7394234	1292.7	0
7394234	7406881	1297.1	0
7406881	7415400	1296.7	0
7415400	7428613	1297.5	0
7428613	7447088	1295.5	0
7447088	7467088	1297.3	0
7467088	7473631	1299.5	0
7473631	7486785	1302.5	0
7486785	7499948	1303.3	0
7499948	7509263	1301.3	0
7509263	7532279	1301.5	0
7532279	7538778	1304.3	0
7538778	7551905	1307.7	0
7551905	7565109	1306.5	0
7565109	7578389	1306.9	0
7578389	7595861	1306.1	0
7595861	7611460	1300.5	0
7611460	7624760	1293.5	0
7624760	7638266	1286.2	0
7638266	7651407	1287.0	0
7651407	7671689	1285.4	0
7671689	7676890	1286.0	0
7676890	7694235	1287.6	0
7694235	7705189	1289.0	0
7705189	7716767	1287.2	0
7716767	7731909	1291.5	0
7731909	7745237	1284.2	0
7745237	7758649	1282.0	0
7758649	7772103	1283.2	0
7772103	7790052	1279.6	0
7790052	7811394	1279.0	0
7811394	7819206	1279.0	0
7819206	7830501	1278.8	0
7830501	7846446	1276.2	0
7846446	7873251	1277.4	0
7873251	7886749	1278.4	0
7886749	7900180	1277.6	0
7900180	7916169	1283.8	0
7916169	7929669	1285.2	0
7929669	7945694	1284.4	0
7945694	7959006	1283.4	0
7959006	7977689	1279.2	0
7977689	7985327	1281.6	0
7985327	8002043	1285.2	0
8002043	8018176	1281.2	0
8018176	8032759	1268.6	0
8032759	8044192	1272.8	0
8044192	8062588	1273.2	0
8062588	8076237	1271.4	0
8076237	8091693	1274.4	0
8091693	8103158	1268.0	0
8103158	8116336	1271.2	0
8116336	8129648	1271.8	0
8129648	8145745	1273.2	0
8145745	8162647	1273.2	0
8162647	8179332	1278.2	0
8179332	8190743	1281.8	0
8190743	8201729	1278.2	0
8201729	8231277	1282.6	0
8231277	8247461	1285.4	0
8247461	8255650	1283.0	0
8255650	8269894	1286.2	0
8269894	8283546	1282.4	0
8283546	8300794	1283.0	0
8300794	8311859	1282.6	0
8311859	8325145	1283.4	0
8325145	8338540	1286.2	0
8338540	8351987	1287.8	0
8351987	8372033	1287.6	0
8372033	8383788	1293.9	0
8383788	8398616	1295.5	0
8398616	8411904	1300.7	0
8411904	8420845	1303.1	0
8420845	8438176	1304.9	0
8438176	8451282	1305.3	0
8451282	8464463	1306.3	0
8464463	8481540	1304.9	0
8481540	8489069	1306.9	0
8489069	8505406	1305.7	0
8505406	8516707	1297.1	0
8516707	8536794	1294.7	0
8536794	8543557	1288.4	0
8543557	8559212	1292.7	0
8559212	8576250	1292.9	0
8576250	8591663	1292.3	0
8591663	8601623	1290.9	0
8601623	8619600	1290.7	0
8619600	8627222	1291.9	0
8627222	8645651	1291.3	0
8645651	8656446	1291.3	0
8656446	8674179	1291.1	0
8674179	8687635	1285.6	0
8687635	8700489	1284.6	0
8700489	8716507	1285.8	0
8716507	8727966	1282.6	0
8727966	8743570	1276.0	0
8743570	8751619	1279.8	0
8751619	8770777	1282.4	0
8770777	8785267	1287.4	0
8785267	8801929	1286.0	0
8801929	8808722	1291.1	0
8808722	8824173	1287.0	0
8824173	8834887	1285.6	0
8834887	8857477	1287.6	0
8857477	8864066	1290.3	0
8864066	8877485	1288.4	0
8877485	8896677	1285.4	0
8896677	8904165	1283.2	0
8904165	8927050	1276.8	0
8927050	8938758	1280.6	0
8938758	8948932	1278.8	0
8948932	8962415	1278.0	0
8962415	8975466	1277.8	0
8975466	8992701	1269.6	0
8992701	9004803	1265.2	0
9004803	9017707	1266.6	0
9017707	9034839	1267.0	0
9034839	9044421	1268.4	0
9044421	9065998	1274.0	0
9065998	9079588	1274.4	0
9079588	9092569	1277.4	0
9092569	9100337	1275.0	0
9100337	9120059	1276.4	0
9120059	9133687	1271.4	0
9133687	9145046	1267.0	0
9145046	9158533	1267.0	0
9158533	9172053	1265.6	0
9172053	9187269	1258.8	0
9187269	9203811	1260.6	0
9203811	9222843	1258.2	0
9222843	9229625	1262.2	0
9229625	9248327	1268.0	0
9248327	9256632	1271.6	0
9256632	9274534	1274.8	0
9274534	9286918	1272.0	0
9286918	9300405	1273.6	0
9300405	9317567	1271.4	0
9317567	9327977	1270.2	0
9327977	9344757	1265.6	0
9344757	9358357	1269.4	0
9358357	9370124	1277.6	0
9370124	9383825	1272.2	0
9383825	9397696	1271.8	0
9397696	9419088	1268.2	0
9419088	9428828	1272.8	0
9428828	9442775	1268.4	0
9442775	9453152	1263.6	0
9453152	9473124	1266.0	0
9473124	9487916	1267.0	0
9487916	9502171	1260.0	0
9502171	9515136	1258.4	0
9515136	9528652	1258.2	0
9528652	9555360	1257.8	0
9555360	9568560	1266.0	0
9568560	9582371	1267.2	0
9582371	9596011	1270.4	0
9596011	9609717	1267.4	0
9609717	9630272	1268.4	0
9630272	9636423	1267.4	0
9636423	x	1266.8	0
9646137	9658636	1282.0	0
9658636	9676883	1281.8	0
9676883	9688471	1283.2	0
9688471	9697480	1284.4	0
9697480	9710830	1283.8	0
9710830	9728631	1279.8	0
9728631	9744313	1278.6	0
9744313	9753978	1279.0	0
9753978	9768125	1282.0	0
9768125	9784895	1279.2	0
9784895	9798435	1278.8	0
9798435	9815443	1284.4	0
9815443	9824503	1284.4	0
9824503	9841364	1283.8	0
9841364	9853400	1283.6	0
9853400	9870903	1283.8	0
9870903	9885461	1277.0	0
9885461	9893012	1275.2	0
9893012	9906413	1273.6	0
9906413	9925528	1275.8	0
9925528	9939269	1271.6	0
9939269	9955107	1267.8	0
9955107	9962271	1267.6	0
9962271	9976302	1270.2	0
9976302	9989639	1267.8	0
9989639	10006229	1274.4	0
10006229	10019488	1277.6	0
10019488	10032995	1278.2	0
10032995	10050386	1286.6	0
10050386	10062832	1283.8	0
10062832	10085396	1288.6	0
10085396	10092672	1288.0	0
10092672	10105690	1296.1	0
10105690	10117072	1297.9	0
10117072	10145021	1294.5	0
10145021	10157265	1297.1	0
10157265	10174376	1305.5	0
10174376	10183592	1307.9	0
10183592	10197165	1312.2	0
10197165	10212892	1304.1	0
10212892	10229296	1306.5	0
10229296	10236972	1317.2	0
10236972	10249257	1316.6	0
10249257	10261608	1319.4	0
10261608	10279334	1322.0	0
10279334	10290212	1325.8	0
10290212	10305757	1323.2	0
10305757	10315859	1326.0	0
10315859	10331365	1328.2	0
10331365	10346506	1331.2	0
10346506	10362591	1331.8	0
10362591	10369923	1329.6	0
10369923	10382122	1326.8	0
10382122	10398624	1328.6	0
10398624	10414973	1327.2	0
10414973	10424175	1317.2	0
10424175	10440137	1314.6	0
10440137	10452882	1320.6	0
10452882	10462497	1325.6	0
10462497	10478896	1327.2	0
10478896	10494648	1320.2	0
10494648	10502821	1321.8	0
10502821	10516534	1319.0	0
10516534	10528846	1316.8	0
10528846	10543602	1317.4	0
10543602	10556504	1316.8	0
10556504	10574140	1319.2	0
10574140	10582667	1313.2	0
10582667	10595147	1312.2	0
10595147	10612719	1315.4	0
10612719	10627430	1313.4	0
10627430	10637106	1313.8	0
10637106	10652839	1321.0	0
10652839	10662480	1327.0	0
10662480	10682617	1327.4	0
10682617	10694923	1330.0	0
10694923	10703839	1331.8	0
10703839	10716928	1331.0	0
10716928	10728676	1333.4	0
10728676	10746060	1337.5	0
10746060	10761114	1340.7	0
10761114	10767303	1337.7	0
10767303	10786460	1338.9	0
10786460	10792684	1341.3	0
10792684	10811419	1338.9	0
10811419	10822903	1339.1	0
10822903	10839401	1340.3	0
10839401	10851624	1337.9	0
10851624	10860965	1332.2	0
10860965	10877785	1330.4	0
10877785	10887233	1328.4	0
10887233	10899995	1329.0	0
10899995	10912879	1319.4	0
10912879	10926436	1318.8	0
10926436	10947120	1322.0	0
10947120	10953262	1321.8	0
10953262	10968643	1320.6	0
10968643	10976928	1319.4	0
10976928	10994822	1318.0	0
10994822	11008748	1319.2	0
11008748	11021712	1317.0	0
11021712	11034795	1316.0	0
11034795	11047377	1310.8	0
11047377	11059958	1313.2	0
11059958	11078269	1312.0	0
11078269	11089271	1313.0	0
11089271	11105380	1318.2	0
11105380	11112244	1315.4	0
11112244	11125419	1312.2	0
11125419	11144351	1308.9	0
11144351	11157239	1304.9	0
11157239	11169035	1308.5	0
11169035	11184323	1306.1	0
11184323	11194555	1305.9	0
11194555	11218019	1303.7	0
11218019	11228935	1305.7	0
11228935	11235872	1306.3	0
11235872	11248443	1305.7	0
11248443	11261845	1306.9	0
11261845	11279582	1307.1	0
11279582	11290527	1308.1	0
11290527	11306560	1308.1	0
11306560	11319545	1306.7	0
11319545	11332573	1301.9	0
11332573	11348552	1291.7	0
11348552	11365507	1291.1	0
11365507	11372791	1296.1	0
11372791	11387900	1293.1	0
11387900	11417065	1294.3	0
11417065	11425446	1295.5	0
11425446	11444564	1294.7	0
11444564	11451189	1296.1	0
11451189	11470802	1296.3	0
11470802	11484071	1297.1	0
11484071	11497119	1294.9	0
11497119	11507591	1293.3	0
11507591	11520541	1291.7	0
11520541	11535325	1291.7	0
11535325	11552909	1291.7	0
11552909	11566116	1286.8	0
11566116	11576793	1282.8	0
11576793	11589816	1283.0	0
11589816	11603367	1283.8	0
11603367	11621094	1284.6	0
11621094	11633140	1285.2	0
11633140	11646554	1286.6	0
11646554	11659443	1286.6	0
11659443	11675981	1288.8	0
11675981	11695468	1288.8	0
11695468	11701949	1294.7	0
11701949	11718575	1296.7	0
11718575	11731283	1296.5	0
11731283	11747686	1296.1	0
11747686	11760771	1295.9	0
11760771	11773340	1295.9	0
11773340	11785024	1294.5	0
11785024	11797716	1294.5	0
11797716	11830517	1295.5	0
11830517	11842237	1288.6	0
11842237	11852253	1288.2	0
11852253	11870853	1283.6	0
11870853	11878987	1282.2	0
11878987	11893146	1278.6	0
11893146	11912554	1278.0	0
11912554	11920478	1278.8	0
11920478	11933912	1278.8	0
11933912	11951086	1281.8	0
11951086	11966823	1281.8	0
11966823	11976606	1278.2	0
11976606	11989861	1276.4	0
11989861	12006443	1279.6	0
12006443	12016548	1278.0	0
12016548	12033850	1272.6	0
12033850	12050238	1272.0	0
12050238	12059483	1277.2	0
12059483	12072835	1277.4	0
12072835	12085899	1284.6	0
12085899	12104937	1283.0	0
12104937	12116876	1286.6	0
12116876	12133946	1286.0	0
12133946	12147073	1291.9	0
12147073	12160367	1291.1	0
12160367	12180343	1291.1	0
12180343	12187320	1292.1	0
12187320	12200313	1285.4	0
12200313	12218619	1279.2	0
12218619	12239919	1278.0	0
12239919	12259799	1284.0	0
12259799	12273110	1287.2	0
12273110	12284652	1286.8	0
12284652	12292673	1291.5	0
12292673	12311785	1290.7	0
12311785	12322115	1291.1	0
12322115	12339099	1286.2	0
12339099	12348286	1282.0	0
12348286	12365654	1284.0	0
12365654	12379663	1284.6	0
12379663	12391399	1287.6	0
12391399	12404698	1288.2	0
12404698	12423224	1290.3	0
12423224	12431211	1290.7	0
12431211	12453382	1291.7	0
12453382	12459108	1291.1	0
12459108	12478468	1288.6	0
12478468	12485479	1289.2	0
12485479	12498343	1287.8	0
12498343	12517333	1288.0	0
12517333	12529172	1286.8	0
12529172	12541468	1285.6	0
12541468	12553632	1284.2	0
12553632	12567460	1283.4	0
12567460	12585285	1277.0	0
12585285	12598723	1279.0	0
12598723	12615883	1278.8	0
12615883	12625788	1279.2	0
12625788	12642815	1276.8	0
12642815	12659318	1278.0	0
12659318	12672848	1277.6	0
12672848	12681301	1276.6	0
12681301	12699994	1279.0	0
12699994	12713525	1276.8	0
12713525	12733476	1277.4	0
12733476	12741897	1278.4	0
12741897	12752257	1276.8	0
12752257	12765299	1280.0	0
12765299	12778688	1276.0	0
12778688	12798384	1275.6	0
12798384	12808487	1277.0	0
12808487	12821466	1277.0	0
12821466	12835247	1275.2	0
12835247	12854822	1276.2	0
12854822	12873029	1275.2	0
12873029	12880320	1272.8	0
12880320	12892841	1268.2	0
12892841	12911335	1266.2	0
12911335	12923884	1263.8	0
12923884	12943537	1261.2	0
12943537	12951176	1260.0	0
12951176	12964840	1261.0	0
12964840	12978337	1260.4	0
12978337	12992063	1263.2	0
12992063	13009115	1264.8	0
13009115	13019545	1261.2	0
13019545	13040266	1262.6	0
13040266	13053471	1259.4	0
13053471	13063326	1248.2	0
13063326	13081750	1249.8	0
13081750	13095722	1251.8	0
13095722	13109455	1255.0	0
13109455	13126888	1256.6	0
13126888	13138323	1259.0	0
13138323	13157483	1265.2	0
13157483	13164367	1270.2	0
13164367	13178251	1271.4	0
13178251	13191782	1271.0	0
13191782	13210581	1268.4	0
13210581	13226037	1275.0	0
13226037	13237655	1268.2	0
13237655	13248736	1261.2	0
13248736	13262120	1251.2	0
13262120	13278123	1253.8	0
13278123	13298132	1255.0	0
13298132	13308951	1256.4	0
13308951	13322721	1252.0	0
13322721	13337024	1245.3	0
13337024	13355037	1244.3	0
13355037	13370616	1244.1	0
13370616	13385966	1246.6	0
