#Processing Run 48235 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
2131761	2147574	1325.8	0
2147574	2161666	1329.2	0
2161666	2181042	1328.0	0
2181042	2203346	1326.4	0
2203346	2218798	1328.2	0
2218798	2234077	1325.2	0
2234077	2245258	1328.6	0
2245258	2261308	1319.2	0
2261308	2288011	1319.8	0
2288011	2300838	1321.0	0
2300838	2310019	1322.2	0
2310019	2328247	1326.2	0
2328247	2339457	1323.2	0
2339457	2360029	1321.2	0
2360029	2378148	1321.8	0
2378148	2393847	1322.6	0
2393847	2403395	1323.0	0
2403395	2424277	1326.6	0
2424277	2444712	1327.2	0
2444712	2456256	1327.8	0
2456256	2467576	1328.4	0
2467576	2484023	1328.2	0
2484023	2499302	1329.4	0
2499302	2519340	1329.0	0
2519340	2532909	1331.4	0
2532909	2547710	1328.8	0
2547710	2561630	1327.0	0
2561630	2582487	1326.8	0
2582487	2602020	1326.4	0
2602020	2611257	1327.8	0
2611257	2626396	1328.0	0
2626396	2641551	1326.6	0
2641551	2654856	1325.8	0
2654856	2675462	1328.4	0
2675462	2690874	1326.4	0
2690874	2705807	1326.6	0
2705807	2720847	1324.8	0
2720847	2735054	1325.8	0
2735054	2754112	1326.8	0
2754112	2774611	1327.6	0
2774611	2783362	1325.6	0
2783362	2799150	1327.6	0
2799150	2814333	1327.0	0
2814333	2841049	1325.4	0
2841049	2848957	1327.0	0
2848957	2866507	1326.2	0
2866507	2880014	1326.0	0
2880014	2894033	1327.0	0
2894033	2919706	1329.6	0
2919706	2927478	1326.8	0
2927478	2942785	1325.4	0
2942785	2963216	1326.2	0
2963216	2972879	1325.8	0
2972879	2993426	1325.0	0
2993426	3005552	1325.8	0
3005552	3025883	1325.8	0
3025883	3040844	1326.6	0
3040844	3049189	1326.2	0
3049189	3069419	1326.6	0
3069419	3089910	1326.4	0
3089910	3101623	1326.4	0
3101623	3116205	1325.6	0
3116205	3130797	1325.4	0
3130797	3156123	1326.4	0
3156123	3164209	1326.0	0
3164209	3176135	1326.0	0
3176135	3194466	1326.0	0
3194466	3209377	1326.8	0
3209377	3232931	1328.0	0
3232931	3245034	1329.0	0
3245034	3260582	1327.2	0
3260582	3279006	1326.8	0
3279006	3290594	1327.8	0
3290594	3308784	1329.8	0
3308784	3323092	1329.2	0
3323092	3336798	1329.8	0
3336798	3353788	1327.6	0
3353788	3368051	1329.0	0
3368051	3387215	1334.0	0
3387215	3398755	1318.8	0
3398755	3413625	1336.4	0
3413625	3428404	1331.8	0
3428404	3443774	1328.4	0
3443774	3467720	1326.0	0
3467720	3483942	1327.8	0
3483942	3501962	1328.6	0
3501962	3514576	1327.0	0
3514576	3526469	1327.6	0
3526469	3552724	1329.6	0
3552724	3560511	1328.4	0
3560511	3575934	1325.0	0
3575934	3591183	1326.2	0
3591183	3611521	1327.6	0
3611521	3626522	1327.4	0
3626522	3640053	1328.6	0
3640053	3655494	1328.0	0
3655494	3675706	1328.8	0
3675706	3685243	1328.4	0
3685243	3706128	1328.8	0
3706128	3718283	1328.4	0
3718283	4467844	1328.2	0
4467844	4482110	1326.6	0
4482110	4498312	1325.8	0
4498312	4510973	1325.8	0
4510973	4529127	1328.2	0
4529127	4542139	1326.2	0
4542139	4556865	1326.4	0
4556865	4585248	1328.0	0
4585248	4598882	1327.2	0
4598882	4608028	1325.4	0
4608028	4629515	1325.0	0
4629515	4644703	1326.8	0
4644703	4669165	1326.6	0
4669165	4676813	1324.6	0
4676813	4690393	1322.8	0
4690393	4704169	1325.4	0
4704169	4723063	1321.4	0
4723063	4741573	1325.6	0
4741573	4759929	1326.8	0
4759929	4768818	1327.8	0
4768818	4784111	1327.6	0
4784111	4799714	1326.4	0
4799714	4818058	1327.8	0
4818058	4838657	1326.6	0
4838657	4850723	1327.6	0
4850723	4868550	1325.8	0
4868550	4883879	1328.0	0
4883879	4899129	1327.6	0
4899129	4918008	1326.6	0
4918008	4929417	1328.2	0
4929417	4948471	1327.2	0
4948471	4962805	1322.4	0
4962805	4982811	1325.4	0
4982811	4991511	1326.6	0
4991511	5006855	1325.6	0
5006855	5028552	1326.2	0
5028552	5037356	1325.8	0
5037356	5060447	1326.4	0
5060447	5075391	1326.0	0
5075391	5087004	1326.0	0
5087004	5101882	1323.0	0
5101882	5121147	1325.0	0
5121147	5136991	1321.8	0
5136991	5152004	1320.2	0
5152004	5166119	1321.2	0
5166119	5182387	1319.6	0
5182387	5196583	1325.6	0
5196583	5216410	1325.8	0
5216410	5229932	1327.6	0
5229932	5244839	1324.8	0
5244839	5263905	1324.8	0
5263905	5278549	1324.6	0
5278549	5297030	1325.8	0
5297030	5306733	1327.0	0
5306733	5322365	1325.4	0
5322365	5337994	1323.0	0
5337994	5352834	1324.8	0
5352834	5374847	1326.0	0
5374847	5386298	1326.4	0
5386298	5416735	1326.4	0
5416735	5431911	1317.2	0
5431911	5454435	1334.0	0
5454435	5474513	1334.2	0
5474513	5489788	1321.0	0
5489788	5499891	1322.0	0
5499891	5516532	1320.2	0
5516532	5539989	1321.4	0
5539989	5550705	1324.4	0
5550705	5565248	1322.8	0
5565248	5580505	1322.0	0
5580505	5601426	1327.8	0
5601426	5616389	1326.6	0
5616389	5635494	1326.8	0
5635494	5649995	1326.2	0
5649995	5666268	1327.4	0
5666268	5680507	1327.4	0
5680507	5695308	1330.0	0
5695308	5714558	1328.2	0
5714558	5723845	1327.6	0
5723845	5738789	1330.4	0
5738789	5753969	1329.0	0
5753969	5772730	1330.2	0
5772730	5788346	1328.2	0
5788346	5803591	1327.0	0
5803591	5822936	1327.4	0
5822936	5833940	1328.4	0
5833940	5854056	1327.2	0
5854056	5866088	1330.6	0
5866088	5898386	1326.4	0
5898386	5913284	1329.2	0
5913284	5933082	1328.4	0
5933082	5947992	1329.8	0
5947992	5949978	1329.0	0
5949978	5962774	1305.5	0
5962774	5968914	1305.9	0
5968914	5985034	1228.9	0
5985034	5992650	1230.9	0
5992650	6008231	1233.5	0
6008231	6019907	1237.9	0
6019907	6035403	1249.4	0
6035403	6059282	1267.4	0
6059282	6075469	1301.9	0
6075469	6091078	1315.6	0
6091078	6105393	1332.6	0
6105393	6120228	1345.1	0
6120228	6142212	1352.3	0
6142212	6149511	1374.8	0
6149511	6164043	1375.2	0
6164043	6177919	1376.6	0
6177919	6197778	1379.6	0
6197778	6213436	1378.8	0
6213436	6228364	1376.2	0
6228364	6238690	1377.2	0
6238690	6250302	1378.4	0
6250302	6270240	1376.2	0
6270240	6290776	1372.2	0
6290776	6298743	1364.4	0
6298743	6319035	1356.7	0
6319035	6327609	1353.5	0
6327609	6342623	1353.3	0
6342623	6376409	1348.1	0
6376409	6390352	1346.7	0
6390352	6403554	1347.9	0
6403554	6421791	1342.3	0
6421791	6443818	1341.5	0
6443818	6451192	1339.7	0
6451192	6465774	1340.3	0
6465774	6481901	1337.7	0
6481901	6495574	1337.1	0
6495574	6513135	1334.4	0
6513135	6527956	1338.1	0
6527956	6541494	1338.7	0
6541494	6556347	1339.9	0
6556347	6571826	1330.0	0
6571826	6595102	1325.6	0
6595102	6604481	1321.2	0
6604481	6620213	1313.0	0
6620213	6635781	1312.6	0
6635781	6655135	1313.2	0
6655135	6670763	1312.8	0
6670763	6683886	1313.4	0
6683886	6699075	1315.2	0
6699075	6715384	1313.2	0
6715384	6737451	1317.4	0
6737451	6757831	1316.6	0
6757831	6767060	1316.2	0
6767060	6784042	1318.8	0
6784042	6798987	1315.8	0
6798987	6810251	1314.0	0
6810251	6829737	1315.2	0
6829737	6849584	1316.0	0
6849584	6865081	1317.4	0
6865081	6880545	1319.4	0
6880545	6891443	1320.2	0
6891443	6909691	1325.2	0
6909691	6930060	1321.4	0
6930060	6941766	1325.6	0
6941766	6956335	1325.2	0
6956335	6972505	1322.8	0
6972505	6991455	1320.8	0
6991455	7000457	1322.0	0
7000457	7021163	1322.2	0
7021163	7029935	1327.8	0
7029935	7050954	1324.8	0
7050954	7067797	1322.0	0
7067797	7081303	1325.2	0
7081303	7095688	1327.2	0
7095688	7110860	1325.4	0
7110860	7130772	1327.0	0
7130772	7151837	1327.4	0
7151837	7168667	1326.6	0
7168667	7180532	1327.6	0
7180532	7197492	1326.6	0
7197492	7208342	1327.8	0
7208342	7235825	1328.4	0
7235825	7243471	1327.2	0
7243471	7258494	1326.8	0
7258494	7273514	1328.0	0
7273514	7288762	1326.6	0
7288762	7308586	1328.4	0
7308586	7321491	1328.4	0
7321491	7336955	1324.4	0
7336955	7351894	1325.2	0
7351894	7365064	1332.0	0
7365064	7386497	1322.6	0
7386497	7400951	1325.4	0
7400951	7415973	1325.2	0
7415973	7431233	1322.6	0
7431233	7446877	1326.0	0
7446877	7469896	1327.6	0
7469896	7480089	1326.8	0
7480089	7494827	1326.4	0
7494827	7510991	1326.2	0
7510991	7526241	1325.2	0
7526241	7546782	1326.0	0
7546782	7560576	1327.6	0
7560576	7574356	1328.2	0
7574356	7589641	1328.2	0
7589641	7604889	1328.0	0
7604889	7625863	1328.2	0
7625863	7641357	1329.4	0
7641357	7656300	1328.2	0
7656300	7671592	1329.0	0
7671592	7686558	1327.8	0
7686558	7712078	1327.8	0
7712078	7724107	1328.8	0
7724107	7732945	1330.4	0
7732945	7750721	1326.8	0
7750721	7763423	1327.0	0
7763423	7785219	1327.8	0
7785219	7801770	1331.0	0
7801770	7814355	1327.6	0
7814355	7832004	1327.6	0
7832004	7843889	1329.6	0
7843889	7870189	1328.0	0
7870189	7877753	1329.2	0
7877753	7893220	1329.4	0
7893220	7908341	1329.2	0
7908341	7923558	1328.2	0
7923558	7941053	1327.8	0
7941053	7953931	1328.2	0
7953931	7968610	1331.0	0
7968610	7983125	1327.6	0
7983125	8002739	1326.4	0
8002739	8022967	1328.6	0
8022967	8037450	1326.6	0
8037450	8052291	1327.8	0
8052291	8066835	1327.6	0
8066835	8081582	1325.4	0
8081582	8103153	1328.0	0
8103153	8116748	1326.4	0
8116748	8132556	1329.2	0
8132556	8168210	1329.2	0
8168210	8183593	1330.2	0
8183593	8196016	1327.4	0
8196016	8211437	1327.2	0
8211437	8241275	1326.2	0
8241275	8260811	1327.4	0
8260811	8280453	1327.4	0
8280453	8290921	1328.6	0
8290921	8306092	1328.4	0
8306092	8321468	1327.2	0
8321468	8344695	1328.2	0
8344695	8354039	1329.4	0
8354039	8369315	1328.6	0
8369315	8390249	1330.0	0
8390249	8398718	1329.0	0
8398718	8418891	1330.0	0
8418891	8433253	1329.2	0
8433253	8453226	1327.4	0
8453226	8464648	1327.4	0
8464648	8481029	1327.8	0
8481029	8504669	1328.2	0
8504669	8512293	1328.8	0
8512293	8527436	1329.0	0
8527436	8547602	1328.0	0
8547602	460	1328.2	0
460	8577632	1327.4	0
8577632	8592776	1327.8	0
8592776	8606563	1328.2	0
8606563	8623011	1328.2	0
8623011	8637271	1328.2	0
8637271	8657379	1328.8	0
8657379	8671650	1328.8	0
8671650	8692749	1327.0	0
8692749	8700620	1328.0	0
8700620	8718109	1327.6	0
8718109	8733818	1329.4	0
8733818	8747396	1327.4	0
8747396	8762783	1329.6	0
8762783	8778062	1327.2	0
8778062	8792629	1325.8	0
8792629	8819927	1327.0	0
8819927	8832165	1327.2	0
8832165	8848437	1328.2	0
8848437	8857202	1327.0	0
8857202	8871425	1329.2	0
8871425	8894768	1329.4	0
8894768	8910176	1326.8	0
8910176	8929747	1328.0	0
8929747	8956061	1329.4	0
8956061	8978256	1329.8	0
8978256	8987799	1327.8	0
8987799	9009661	1327.4	0
9009661	9025001	1328.6	0
9025001	9040356	1328.6	0
9040356	9058970	1327.2	0
9058970	9070520	1327.6	0
9070520	9085321	1328.4	0
9085321	9098069	1327.6	0
9098069	9112984	1328.2	0
9112984	9132585	1330.4	0
9132585	9148463	1326.8	0
9148463	9163866	1328.0	0
9163866	9178567	1324.8	0
9178567	9192294	1324.6	0
9192294	9218931	1327.8	0
9218931	9226063	1327.6	0
9226063	9243787	1322.8	0
9243787	9261102	1326.4	0
9261102	9271555	1340.9	0
9271555	9291777	1326.6	0
9291777	9307204	1329.8	0
9307204	9322241	1328.0	0
9322241	9337092	1326.6	0
9337092	9352928	1327.6	0
9352928	9368721	1324.6	0
9368721	9385671	1334.2	0
9385671	9397816	1333.0	0
9397816	9411398	1326.6	0
9411398	9425880	1321.2	0
9425880	9452244	1324.2	0
9452244	9466359	1312.4	0
9466359	9480980	1322.6	0
9480980	9500040	1329.0	0
9500040	9515803	1327.8	0
9515803	9529905	1328.8	0
9529905	9548510	1327.8	0
9548510	9563207	1328.2	0
9563207	9574696	1327.0	0
9574696	9589861	1327.4	0
9589861	9608543	1327.6	0
9608543	9621910	1328.6	0
9621910	9637102	1327.6	0
9637102	9653966	1328.4	0
9653966	9669622	1327.0	0
9669622	9688393	1330.6	0
9688393	9703478	1328.0	0
9703478	9720661	1328.4	0
9720661	9731705	1326.8	0
9731705	9747609	1327.6	0
9747609	9765589	1326.4	0
9765589	9779524	1326.6	0
9779524	9795011	1329.4	0
9795011	9814626	1329.4	0
9814626	9829239	1327.2	0
9829239	9846742	1329.2	0
9846742	9858800	1326.6	0
9858800	9876498	1326.2	0
9876498	9894477	1327.8	0
9894477	9904629	1329.0	0
9904629	9923399	1329.2	0
9923399	9934750	1327.0	0
9934750	9949733	1327.6	0
9949733	9964023	1329.0	0
9964023	9983155	1329.0	0
9983155	10007484	1328.2	0
10007484	10022315	1326.8	0
10022315	10032376	1326.6	0
10032376	10052833	1327.8	0
10052833	10064290	1326.0	0
10064290	10082417	1325.6	0
10082417	10099031	1326.8	0
10099031	10114098	1328.8	0
10114098	10131375	1330.2	0
10131375	10149467	1327.6	0
10149467	10166875	1329.2	0
10166875	10182805	1328.0	0
10182805	10198056	1328.2	0
10198056	10209682	1327.2	0
10209682	10239070	1323.0	0
10239070	10257230	1325.6	0
10257230	10272393	1326.4	0
10272393	10286808	1324.6	0
10286808	10301180	1325.6	0
10301180	10328937	1326.2	0
10328937	10336289	1327.6	0
10336289	10356350	1327.6	0
10356350	10371167	1325.6	0
10371167	10387015	1326.0	0
10387015	10400046	1322.6	0
10400046	10422108	1326.0	0
10422108	10449941	1327.4	0
10449941	10460886	1325.8	0
10460886	10479216	1324.2	0
10479216	10489777	1324.4	0
10489777	10511827	1326.2	0
10511827	10520599	1325.4	0
10520599	10534268	1326.8	0
10534268	10557206	1326.0	0
10557206	10572457	1326.8	0
10572457	10588690	1322.0	0
10588690	10604006	1321.4	0
10604006	10626277	1323.0	0
10626277	10642210	1325.0	0
10642210	10652763	1323.0	0
10652763	10668941	1324.8	0
10668941	10687723	1326.6	0
10687723	10699149	1325.4	0
10699149	10718795	1326.4	0
10718795	10734120	1327.2	0
10734120	10744091	1326.0	0
10744091	10764451	1325.4	0
10764451	10773773	1325.2	0
10773773	10809138	1322.8	0
10809138	10818186	1327.4	0
10818186	10826658	1320.8	0
10826658	10848882	1321.8	0
10848882	10859192	1325.4	0
10859192	10879773	1323.0	0
10879773	10893718	1319.8	0
10893718	10908264	1321.4	0
10908264	10924031	1321.8	0
10924031	10939509	1322.2	0
10939509	10958183	1323.0	0
10958183	10978656	1320.8	0
10978656	10987422	1321.6	0
10987422	11003292	1324.8	0
11003292	11022598	1323.0	0
11022598	11040772	1326.0	0
11040772	11049576	1323.2	0
11049576	11067105	1311.6	0
11067105	11072904	1305.3	0
11072904	11089160	1264.4	0
11089160	11098933	1223.5	0
11098933	11115477	1230.7	0
11115477	11135700	1249.6	0
11135700	11155523	1278.4	0
11155523	11164071	1293.7	0
11164071	11184437	1319.6	0
11184437	11194523	1329.8	0
11194523	11219085	1339.7	0
11219085	11226578	1357.7	0
11226578	11240323	1371.4	0
11240323	11258407	-1.0	0
11258407	11268096	-1.0	0
11268096	11285856	-1.0	0
11285856	11299330	-1.0	0
11299330	11316407	1348.5	0
11316407	11328167	1356.1	0
11328167	11345354	1348.9	0
11345354	11359794	1343.5	0
11359794	11372298	1338.9	0
11372298	11386524	1344.7	0
11386524	11400307	1351.9	0
11400307	11421860	1341.1	0
11421860	11437701	1331.6	0
11437701	11449742	1301.9	0
11449742	11465649	1298.9	0
11465649	11483853	1301.5	0
11483853	11496606	1303.3	0
11496606	11517340	1305.7	0
11517340	11533387	1308.3	0
11533387	11548702	1311.0	0
11548702	11564144	1311.8	0
11564144	11579682	1316.2	0
11579682	11598632	1313.4	0
11598632	11608301	1314.6	0
11608301	11624578	1307.9	0
11624578	11639682	1312.0	0
11639682	11659770	1317.2	0
11659770	11680197	1316.2	0
11680197	11689464	1318.0	0
11689464	11704696	1318.8	0
11704696	11724555	1319.6	0
11724555	11734433	1318.6	0
11734433	11757591	1318.4	0
11757591	11769536	1317.6	0
11769536	11789054	1317.8	0
11789054	11806685	1320.2	0
11806685	11814184	1320.6	0
11814184	11835201	1319.0	0
11835201	11852588	1317.2	0
11852588	11864494	1320.0	0
11864494	11878488	1321.4	0
11878488	11897946	1322.2	0
11897946	11920506	1317.8	0
11920506	11930133	1316.4	0
11930133	11951226	1318.0	0
11951226	11966085	1319.8	0
11966085	11996113	1317.0	0
11996113	12011687	1319.8	0
12011687	12021804	1322.2	0
12021804	12037101	1323.2	0
12037101	12056876	1321.0	0
12056876	12072666	1321.4	0
12072666	12085480	1322.4	0
12085480	12100266	1322.4	0
12100266	12121431	1322.6	0
12121431	12132382	1322.2	0
12132382	12151441	1321.8	0
12151441	12171585	1320.4	0
12171585	12184416	1321.8	0
12184416	12194440	1320.6	0
12194440	12209690	1319.8	0
12209690	12229078	1325.2	0
12229078	12246482	1320.4	0
12246482	12255198	1321.4	0
12255198	12270303	1321.8	0
12270303	12285414	1321.8	0
12285414	12307987	1322.2	0
12307987	12323139	1322.4	0
12323139	12338313	1325.2	0
12338313	12353206	1327.4	0
12353206	12374299	1322.6	0
12374299	12388309	1322.2	0
12388309	12406553	1325.4	0
12406553	12416000	1325.4	0
12416000	12430999	1322.6	0
12430999	12445772	1326.2	0
12445772	12469920	1326.0	0
12469920	12481060	1321.8	0
12481060	12495270	1324.6	0
12495270	12504273	1322.4	0
12504273	12519494	1321.8	0
12519494	12547785	1321.8	0
12547785	12557255	1326.6	0
12557255	12577387	1325.6	0
12577387	12594954	1322.8	0
12594954	12608564	1325.4	0
12608564	12631192	1321.4	0
12631192	12637114	1322.8	0
12637114	12653271	1321.8	0
12653271	12668301	1324.6	0
12668301	12686066	1321.2	0
12686066	12708387	1322.4	0
12708387	12715687	1321.8	0
12715687	12730789	1322.4	0
12730789	12745912	1322.8	0
12745912	12764432	1326.4	0
12764432	12783012	1320.4	0
12783012	12792190	1324.8	0
12792190	12807092	1325.2	0
12807092	12821685	1326.4	0
12821685	12838574	1322.0	0
12838574	12859028	1325.6	0
12859028	12874190	1324.8	0
12874190	12889601	1325.0	0
12889601	12902151	1332.8	0
12902151	12920957	1327.0	0
12920957	12937815	1323.0	0
12937815	12951588	1325.8	0
12951588	12971175	1325.6	0
12971175	12982145	1321.2	0
12982145	12996587	1325.4	0
12996587	13026678	1324.4	0
13026678	13047353	1325.2	0
13047353	13057767	1325.6	0
13057767	13077960	1325.8	0
13077960	13095569	1321.6	0
13095569	13112404	1321.6	0
13112404	13124683	1320.6	0
13124683	13142573	1320.6	0
13142573	13154577	1321.8	0
13154577	13178694	1321.6	0
13178694	13186829	1321.6	0
13186829	13201578	1320.4	0
13201578	13222413	1322.8	0
13222413	13237143	1324.2	0
13237143	13253499	1322.6	0
13253499	13265717	1322.6	0
13265717	13280750	1322.8	0
13280750	13296203	1323.2	0
13296203	13313232	1320.6	0
13313232	13333489	1321.2	0
13333489	13346310	1325.8	0
13346310	13365019	1326.4	0
13365019	13379998	1319.8	0
13379998	13389494	1320.6	0
13389494	13410026	1317.8	0
13410026	13422123	1320.4	0
13422123	13437698	1321.8	0
13437698	13458519	1320.2	0
13458519	13467765	1320.8	0
13467765	13490746	1326.0	0
13490746	13497158	1322.8	0
13497158	13517981	1321.8	0
13517981	13533400	1325.2	0
13533400	13548971	1326.8	0
13548971	13571617	1322.4	0
13571617	13587191	1327.2	0
13587191	13603027	1324.8	0
13603027	13618142	1325.4	0
13618142	13633349	1322.6	0
13633349	13646686	1322.0	0
13646686	13663961	1322.0	0
13663961	13679767	1322.2	0
13679767	13690385	1325.2	0
13690385	13705102	1324.8	0
13705102	13724382	1327.0	0
13724382	13743039	1327.0	0
13743039	13759425	1322.2	0
13759425	13770016	1321.8	0
13770016	13785444	1324.4	0
13785444	13808294	1320.8	0
13808294	13814695	1321.8	0
13814695	13833176	1321.6	0
13833176	13844668	1321.2	0
13844668	13860142	1324.6	0
13860142	13889802	1322.6	0
13889802	13900759	1300.1	0
13900759	13913830	1239.3	0
13913830	13930718	1233.7	0
13930718	13936787	1237.9	0
13936787	13953240	1240.5	0
13953240	13966501	1250.6	0
13966501	13986055	1276.4	0
13986055	14012152	1290.5	0
14012152	14020404	1309.6	0
14020404	14036310	1321.0	0
14036310	14058060	1329.0	0
14058060	14066046	1336.9	0
14066046	14084677	1357.5	0
14084677	14098241	1366.8	0
14098241	14113136	1374.6	0
14113136	14129828	1376.4	0
14129828	14138026	1376.0	0
14138026	14156334	1381.1	0
14156334	14170745	1375.6	0
14170745	14183914	1368.6	0
14183914	14198288	1361.6	0
14198288	14213472	1342.1	0
14213472	14229121	1311.4	0
14229121	14242464	1306.3	0
14242464	14255785	1303.9	0
14255785	14270166	1304.9	0
14270166	14289556	1308.1	0
14289556	14309234	1307.9	0
14309234	14324079	1311.0	0
14324079	14340123	1314.6	0
14340123	14356859	1312.0	0
14356859	14374618	1313.4	0
14374618	14390380	1313.6	0
14390380	14410262	1317.0	0
14410262	14419466	1314.8	0
14419466	14436758	1314.8	0
14436758	14451144	1316.2	0
14451144	14468853	1315.0	0
14468853	14489460	1317.0	0
14489460	14498359	1318.6	0
14498359	14512875	1316.2	0
14512875	14528438	1316.6	0
14528438	14549821	1318.8	0
14549821	14563798	1319.4	0
14563798	14579658	1319.8	0
14579658	14594876	1319.8	0
14594876	14611761	1318.4	0
14611761	14627057	1318.0	0
14627057	14642436	1319.2	0
14642436	14657689	1321.0	0
14657689	14677781	1319.2	0
14677781	14692952	1318.6	0
14692952	14708676	1320.6	0
14708676	14722567	1320.6	0
14722567	14736795	1321.2	0
14736795	14752627	1320.4	0
14752627	14769136	1320.4	0
14769136	14795237	1320.4	0
14795237	14808846	1318.6	0
14808846	14819132	1320.6	0
14819132	14835157	1320.4	0
14835157	14849959	1320.4	0
14849959	14867440	1321.4	0
14867440	14882165	1319.0	0
14882165	14901818	1319.6	0
14901818	14915224	1318.6	0
14915224	14931416	1317.8	0
14931416	14947308	1317.6	0
14947308	14961195	1319.8	0
14961195	14974625	1318.8	0
14974625	14991284	1319.8	0
14991284	15009309	1320.4	0
15009309	15030368	1319.8	0
15030368	15042017	1319.0	0
15042017	15054642	1321.0	0
15054642	15069873	1319.6	0
15069873	15085052	1319.0	0
15085052	15107816	1317.8	0
15107816	15119229	1320.0	0
15119229	15134734	1321.4	0
15134734	15150112	1321.4	0
15150112	15161688	1320.2	0
15161688	15183564	1322.6	0
15183564	15199054	1321.0	0
15199054	15216560	1322.4	0
15216560	15228246	1311.6	0
15228246	15246921	1326.4	0
15246921	15266310	1326.4	0
15266310	15276492	1312.6	0
