#Processing Run 48229 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
1439102	1458156	1331.2	0
1458156	1473192	1332.4	0
1473192	1489285	1335.2	0
1489285	1503170	1338.7	0
1503170	1523048	1332.2	0
1523048	1533145	1328.4	0
1533145	1548133	1318.6	0
1548133	1574221	1317.2	0
1574221	1578441	1312.6	0
1578441	1594948	1306.9	0
1594948	1610676	1309.1	0
1610676	1624909	1307.7	0
1624909	1649195	1297.9	0
1649195	1670744	1300.7	0
1670744	1686218	1300.3	0
1686218	1695348	1300.1	0
1695348	1715621	1291.5	0
1715621	1733446	1291.7	0
1733446	1752309	1291.3	0
1752309	1762951	1288.0	0
1762951	1776780	1293.1	0
1776780	1792682	1294.3	0
1792682	1816325	1294.3	0
1816325	1824066	1300.3	0
1824066	1845599	1305.9	0
1845599	1857425	1303.5	0
1857425	1871201	1305.9	0
1871201	1895479	1306.9	0
1895479	1907902	1311.4	0
1907902	1921430	1317.4	0
1921430	1936871	1317.4	0
1936871	1957051	1313.0	0
1957051	1977903	1302.1	0
1977903	2009372	1302.7	0
2009372	2024889	1300.5	0
2024889	2038316	1302.7	0
2038316	2064091	1303.9	0
2064091	2073515	1302.5	0
2073515	2089672	1303.1	0
2089672	2111283	1307.1	0
2111283	2119317	1306.7	0
2119317	2141496	1303.5	0
2141496	2152619	1302.7	0
2152619	2170752	1300.3	0
2170752	2190815	1295.7	0
2190815	2205182	1302.1	0
2205182	2222984	1303.7	0
2222984	2235392	1295.3	0
2235392	2256599	1297.7	0
2256599	2267971	1302.3	0
2267971	2283054	1299.9	0
2283054	2306562	1294.7	0
2306562	2312565	1292.5	0
2312565	2327903	1292.3	0
2327903	2345326	1291.3	0
2345326	2360646	1283.8	0
2360646	2377088	1284.4	0
2377088	2402847	1283.2	0
2402847	2413972	1283.6	0
2413972	2432196	1286.0	0
2432196	2447319	1287.8	0
2447319	2464731	1292.1	0
2464731	2476129	1294.1	0
2476129	2491784	1294.5	0
2491784	2508115	1295.1	0
2508115	2525570	1294.3	0
2525570	2547740	1293.7	0
2547740	2562407	1295.1	0
2562407	270	-1.0	0
270	2611257	-1.0	0
2611257	2618148	-1.0	0
2618148	2626616	1374.0	0
2626616	2641225	1361.0	0
2641225	2652586	1357.1	0
2652586	2670179	1355.9	0
2670179	2677673	1346.3	0
2677673	2698662	1338.1	0
2698662	2714388	1333.2	0
2714388	2728513	1333.0	0
2728513	2744713	1331.0	0
2744713	2755809	1337.3	0
2755809	2770806	1336.3	0
2770806	2789014	1333.6	0
2789014	2807692	1333.2	0
2807692	2826080	1331.4	0
2826080	2840672	1331.8	0
2840672	2853369	1328.4	0
2853369	2871364	1329.2	0
2871364	2882862	1331.6	0
2882862	2905815	1336.7	0
2905815	2913012	1341.5	0
2913012	2926606	1338.1	0
2926606	2942088	1333.6	0
2942088	2957078	1333.2	0
2957078	2983718	1331.0	0
2983718	2997224	1317.8	0
2997224	3010308	1317.8	0
3010308	3026361	1317.8	0
3026361	3046064	1318.8	0
3046064	3061728	1321.8	0
3061728	3077313	1318.6	0
3077313	3098302	1322.2	0
3098302	3107837	1319.6	0
3107837	3127729	1320.0	0
3127729	3146105	1315.2	0
3146105	3153568	1312.4	0
3153568	3163776	1306.7	0
3163776	3174134	1315.0	0
3174134	3185482	1307.1	0
3185482	3202090	1303.7	0
3202090	3216466	1305.9	0
3216466	3232595	1306.3	0
3232595	3253598	1306.7	0
3253598	3262536	1300.7	0
3262536	3285845	1302.1	0
3285845	3304865	1302.7	0
3304865	3320879	1306.5	0
3320879	3329721	1308.7	0
3329721	3347224	1307.9	0
3347224	3372182	1311.4	0
3372182	3386430	1311.8	0
3386430	3402956	1314.2	0
3402956	3416806	1312.4	0
3416806	3426280	1314.0	0
3426280	3450158	1315.6	0
3450158	3465136	1318.4	0
3465136	3476613	1313.0	0
3476613	3496351	1312.6	0
3496351	3512241	1313.2	0
3512241	3528935	1312.8	0
3528935	3543066	1314.0	0
3543066	3557661	1315.8	0
3557661	3572443	1314.2	0
3572443	3587968	1313.0	0
3587968	3613031	1320.2	0
3613031	3618722	1320.6	0
3618722	3635792	1319.2	0
3635792	3648833	1317.4	0
3648833	3665662	1315.8	0
3665662	3688155	1319.6	0
3688155	3703867	1319.8	0
3703867	3718877	1317.6	0
3718877	3734719	1316.0	0
3734719	3748368	1317.6	0
3748368	3770086	1313.0	0
3770086	3780884	1311.4	0
3780884	3794328	1312.0	0
3794328	3811070	1313.8	0
3811070	3829879	1316.2	0
3829879	3859107	1317.6	0
3859107	3869084	1319.6	0
3869084	3879757	1320.0	0
3879757	3895235	1318.2	0
3895235	3910926	1322.0	0
3910926	3930272	1318.0	0
3930272	3940075	1317.4	0
3940075	3966760	1316.8	0
3966760	3973087	1315.2	0
3973087	3988276	1302.9	0
3988276	3995188	1297.3	0
3995188	4004947	1294.9	0
4004947	4017120	1296.1	0
4017120	4037841	1297.1	0
4037841	4055751	1302.7	0
4055751	4075021	1302.5	0
4075021	4084758	1304.1	0
4084758	4106123	1300.9	0
4106123	4116341	1303.7	0
4116341	4141859	1296.9	0
4141859	4151161	1303.3	0
4151161	4167222	1309.1	0
4167222	4182316	1310.8	0
4182316	4202554	1319.2	0
4202554	4225215	1319.6	0
4225215	4232414	1316.6	0
4232414	4254417	1322.4	0
4254417	4263877	1329.8	0
4263877	4279422	1329.2	0
4279422	4298077	1328.0	0
4298077	4311629	1326.8	0
4311629	4333886	1317.4	0
4333886	4343410	1313.2	0
4343410	4358455	1318.0	0
4358455	4386371	1320.0	0
4386371	4395038	1327.2	0
4395038	4413877	1330.4	0
4413877	4424786	1328.2	0
4424786	4439746	1334.4	0
4439746	4465164	1330.6	0
4465164	4479215	1331.4	0
4479215	4487871	1321.4	0
4487871	4503354	1331.4	0
4503354	4519122	1321.0	0
4519122	4537831	1322.6	0
4537831	4555092	1320.4	0
4555092	4571207	1322.8	0
4571207	4580082	1321.8	0
4580082	4596521	1326.2	0
4596521	4619096	1320.2	0
4619096	4634566	1324.0	0
4634566	4649985	1321.8	0
4649985	4670736	1322.6	0
4670736	4686364	1326.2	0
4686364	4706606	1335.8	0
4706606	4713705	1340.5	0
4713705	4729780	1345.3	0
4729780	4742710	1352.1	0
4742710	4757820	1350.5	0
4757820	4778860	1350.5	0
4778860	4793672	1349.7	0
4793672	4807273	1339.3	0
4807273	4827912	1334.2	0
4827912	4843901	1336.2	0
4843901	4864234	1339.5	0
4864234	4872843	1339.7	0
4872843	4887652	1337.7	0
4887652	4902721	1333.6	0
4902721	4917887	1331.0	0
4917887	4941425	1332.4	0
4941425	4959035	1338.9	0
4959035	4967681	1334.4	0
4967681	4989004	1338.3	0
4989004	4998106	1341.3	0
4998106	5017501	1340.7	0
5017501	5032120	1338.5	0
5032120	5048332	1340.5	0
5048332	5062686	1341.3	0
5062686	5079091	1341.1	0
5079091	5102006	1344.5	0
5102006	5113349	1340.9	0
5113349	5133095	1344.3	0
5133095	5147963	1341.1	0
5147963	5156823	1334.6	0
5156823	5177962	1331.6	0
5177962	5191069	1327.2	0
5191069	5206888	1328.4	0
5206888	5235959	1327.4	0
5235959	5264286	1337.7	0
5264286	5278096	1340.1	0
5278096	5293377	1340.1	0
5293377	5307517	1338.1	0
5307517	5322680	1334.4	0
5322680	5339595	1331.6	0
5339595	5355171	1330.4	0
5355171	5370736	1331.6	0
5370736	5388799	1334.2	0
5388799	5403613	1339.3	0
5403613	5416513	1333.4	0
5416513	5431933	1330.2	0
5431933	5451705	1332.0	0
5451705	5461537	1331.2	0
5461537	5483058	1324.8	0
5483058	5496683	1327.8	0
5496683	5510647	1334.8	0
5510647	5532853	1331.4	0
5532853	5543917	1332.2	0
5543917	5559295	1331.6	0
5559295	5577095	1332.8	0
5577095	5587992	1333.0	0
5587992	5603388	1326.0	0
5603388	5619049	1330.6	0
5619049	5640561	1326.2	0
5640561	5656000	1327.6	0
5656000	5671032	1325.4	0
5671032	5688230	1321.6	0
5688230	5702814	1321.4	0
5702814	5718210	1319.0	0
5718210	5744032	1322.2	0
5744032	5751876	1325.8	0
5751876	5768012	1328.4	0
5768012	5783152	1330.0	0
5783152	5798200	1328.2	0
5798200	5818135	1322.4	0
5818135	5833475	1320.4	0
5833475	5849581	1329.4	0
5849581	5870181	1334.8	0
5870181	5879704	1335.0	0
5879704	5896994	1339.3	0
5896994	5911278	1338.3	0
5911278	5926867	1343.5	0
5926867	5942131	1343.7	0
5942131	5956512	1345.7	0
5956512	5979297	1346.7	0
5979297	5986831	1347.7	0
5986831	6003269	1347.5	0
6003269	6018053	1343.3	0
6018053	6040508	1347.9	0
6040508	6057313	1347.3	0
6057313	6070556	1343.5	0
6070556	6085978	1341.5	0
6085978	6101281	1339.9	0
6101281	6118194	1337.9	0
6118194	6137729	1334.0	0
6137729	6150316	1333.6	0
6150316	6165173	1332.0	0
6165173	6185101	1332.0	0
6185101	6196916	1339.9	0
6196916	6215840	1340.9	0
6215840	6230899	1341.5	0
6230899	6249481	1344.7	0
6249481	6260779	1345.9	0
6260779	6275402	1340.1	0
6275402	6299929	1344.9	0
6299929	6309846	1338.7	0
6309846	6328501	1334.4	0
6328501	6338439	1327.8	0
6338439	6361458	1320.4	0
6361458	6369972	1327.8	0
6369972	6378574	1318.4	0
6378574	6388181	1335.8	0
6388181	6403716	1313.2	0
6403716	6411175	1296.3	0
6411175	6427688	1287.8	0
6427688	6446110	1303.9	0
6446110	6456146	1312.0	0
6456146	6471499	1311.2	0
6471499	6492695	1312.2	0
6492695	6510663	1311.4	0
6510663	6525705	1317.8	0
6525705	6542161	1321.4	0
6542161	6555911	1328.0	0
6555911	6574037	1323.4	0
6574037	6592376	1314.8	0
6592376	6605949	1320.4	0
6605949	6621420	1318.0	0
6621420	6637288	1319.0	0
6637288	6651860	1315.4	0
6651860	6672611	1312.0	0
6672611	6688234	1316.2	0
6688234	6708521	1311.2	0
6708521	6722214	1307.3	0
6722214	6731799	1311.4	0
6731799	6757659	1308.9	0
6757659	6763342	1325.2	0
6763342	6780158	1326.6	0
6780158	6795358	1329.8	0
6795358	6812567	1326.4	0
6812567	6835726	1319.2	0
6835726	6853554	1317.4	0
6853554	6864295	1320.4	0
6864295	6880487	1322.8	0
6880487	6895353	1325.2	0
6895353	6912950	1320.6	0
6912950	6929522	1320.8	0
6929522	6944592	1320.4	0
6944592	6972908	1318.0	0
6972908	6995700	1319.0	0
6995700	7009491	1322.0	0
7009491	7024767	1320.2	0
7024767	7044953	1318.8	0
7044953	7056074	1315.0	0
7056074	7082107	1314.0	0
7082107	7096455	1316.4	0
7096455	7107611	1318.2	0
7107611	7123068	1321.8	0
7123068	7144608	1314.6	0
7144608	7159424	1316.2	0
7159424	7170546	1314.8	0
7170546	7192706	1310.8	0
7192706	7208380	1312.6	0
7208380	7217532	1312.8	0
7217532	7239679	1308.5	0
7239679	7257730	1304.5	0
7257730	7275194	1308.9	0
7275194	7284579	1309.1	0
7284579	7299782	1307.3	0
7299782	7317476	1307.9	0
7317476	7334475	1309.1	0
7334475	7351244	1305.3	0
7351244	7362753	1301.9	0
7362753	7382677	1299.9	0
7382677	7401949	1302.1	0
7401949	7414325	1300.1	0
7414325	7430816	1299.9	0
7430816	7447496	1301.1	0
7447496	7463031	1297.5	0
7463031	7480755	1295.1	0
7480755	7496421	1295.7	0
7496421	7511723	1296.5	0
7511723	7533200	1295.5	0
7533200	7549052	1290.3	0
7549052	7565588	1289.0	0
7565588	7577677	1293.1	0
7577677	7594320	1292.5	0
7594320	7614776	1287.4	0
7614776	7625509	1283.6	0
7625509	7645806	1282.4	0
7645806	7668068	1282.4	0
7668068	7678291	1282.4	0
7678291	7692633	1283.0	0
7692633	7709438	1285.8	0
7709438	7728618	1287.0	0
7728618	7743197	1284.0	0
7743197	7758800	1288.0	0
7758800	7782027	1285.6	0
7782027	7793535	1279.0	0
7793535	7811788	1274.6	0
7811788	7827531	1279.6	0
7827531	7843398	1287.8	0
7843398	7859426	1290.7	0
7859426	7878137	1295.9	0
7878137	7900551	1297.3	0
7900551	7908686	1296.1	0
7908686	7924918	1293.3	0
7924918	7940595	1292.9	0
7940595	7954630	1291.9	0
7954630	7976638	1287.8	0
7976638	7991542	1287.2	0
7991542	8005491	1286.6	0
8005491	8022543	1292.1	0
8022543	8037583	1296.3	0
8037583	8062041	1293.3	0
8062041	8071702	1284.8	0
8071702	8094602	1292.9	0
8094602	8103613	1291.7	0
8103613	8118996	1292.7	0
8118996	8155587	1290.9	0
8155587	8172489	1301.9	0
8172489	8192703	1302.5	0
8192703	8223159	1302.5	0
8223159	8243459	1312.6	0
8243459	8252203	1316.6	0
8252203	8273734	1317.8	0
8273734	8283876	1312.8	0
8283876	8301484	1307.3	0
8301484	8313824	1304.1	0
8313824	8333682	1303.1	0
8333682	8344261	1294.9	0
8344261	8359118	1292.5	0
8359118	8384165	1293.1	0
8384165	8392090	1298.7	0
8392090	8414408	1293.9	0
8414408	8425049	1294.9	0
8425049	8446549	1298.5	0
8446549	8469337	1300.3	0
8469337	8481415	1305.3	0
8481415	8495455	1303.7	0
8495455	8507251	1299.7	0
8507251	8521258	1307.5	0
8521258	8545263	1311.4	0
8545263	8560893	1302.3	0
8560893	8577227	1296.9	0
8577227	8590684	1294.7	0
8590684	8605944	1293.1	0
8605944	8626103	1294.1	0
8626103	8636702	1292.5	0
8636702	8657975	1293.3	0
8657975	8674612	1300.1	0
8674612	8690142	1301.3	0
8690142	8710904	1298.1	0
8710904	8723751	1297.7	0
8723751	8739668	1295.7	0
8739668	8753480	1299.5	0
8753480	8769070	1299.9	0
8769070	8796495	1300.3	0
8796495	8806906	1297.5	0
8806906	8822109	1300.3	0
8822109	8835492	1292.1	0
8835492	8853121	1294.3	0
8853121	8871638	1291.5	0
8871638	8886493	1286.6	0
8886493	8901404	1287.4	0
8901404	8923853	1292.7	0
8923853	8939112	1294.1	0
8939112	8954925	1296.1	0
8954925	8968657	1293.9	0
8968657	8984309	1297.7	0
8984309	9004781	1306.3	0
9004781	9013254	1306.3	0
9013254	9033211	1308.1	0
9033211	9048550	1310.6	0
9048550	9064753	1310.4	0
9064753	9086651	1312.6	0
9086651	9095068	1312.8	0
9095068	9115410	1313.6	0
9115410	9130652	1313.8	0
9130652	9145377	1301.1	0
9145377	9163173	1295.9	0
9163173	9175574	1305.7	0
9175574	9201679	1305.9	0
9201679	9211981	1308.7	0
9211981	9222956	1307.1	0
9222956	9238578	1305.7	0
9238578	9258664	1304.3	0
9258664	9281309	1302.7	0
9281309	9297053	1304.5	0
9297053	9306211	1303.1	0
9306211	9323642	1301.1	0
9323642	9337126	1304.3	0
9337126	9358338	1301.7	0
9358338	9369291	1299.9	0
9369291	9384981	1296.5	0
9384981	9407057	1297.3	0
9407057	9422522	1303.5	0
9422522	9441759	1304.9	0
9441759	9455245	1306.7	0
9455245	9470334	1303.7	0
9470334	9492711	1297.5	0
9492711	9500567	1297.5	0
9500567	9521202	1297.3	0
9521202	9543574	1295.5	0
9543574	9551391	1301.9	0
9551391	9569270	1303.9	0
9569270	9587548	1301.9	0
9587548	9610763	1305.3	0
9610763	9625076	1303.7	0
9625076	9634068	1311.0	0
9634068	9656138	1308.5	0
9656138	9664992	1310.8	0
9664992	9683653	1310.1	0
9683653	9703930	1310.6	0
9703930	9719763	1312.8	0
9719763	9734743	1312.0	0
9734743	9746129	1307.9	0
9746129	9766108	1306.1	0
9766108	9776059	1304.7	0
9776059	9797441	1310.4	0
9797441	9812771	1307.1	0
9812771	9828405	1305.3	0
9828405	9848162	1307.3	0
9848162	9860458	1305.9	0
9860458	9876080	1305.5	0
9876080	9892907	1306.1	0
9892907	9906490	1304.3	0
9906490	9928790	1303.9	0
9928790	9942038	1301.1	0
9942038	9963261	1300.9	0
9963261	9974610	1301.3	0
9974610	9992829	1304.1	0
9992829	10008018	1303.9	0
10008018	10023773	1311.4	0
10023773	10040435	1315.4	0
10040435	10059648	1313.4	0
10059648	10076205	1312.8	0
10076205	10096168	1310.8	0
10096168	10109132	1312.4	0
10109132	10120111	1316.0	0
10120111	10139392	1310.6	0
10139392	10154904	1310.4	0
10154904	10178248	1312.8	0
10178248	10189020	1311.6	0
10189020	10198200	1307.7	0
10198200	10214450	1312.4	0
10214450	10230093	1309.3	0
10230093	10255720	1309.9	0
10255720	10263495	1313.0	0
10263495	10278933	1316.6	0
10278933	10294394	1307.7	0
10294394	10310105	1304.9	0
10310105	10328973	1307.3	0
10328973	10343949	1304.7	0
10343949	10359122	1306.7	0
10359122	10377156	1297.7	0
10377156	10415958	1300.5	0
10415958	10421208	1296.5	0
10421208	10436514	1296.9	0
10436514	10452327	1292.3	0
10452327	10467876	1292.7	0
10467876	10495883	1291.9	0
10495883	10504670	1296.3	0
10504670	10520101	1300.5	0
10520101	10540312	1297.5	0
10540312	10554939	1302.7	0
10554939	10579998	1302.7	0
10579998	10581899	1310.1	0
10581899	10599764	1299.9	0
10599764	10619224	1293.3	0
10619224	10635179	1293.1	0
10635179	10652551	1300.1	0
10652551	10674474	1296.7	0
10674474	10682328	1296.9	0
10682328	10698185	1303.3	0
10698185	10721238	1302.9	0
10721238	10737399	1302.7	0
10737399	10755367	1303.1	0
10755367	10765303	1300.1	0
10765303	10784851	1300.1	0
10784851	10797846	1301.5	0
10797846	10817920	1301.7	0
10817920	10837204	1299.9	0
10837204	10846896	1297.5	0
10846896	10866489	1297.1	0
10866489	10882057	1297.5	0
10882057	10898558	1296.9	0
10898558	10913649	1292.7	0
10913649	10933291	1293.3	0
10933291	10949090	1294.3	0
10949090	10958656	1295.5	0
10958656	10979074	1295.7	0
10979074	10994894	1297.1	0
10994894	11002244	1292.9	0
11002244	11011791	1288.4	0
11011791	11026985	1277.8	0
11026985	11033259	1282.4	0
11033259	11049969	1295.3	0
11049969	11066105	1258.4	0
11066105	11079931	1271.6	0
11079931	11102304	1277.8	0
11102304	11111266	1294.7	0
11111266	11133896	1304.5	0
11133896	11153129	1307.9	0
11153129	11164180	1313.2	0
11164180	11194593	1315.0	0
11194593	11217979	1308.3	0
11217979	11226769	1297.7	0
11226769	11242006	1312.8	0
11242006	11258237	1325.6	0
11258237	11277500	1335.6	0
11277500	11293908	1327.6	0
11293908	11311261	1329.0	0
11311261	11320552	1315.8	0
11320552	11338632	1319.0	0
11338632	11349013	1311.6	0
11349013	11369839	1294.1	0
11369839	11384686	1290.5	0
11384686	11406585	1285.4	0
11406585	11423419	1284.8	0
11423419	11432914	1286.6	0
11432914	11457028	1286.8	0
11457028	11473507	1287.8	0
11473507	11484935	1297.5	0
11484935	11500253	1306.3	0
11500253	11519222	1306.5	0
11519222	11534754	1305.1	0
11534754	11549091	1300.1	0
11549091	11569617	1303.1	0
11569617	11580543	1296.5	0
11580543	11596826	1294.7	0
11596826	11614682	1302.5	0
11614682	11627828	1303.1	0
11627828	11642961	1307.2	0
11642961	11657437	1303.7	0
11657437	11681213	1308.5	0
11681213	11695331	1307.5	0
11695331	11716341	1305.3	0
11716341	11726400	1301.7	0
11726400	11740718	1301.1	0
11740718	11755501	1294.9	0
11755501	11774051	1302.3	0
11774051	11789693	1301.9	0
11789693	11813190	1301.9	0
11813190	11822628	1300.7	0
11822628	11843314	1300.7	0
11843314	11860212	1300.3	0
11860212	11872570	1301.1	0
11872570	11888385	1302.7	0
11888385	11907395	1300.1	0
11907395	11923862	1299.5	0
11923862	11941928	1295.5	0
11941928	11954586	1299.7	0
11954586	11976713	1296.7	0
11976713	11986194	1296.7	0
11986194	12001783	1296.9	0
12001783	12021625	1296.3	0
12021625	12037375	1300.1	0
12037375	12052937	1303.7	0
12052937	12065522	1302.9	0
12065522	12080554	1302.1	0
12080554	12110045	1300.3	0
12110045	12117003	1301.1	0
12117003	12134327	1299.9	0
12134327	12154762	1303.3	0
12154762	12164069	1300.7	0
12164069	12183600	1301.3	0
12183600	12198054	1297.3	0
12198054	12213630	1297.3	0
12213630	12235465	1300.5	0
12235465	12244728	1303.9	0
12244728	12265717	1308.1	0
12265717	12280239	1306.7	0
12280239	12288838	1297.3	0
12288838	12304039	1304.5	0
12304039	12319426	1302.3	0
12319426	12342382	1301.9	0
12342382	12352803	1304.7	0
12352803	12374453	1307.3	0
12374453	12387203	1307.5	0
12387203	12404256	1306.9	0
12404256	12424605	1307.9	0
12424605	12439253	1302.9	0
12439253	12458636	1301.9	0
12458636	12474402	1306.7	0
12474402	12491685	1307.5	0
12491685	12512550	1305.1	0
12512550	12525547	1307.3	0
12525547	12536225	1307.1	0
12536225	12552347	1305.1	0
12552347	12568490	1312.0	0
12568490	12586777	1305.7	0
12586777	12600915	1297.9	0
12600915	12619043	1295.7	0
12619043	12632816	1296.1	0
12632816	12648035	1295.1	0
12648035	12678436	1300.7	0
12678436	12700226	1303.9	0
12700226	12709199	1306.1	0
12709199	12724599	1303.1	0
12724599	12748214	1297.5	0
12748214	12764241	1304.5	0
12764241	12778797	1303.3	0
12778797	12794879	1300.7	0
12794879	12808508	1297.7	0
12808508	12830204	1297.1	0
12830204	12843388	1300.7	0
12843388	12858835	1302.5	0
12858835	12878825	1300.3	0
12878825	12888617	1296.1	0
12888617	12909633	1304.5	0
12909633	12923871	1305.3	0
12923871	12940878	1302.5	0
12940878	12961419	1303.3	0
12961419	12976109	1304.1	0
12976109	12996706	1295.9	0
12996706	13011375	1300.9	0
13011375	13020832	1301.5	0
13020832	13036118	1302.5	0
13036118	13058063	1304.3	0
13058063	13080062	1305.1	0
13080062	13093079	1305.5	0
13093079	13101822	1301.9	0
13101822	13119499	1298.3	0
13119499	13134114	1296.3	0
13134114	13160027	1293.7	0
13160027	13175699	1303.3	0
13175699	13185115	1302.3	0
13185115	13201718	1294.9	0
13201718	13214902	1304.7	0
13214902	13236719	1305.9	0
13236719	13250267	1296.9	0
13250267	13265760	1295.7	0
13265760	13283449	1296.9	0
13283449	13299721	1302.3	0
13299721	13316285	1304.5	0
13316285	13338351	1304.1	0
13338351	13347253	1301.3	0
13347253	13363378	1300.3	0
13363378	13379104	1299.9	0
13379104	13397133	1297.5	0
13397133	13410521	1302.9	0
13410521	13426255	1301.3	0
13426255	13448517	1303.3	0
13448517	13457563	1301.9	0
13457563	13480436	1301.9	0
13480436	13496869	1298.1	0
13496869	13528252	1300.9	0
13528252	13540324	1302.7	0
13540324	13567354	1301.1	0
13567354	13574155	1300.3	0
13574155	13592881	1299.7	0
13592881	13605286	1300.5	0
13605286	13619396	1300.1	0
13619396	13645413	1299.5	0
13645413	13664307	1301.5	0
13664307	13675331	1306.1	0
13675331	13691122	1301.7	0
13691122	13704681	1303.5	0
13704681	13728758	1301.3	0
13728758	13744817	1297.5	0
13744817	13762326	1305.7	0
13762326	13778014	1303.9	0
13778014	13785700	1306.1	0
13785700	13806160	1304.5	0
13806160	13820205	1305.5	0
13820205	13836446	1305.9	0
13836446	13850678	1302.7	0
13850678	13865341	1300.5	0
13865341	13886460	1303.1	0
13886460	13908652	1302.1	0
13908652	13917324	1302.7	0
13917324	13934355	1297.1	0
13934355	13947771	1296.1	0
13947771	13964752	1295.1	0
13964752	13978878	1298.3	0
13978878	13994647	1294.1	0
13994647	14009916	1296.1	0
14009916	14024868	1297.1	0
14024868	14047759	1302.1	0
14047759	14066000	1302.7	0
14066000	14074865	1296.9	0
14074865	14089425	1302.5	0
14089425	14105088	1299.3	0
14105088	14128523	1292.1	0
14128523	14145115	1291.7	0
14145115	14156378	1293.1	0
14156378	14171981	1295.3	0
14171981	14189622	1295.1	0
14189622	14219052	1295.3	0
14219052	14230748	1293.7	0
14230748	14241705	1293.1	0
14241705	14261028	1291.5	0
14261028	14276727	1288.6	0
14276727	14294237	1292.9	0
14294237	14308338	1299.9	0
14308338	14323266	1302.1	0
14323266	14344914	1300.9	0
14344914	14359921	1302.5	0
14359921	14378853	1302.1	0
14378853	14393964	1302.9	0
14393964	14402834	1300.9	0
14402834	14424867	1302.9	0
14424867	14440185	1307.3	0
14440185	14455601	1305.1	0
14455601	14468534	1307.5	0
14468534	14483620	1306.1	0
14483620	14499817	1308.3	0
14499817	14517101	1307.7	0
14517101	14538521	1309.5	0
14538521	14543888	1310.2	0
14543888	14564579	1306.9	0
14564579	14579306	1309.3	0
14579306	14594986	1304.5	0
14594986	14620113	1304.1	0
14620113	14629285	1299.3	0
14629285	14645358	1307.9	0
14645358	14660872	1306.1	0
14660872	14675328	1295.7	0
14675328	14699108	1297.7	0
14699108	14710079	1300.1	0
14710079	14725207	1299.9	0
14725207	14739684	1300.5	0
14739684	14756995	1293.9	0
14756995	14781070	1292.3	0
14781070	14789268	1291.7	0
