#Processing Run 48232 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
7833869	7840553	-1.0	0
7840553	7857895	-1.0	0
7857895	7877611	-1.0	0
7877611	7892180	-1.0	0
7892180	7919279	1243.5	0
7919279	7930833	1253.4	0
7930833	7950798	1285.4	0
7950798	7965286	1285.6	0
7965286	7976744	1275.0	0
7976744	7998008	1283.0	0
7998008	8012554	1267.0	0
8012554	8034720	1278.0	0
8034720	8048278	1291.3	0
8048278	8059705	1294.5	0
8059705	8081100	1301.9	0
8081100	8096735	1300.5	0
8096735	8110697	1306.3	0
8110697	8126496	1301.3	0
8126496	8140990	1290.9	0
8140990	8163413	1283.8	0
8163413	8177122	1267.8	0
8177122	8192785	1274.6	0
8192785	8208550	1279.8	0
8208550	8225038	1277.4	0
8225038	8246517	1257.6	0
8246517	8261640	-1.0	0
8261640	8279026	-1.0	0
8279026	8303727	-1.0	0
8303727	8314954	-1.0	0
8314954	8343352	-1.0	0
8343352	8369957	-1.0	0
8369957	8382498	-1.0	0
8382498	8402497	-1.0	0
8402497	8423296	-1.0	0
8423296	8449019	-1.0	0
8449019	8466828	-1.0	0
8466828	8485246	-1.0	0
8485246	8502734	-1.0	0
8502734	8516731	-1.0	0
8516731	8550870	-1.0	0
8550870	8563720	-1.0	0
8563720	8581911	-1.0	0
8581911	8600132	-1.0	0
8600132	8617783	-1.0	0
8617783	8651720	-1.0	0
8651720	8666843	-1.0	0
8666843	8685643	-1.0	0
8685643	8698840	-1.0	0
8698840	8725868	-1.0	0
8725868	8747894	-1.0	0
8747894	8766103	-1.0	0
8766103	8789568	-1.0	0
8789568	8807387	-1.0	0
8807387	8815150	-1.0	0
8815150	8828769	-1.0	0
8828769	8838058	-1.0	0
8838058	8847670	-1.0	0
8847670	8870993	-1.0	0
8870993	8881776	-1.0	0
8881776	8896201	-1.0	0
8896201	8910895	-1.0	0
8910895	8924745	-1.0	0
8924745	8943910	-1.0	0
8943910	8961077	-1.0	0
8961077	8972415	-1.0	0
8972415	8991403	-1.0	0
8991403	9000461	-1.0	0
9000461	9022865	-1.0	0
9022865	9029498	-1.0	0
9029498	9044841	-1.0	0
9044841	9058524	-1.0	0
9058524	9076086	-1.0	0
9076086	9096939	-1.0	0
9096939	9104200	-1.0	0
9104200	9122205	-1.0	0
9122205	9132258	-1.0	0
9132258	9149594	-1.0	0
9149594	9168576	-1.0	0
9168576	9179616	-1.0	0
9179616	9190853	-1.0	0
9190853	9212486	-1.0	0
9212486	9221669	1346.9	0
9221669	9241066	1341.7	0
9241066	9258545	1314.2	0
9258545	9274272	1294.1	0
9274272	9282022	1305.7	0
9282022	9297526	1319.0	0
9297526	9320472	1321.8	0
9320472	9330610	1305.7	0
9330610	9348006	1308.3	0
9348006	9366945	1285.2	0
9366945	9382843	1286.4	0
9382843	9405207	1257.8	0
9405207	9420120	-1.0	0
9420120	9437923	-1.0	0
9437923	9459033	-1.0	0
9459033	9470092	1241.3	0
9470092	9490248	1258.6	0
9490248	9513827	1231.5	0
9513827	9523705	1230.3	0
9523705	9545587	1228.7	0
9545587	9561835	1244.5	0
9561835	9579690	1266.8	0
9579690	9592715	1278.2	0
9592715	9608064	1267.6	0
9608064	9624697	1272.8	0
9624697	9644464	1272.6	0
9644464	9662810	1253.8	0
9662810	9684127	1233.9	0
9684127	9700011	1246.1	0
9700011	9710476	1258.2	0
9710476	9725474	1284.8	0
9725474	9746107	1317.2	0
9746107	9760736	1341.7	0
9760736	9775684	1378.2	0
9775684	9790811	1377.8	0
9790811	9805286	1366.4	0
9805286	9831101	1266.8	0
9831101	9846009	1240.9	0
9846009	9863181	1224.5	0
9863181	9879106	1250.6	0
9879106	9894979	1260.0	0
9894979	9912073	1245.3	0
9912073	9927996	1245.3	0
9927996	9942710	1233.7	0
9942710	9959337	1252.2	0
9959337	9975981	1238.7	0
9975981	9996669	1248.8	0
9996669	10009020	1256.0	0
10009020	10032026	1246.3	0
10032026	10046743	1241.5	0
10046743	10066346	1223.9	0
10066346	10085698	1224.1	0
10085698	10101632	1224.3	0
10101632	10118879	-1.0	0
10118879	10141188	-1.0	0
10141188	10156981	-1.0	0
10156981	10175265	-1.0	0
10175265	10190294	1243.3	0
10190294	10205317	1237.1	0
10205317	10222926	1229.3	0
10222926	10244452	1227.1	0
10244452	10261728	1224.9	0
10261728	10283219	1240.5	0
10283219	10294019	1265.0	0
10294019	10314842	1265.0	0
10314842	10329870	1283.6	0
10329870	10346327	1287.6	0
10346327	10362104	1258.4	0
10362104	10377850	1254.4	0
10377850	10394911	1245.3	0
10394911	10416796	1238.7	0
10416796	10432411	1255.0	0
10432411	10448768	1248.0	0
10448768	10465257	1249.2	0
10465257	10480782	1251.2	0
10480782	10496984	1237.9	0
10496984	10519285	1235.3	0
10519285	10534222	1240.5	0
10534222	10558754	-1.0	0
10558754	10574077	-1.0	0
10574077	10585566	-1.0	0
10585566	10606662	-1.0	0
10606662	10618752	1250.4	0
10618752	10639040	1274.4	0
10639040	10650585	1288.4	0
10650585	10670413	1297.7	0
10670413	10688269	1330.0	0
10688269	10708230	1354.7	0
10708230	10719264	-1.0	0
10719264	10737832	-1.0	0
10737832	10748186	-1.0	0
10748186	10766604	-1.0	0
10766604	10780778	-1.0	0
10780778	10793619	-1.0	0
10793619	10807226	-1.0	0
10807226	10821591	-1.0	0
10821591	10837177	-1.0	0
10837177	10852302	-1.0	0
10852302	10863358	-1.0	0
10863358	10876602	-1.0	0
10876602	10893157	-1.0	0
10893157	10916535	-1.0	0
10916535	10929054	-1.0	0
10929054	10942599	-1.0	0
10942599	10951337	-1.0	0
10951337	10972395	-1.0	0
10972395	10987625	-1.0	0
10987625	11000355	-1.0	0
11000355	11015137	-1.0	0
11015137	11028676	-1.0	0
11028676	11042175	-1.0	0
11042175	11059865	-1.0	0
11059865	11075457	-1.0	0
11075457	11089768	-1.0	0
11089768	11104069	-1.0	0
11104069	11122175	-1.0	0
11122175	11139045	-1.0	0
11139045	11156203	-1.0	0
11156203	11166403	-1.0	0
11166403	11184838	-1.0	0
11184838	11192602	-1.0	0
11192602	11210837	-1.0	0
11210837	11231720	-1.0	0
11231720	11239575	-1.0	0
11239575	11253920	-1.0	0
11253920	11268664	-1.0	0
11268664	11288060	-1.0	0
11288060	11305943	1378.4	0
11305943	11316535	1372.2	0
11316535	11331108	-1.0	0
11331108	11346555	-1.0	0
11346555	11368570	-1.0	0
11368570	11377627	-1.0	0
11377627	11389743	-1.0	0
11389743	11403369	-1.0	0
11403369	11422921	-1.0	0
11422921	11444388	-1.0	0
11444388	11454001	-1.0	0
11454001	11468077	-1.0	0
11468077	11483402	-1.0	0
11483402	11501182	-1.0	0
11501182	11516025	-1.0	0
11516025	11527604	-1.0	0
11527604	11548413	-1.0	0
11548413	11560030	-1.0	0
11560030	11571668	1379.1	0
11571668	11590483	1369.6	0
11590483	11604792	1368.2	0
11604792	11619450	-1.0	0
11619450	11640247	-1.0	0
11640247	11649018	-1.0	0
11649018	11671847	-1.0	0
11671847	11686588	1357.7	0
11686588	11696900	1305.7	0
11696900	11712101	1320.6	0
11712101	11729580	1329.0	0
11729580	11746312	1325.8	0
11746312	11756989	1334.8	0
11756989	11772536	1334.6	0
11772536	11787628	1352.3	0
11787628	11808782	1355.9	0
11808782	11824267	1351.1	0
11824267	11839181	1340.7	0
11839181	11860213	1346.5	0
11860213	11874874	1345.5	0
11874874	11887151	1341.9	0
11887151	11905543	1339.9	0
11905543	11919670	1329.6	0
11919670	11936294	1338.3	0
11936294	11953582	1348.5	0
11953582	11967182	1349.9	0
11967182	11983880	1337.3	0
11983880	11999279	1311.8	0
11999279	12009326	1308.7	0
12009326	12026550	1318.4	0
12026550	12045881	1325.0	0
12045881	12064889	1321.6	0
12064889	12084184	1326.8	0
12084184	12096473	1331.2	0
12096473	12115647	1333.2	0
12115647	12130952	1333.6	0
12130952	12146338	1332.6	0
12146338	12160942	1322.0	0
12160942	12176628	1320.6	0
12176628	12190112	1318.4	0
12190112	12205187	1328.8	0
12205187	12223269	1329.0	0
12223269	12236976	1312.4	0
12236976	12249683	1315.4	0
12249683	12270956	1316.8	0
12270956	12281586	1316.0	0
12281586	12304421	1304.1	0
12304421	12316423	1312.4	0
12316423	12331989	1317.0	0
12331989	12347418	1314.4	0
12347418	12367105	1307.1	0
12367105	12386637	1303.1	0
12386637	12398183	1301.1	0
12398183	12414277	1302.1	0
12414277	12431508	1303.9	0
12431508	12449298	1308.9	0
12449298	12466163	1308.3	0
12466163	12478861	1294.1	0
12478861	12498821	1300.9	0
12498821	12509781	1303.5	0
12509781	12530087	1306.9	0
12530087	12552966	1305.7	0
12552966	12568264	1313.2	0
12568264	12579792	1312.6	0
12579792	12596353	1316.4	0
12596353	12611909	1314.8	0
12611909	12636419	1313.0	0
12636419	12645436	1310.8	0
12645436	12665137	1305.1	0
12665137	12675147	1302.3	0
12675147	12690778	1301.1	0
12690778	12709578	1296.5	0
12709578	12725986	1300.7	0
12725986	12740830	1299.5	0
12740830	12757544	1288.2	0
12757544	12773040	1294.1	0
12773040	12792597	1302.1	0
12792597	12807935	1303.5	0
12807935	12819341	1290.9	0
12819341	12836482	-1.0	0
12836482	12853793	-1.0	0
12853793	12885178	-1.0	0
12885178	12895416	-1.0	0
12895416	12913527	-1.0	0
12913527	12932162	-1.0	0
12932162	12947826	-1.0	0
12947826	12974376	-1.0	0
12974376	12989872	-1.0	0
12989872	13008293	-1.0	0
13008293	13027528	-1.0	0
13027528	13043746	-1.0	0
13043746	13072192	-1.0	0
13072192	13086070	-1.0	0
13086070	13098068	-1.0	0
13098068	13122545	-1.0	0
13122545	13136403	-1.0	0
13136403	13164813	-1.0	0
13164813	13189066	-1.0	0
13189066	13203646	-1.0	0
13203646	13224819	-1.0	0
13224819	13233373	-1.0	0
13233373	13244585	-1.0	0
13244585	13263093	-1.0	0
13263093	13276487	-1.0	0
13276487	13301562	-1.0	0
13301562	13320233	1249.6	0
13320233	13330278	1266.4	0
13330278	13345775	1295.1	0
13345775	13360258	1372.8	0
13360258	13383432	1377.0	0
13383432	13401979	1376.5	0
13401979	13410957	1376.0	0
13410957	13431558	1366.0	0
13431558	13440359	1364.4	0
13440359	13464684	1366.0	0
13464684	13475276	1369.4	0
13475276	13486413	1370.1	0
13486413	13499959	1370.8	0
13499959	13519334	1374.6	0
13519334	13541477	-1.0	0
13541477	13547229	-1.0	0
13547229	13564507	-1.0	0
13564507	13576054	-1.0	0
13576054	13590739	-1.0	0
13590739	13615094	-1.0	0
13615094	13621479	-1.0	0
13621479	13635514	-1.0	0
13635514	13654690	-1.0	0
13654690	13663555	-1.0	0
13663555	13684778	-1.0	0
13684778	13698939	-1.0	0
13698939	13713211	-1.0	0
13713211	13727173	-1.0	0
13727173	13745301	-1.0	0
13745301	13760604	-1.0	0
13760604	13771141	-1.0	0
13771141	13784773	-1.0	0
13784773	13803263	-1.0	0
13803263	13816962	-1.0	0
13816962	13830733	-1.0	0
13830733	13844901	-1.0	0
13844901	13858171	-1.0	0
13858171	13873508	-1.0	0
13873508	13886715	-1.0	0
13886715	13907696	-1.0	0
13907696	13922378	-1.0	0
13922378	13936613	-1.0	0
13936613	13945460	-1.0	0
13945460	13959211	-1.0	0
13959211	13981171	-1.0	0
13981171	13987385	-1.0	0
13987385	14006227	-1.0	0
14006227	14022709	-1.0	0
14022709	14029629	-1.0	0
14029629	14057187	-1.0	0
14057187	14064960	-1.0	0
14064960	14079010	-1.0	0
14079010	14092649	-1.0	0
14092649	14105337	-1.0	0
14105337	14121973	-1.0	0
14121973	14134153	-1.0	0
14134153	14147687	-1.0	0
14147687	14164939	-1.0	0
14164939	14173993	-1.0	0
14173993	14191260	-1.0	0
14191260	14200291	-1.0	0
14200291	14217743	-1.0	0
14217743	14230391	-1.0	0
14230391	14244040	-1.0	0
14244040	14263632	-1.0	0
14263632	14270723	-1.0	0
14270723	14285021	-1.0	0
14285021	14298588	-1.0	0
14298588	14310710	-1.0	0
14310710	14328706	-1.0	0
14328706	14343008	-1.0	0
14343008	14355945	-1.0	0
14355945	14372449	-1.0	0
14372449	14383856	-1.0	0
14383856	14406535	-1.0	0
14406535	14413208	-1.0	0
14413208	14429260	-1.0	0
14429260	14440257	-1.0	0
14440257	14453518	-1.0	0
14453518	14471898	-1.0	0
14471898	14487212	-1.0	0
14487212	14494466	-1.0	0
14494466	14508550	-1.0	0
14508550	14522131	-1.0	0
14522131	14542502	-1.0	0
14542502	14556078	-1.0	0
14556078	14569384	-1.0	0
14569384	14586051	-1.0	0
14586051	14597526	-1.0	0
14597526	14617044	-1.0	0
14617044	14624326	-1.0	0
14624326	14645241	-1.0	0
14645241	14653356	-1.0	0
14653356	14668157	-1.0	0
14668157	14687218	-1.0	0
14687218	14696520	-1.0	0
14696520	14711283	-1.0	0
14711283	14729599	-1.0	0
14729599	14740574	-1.0	0
14740574	14761956	-1.0	0
14761956	14773128	-1.0	0
14773128	14787067	-1.0	0
14787067	14801922	-1.0	0
14801922	14822163	-1.0	0
14822163	14840686	1363.6	0
14840686	14853780	1362.8	0
14853780	14874427	1364.6	0
14874427	14889482	1363.6	0
14889482	14904481	1363.0	0
