#Processing Run 48226 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	-1.0	0
1505437	1518276	-1.0	0
1518276	1533353	-1.0	0
1533353	1551991	-1.0	0
1551991	1566367	-1.0	0
1566367	1580441	-1.0	0
1580441	1601606	-1.0	0
1601606	1607981	-1.0	0
1607981	1625099	-1.0	0
1625099	1638526	-1.0	0
1638526	1652824	-1.0	0
1652824	1677133	-1.0	0
1677133	1681757	-1.0	0
1681757	1701976	-1.0	0
1701976	1717092	-1.0	0
1717092	1728280	-1.0	0
1728280	1738982	-1.0	0
1738982	1759183	-1.0	0
1759183	1780109	-1.0	0
1780109	1786703	-1.0	0
1786703	1801403	-1.0	0
1801403	1814525	-1.0	0
1814525	1829697	-1.0	0
1829697	1852991	-1.0	0
1852991	1862021	-1.0	0
1862021	1878911	-1.0	0
1878911	1896910	-1.0	0
1896910	1904729	-1.0	0
1904729	1926399	-1.0	0
1926399	1933958	-1.0	0
1933958	1952243	-1.0	0
1952243	1968954	-1.0	0
1968954	1974395	-1.0	0
1974395	2002324	-1.0	0
2002324	2011863	-1.0	0
2011863	2026183	-1.0	0
2026183	2037161	-1.0	0
2037161	2051703	-1.0	0
2051703	2071631	-1.0	0
2071631	2079575	-1.0	0
2079575	2098294	-1.0	0
2098294	2115042	-1.0	0
2115042	2122615	-1.0	0
2122615	2143836	-1.0	0
2143836	2155987	-1.0	0
2155987	2176180	-1.0	0
2176180	2183984	-1.0	0
2183984	2197663	-1.0	0
2197663	2222406	-1.0	0
2222406	2232298	-1.0	0
2232298	2245834	-1.0	0
2245834	2258202	-1.0	0
2258202	2274011	-1.0	0
2274011	2291916	-1.0	0
2291916	2302182	-1.0	0
2302182	2316623	-1.0	0
2316623	2330310	-1.0	0
2330310	2350324	-1.0	0
2350324	2365355	-1.0	0
2365355	2380696	-1.0	0
2380696	2394970	-1.0	0
2394970	2403263	-1.0	0
2403263	2417808	-1.0	0
2417808	2443670	-1.0	0
2443670	2453843	-1.0	0
2453843	2465705	-1.0	0
2465705	2485794	-1.0	0
2485794	2493189	-1.0	0
2493189	2517638	-1.0	0
2517638	2524668	-1.0	0
2524668	2538992	-1.0	0
2538992	2559927	-1.0	0
2559927	2567130	-1.0	0
2567130	2588539	-1.0	0
2588539	2605077	-1.0	0
2605077	2617587	-1.0	0
2617587	2631622	-1.0	0
2631622	2640927	-1.0	0
2640927	2659012	-1.0	0
2659012	2672505	-1.0	0
2672505	2686996	-1.0	0
2686996	2700903	-1.0	0
2700903	2714764	-1.0	0
2714764	2730858	-1.0	0
2730858	2745197	-1.0	0
2745197	2759129	-1.0	0
2759129	2779597	-1.0	0
2779597	2787064	-1.0	0
2787064	2808554	-1.0	0
2808554	2821841	-1.0	0
2821841	2835937	-1.0	0
2835937	2846976	-1.0	0
2846976	2863902	-1.0	0
2863902	2877981	-1.0	0
2877981	2891978	-1.0	0
2891978	2906128	-1.0	0
2906128	2927095	-1.0	0
2927095	2934152	-1.0	0
2934152	2953563	-1.0	0
2953563	2965171	-1.0	0
2965171	2985915	-1.0	0
2985915	2993113	-1.0	0
2993113	3013963	-1.0	0
3013963	3035141	-1.0	0
3035141	3043689	-1.0	0
3043689	3057814	-1.0	0
3057814	3072164	-1.0	0
3072164	3082947	-1.0	0
3082947	3109593	-1.0	0
3109593	3111816	-1.0	0
3111816	3132485	-1.0	0
3132485	3146922	-1.0	0
3146922	3161048	-1.0	0
3161048	3175489	-1.0	0
3175489	3187752	-1.0	0
3187752	3201058	-1.0	0
3201058	3215015	-1.0	0
3215015	3228501	-1.0	0
3228501	3247482	-1.0	0
3247482	3266103	-1.0	0
3266103	3280368	-1.0	0
3280368	3291698	-1.0	0
3291698	3308401	-1.0	0
3308401	3322499	-1.0	0
3322499	3336475	-1.0	0
3336475	3357728	-1.0	0
3357728	3371940	-1.0	0
3371940	3378709	-1.0	0
3378709	3396786	-1.0	0
3396786	3409506	-1.0	0
3409506	3423119	-1.0	0
3423119	3437893	-1.0	0
3437893	3452338	-1.0	0
3452338	3470435	-1.0	0
3470435	3480324	-1.0	0
3480324	3500051	-1.0	0
3500051	3512385	-1.0	0
3512385	3519654	-1.0	0
3519654	3540268	-1.0	0
3540268	3550511	-1.0	0
3550511	3563957	-1.0	0
3563957	3584340	-1.0	0
3584340	3591889	-1.0	0
3591889	3617258	-1.0	0
3617258	3631336	-1.0	0
3631336	3638509	-1.0	0
3638509	3652528	-1.0	0
3652528	3666419	-1.0	0
3666419	3687530	-1.0	0
3687530	3704021	-1.0	0
3704021	3711438	-1.0	0
3711438	3730244	-1.0	0
3730244	3739225	-1.0	0
3739225	3765073	-1.0	0
3765073	3779636	-1.0	0
3779636	3786310	-1.0	0
3786310	3807418	-1.0	0
3807418	3821334	-1.0	0
3821334	3836605	-1.0	0
3836605	3856362	-1.0	0
3856362	3863443	-1.0	0
3863443	3877886	-1.0	0
3877886	3891493	-1.0	0
3891493	3916125	-1.0	0
3916125	3932061	-1.0	0
3932061	3939625	-1.0	0
3939625	3951487	-1.0	0
3951487	3965144	-1.0	0
3965144	3983819	-1.0	0
3983819	4003389	-1.0	0
4003389	4011752	-1.0	0
4011752	4033095	-1.0	0
4033095	4040318	-1.0	0
4040318	4058514	-1.0	0
4058514	4072541	-1.0	0
4072541	4090471	-1.0	0
4090471	4104975	-1.0	0
4104975	4114077	-1.0	0
4114077	4132282	-1.0	0
4132282	4147452	-1.0	0
4147452	4155316	-1.0	0
4155316	4166449	-1.0	0
4166449	4183926	-1.0	0
4183926	4210828	-1.0	0
4210828	4224829	-1.0	0
4224829	4231927	-1.0	0
4231927	4246177	-1.0	0
4246177	4260724	-1.0	0
4260724	4278232	-1.0	0
4278232	4288015	-1.0	0
4288015	4302600	-1.0	0
4302600	4317636	-1.0	0
4317636	4336985	-1.0	0
4336985	4353918	-1.0	0
4353918	4361511	-1.0	0
4361511	4375098	-1.0	0
4375098	4395563	-1.0	0
4395563	4403504	-1.0	0
4403504	4425568	-1.0	0
4425568	4444747	-1.0	0
4444747	4453030	-1.0	0
4453030	4466974	-1.0	0
4466974	4482156	-1.0	0
4482156	4501399	-1.0	0
4501399	4513587	-1.0	0
4513587	4524776	-1.0	0
4524776	4536598	-1.0	0
4536598	4557829	-1.0	0
4557829	4578367	-1.0	0
4578367	4592499	-1.0	0
4592499	4599676	-1.0	0
4599676	4618703	-1.0	0
4618703	4627689	-1.0	0
4627689	4649975	-1.0	0
4649975	4660125	-1.0	0
4660125	4673407	-1.0	0
4673407	4688967	-1.0	0
4688967	4702435	-1.0	0
4702435	4719480	-1.0	0
4719480	4727652	-1.0	0
4727652	4741744	-1.0	0
4741744	4756738	-1.0	0
4756738	4771130	-1.0	0
4771130	4798107	-1.0	0
4798107	4811574	-1.0	0
4811574	4826198	-1.0	0
4826198	4840573	-1.0	0
4840573	4855578	-1.0	0
4855578	4869440	-1.0	0
4869440	4881613	-1.0	0
4881613	4894856	-1.0	0
4894856	4907628	-1.0	0
4907628	4921492	-1.0	0
4921492	4944156	-1.0	0
4944156	4964079	-1.0	0
4964079	4971113	-1.0	0
4971113	4985854	-1.0	0
4985854	4999693	-1.0	0
4999693	5018184	-1.0	0
5018184	5031367	-1.0	0
5031367	5046405	-1.0	0
5046405	5059095	-1.0	0
5059095	5073073	-1.0	0
5073073	5090174	-1.0	0
5090174	5110232	-1.0	0
5110232	5116824	-1.0	0
5116824	5131047	-1.0	0
5131047	5145003	-1.0	0
5145003	5163599	-1.0	0
5163599	5177194	-1.0	0
5177194	5191240	-1.0	0
5191240	5205070	-1.0	0
5205070	5223091	-1.0	0
5223091	5236678	-1.0	0
5236678	5247453	-1.0	0
5247453	5261158	-1.0	0
5261158	5277928	-1.0	0
5277928	5288158	-1.0	0
5288158	5314866	-1.0	0
5314866	5327024	-1.0	0
5327024	5334418	-1.0	0
5334418	5348440	-1.0	0
5348440	5362987	-1.0	0
5362987	5383645	-1.0	0
5383645	5400207	-1.0	0
5400207	5407335	-1.0	0
5407335	5428689	-1.0	0
5428689	5435952	-1.0	0
5435952	5461955	-1.0	0
5461955	5468677	-1.0	0
5468677	5482465	-1.0	0
5482465	5503685	-1.0	0
5503685	5511896	-1.0	0
5511896	5535567	-1.0	0
5535567	5550090	-1.0	0
5550090	5564296	-1.0	0
5564296	5572973	-1.0	0
5572973	5587096	-1.0	0
5587096	5605510	-1.0	0
5605510	5614968	-1.0	0
5614968	5629167	-1.0	0
5629167	5642980	-1.0	0
5642980	5659393	-1.0	0
5659393	5678069	-1.0	0
5678069	5697448	-1.0	0
5697448	5705062	-1.0	0
5705062	5719184	-1.0	0
5719184	5739578	-1.0	0
5739578	5761905	-1.0	0
5761905	5768234	-1.0	0
5768234	5790211	-1.0	0
5790211	5795406	-1.0	0
5795406	5812779	-1.0	0
5812779	5826773	-1.0	0
5826773	5848231	-1.0	0
5848231	5855323	-1.0	0
5855323	5869789	-1.0	0
5869789	5890847	-1.0	0
5890847	5907744	-1.0	0
5907744	5914443	-1.0	0
5914443	5928664	-1.0	0
5928664	5942879	-1.0	0
5942879	5963103	-1.0	0
5963103	5983633	-1.0	0
5983633	5989633	-1.0	0
5989633	6004216	-1.0	0
6004216	6017348	-1.0	0
6017348	6036469	-1.0	0
6036469	6053397	-1.0	0
6053397	6067044	-1.0	0
6067044	6081061	-1.0	0
6081061	6101882	-1.0	0
6101882	6109180	-1.0	0
6109180	6125884	-1.0	0
6125884	6140162	-1.0	0
6140162	6154472	-1.0	0
6154472	6169008	-1.0	0
6169008	6189596	-1.0	0
6189596	6207790	-1.0	0
6207790	6215039	-1.0	0
6215039	6232906	-1.0	0
6232906	6248313	-1.0	0
6248313	6256593	-1.0	0
6256593	6274697	-1.0	0
6274697	6284064	-1.0	0
6284064	6298259	-1.0	0
6298259	6317640	-1.0	0
6317640	6325561	-1.0	0
6325561	6351130	-1.0	0
6351130	6357556	-1.0	0
6357556	6373394	-1.0	0
6373394	6393145	-1.0	0
6393145	6407907	-1.0	0
6407907	6423364	-1.0	0
6423364	6444562	-1.0	0
6444562	6451963	-1.0	0
6451963	6463931	-1.0	0
6463931	6477924	-1.0	0
6477924	6494361	-1.0	0
6494361	6514359	-1.0	0
6514359	6522456	-1.0	0
6522456	6536602	-1.0	0
6536602	6549555	-1.0	0
6549555	6565159	-1.0	0
6565159	6579090	-1.0	0
6579090	6599403	-1.0	0
6599403	6607697	-1.0	0
6607697	6621636	-1.0	0
6621636	6641239	-1.0	0
6641239	6658951	-1.0	0
6658951	6668041	-1.0	0
6668041	6682628	-1.0	0
6682628	6696357	-1.0	0
6696357	6712519	-1.0	0
6712519	6731113	-1.0	0
6731113	6738573	-1.0	0
6738573	6757933	-1.0	0
6757933	6773547	-1.0	0
6773547	6786917	-1.0	0
6786917	6800364	-1.0	0
6800364	6820483	-1.0	0
6820483	6827539	-1.0	0
6827539	6843014	-1.0	0
6843014	6860750	-1.0	0
6860750	6874437	-1.0	0
6874437	6888374	-1.0	0
6888374	6910046	-1.0	0
6910046	6920870	-1.0	0
6920870	6936594	-1.0	0
6936594	6953923	-1.0	0
6953923	6968889	-1.0	0
6968889	6976117	-1.0	0
6976117	6987374	-1.0	0
6987374	7015011	-1.0	0
7015011	7020211	-1.0	0
7020211	7034392	-1.0	0
7034392	7049843	-1.0	0
7049843	7070623	-1.0	0
7070623	7086231	-1.0	0
7086231	7097896	-1.0	0
7097896	7113072	-1.0	0
7113072	7125921	-1.0	0
7125921	7142470	-1.0	0
7142470	7159346	-1.0	0
7159346	7178583	-1.0	0
7178583	7192803	-1.0	0
7192803	7200000	-1.0	0
7200000	7214207	-1.0	0
7214207	7231984	-1.0	0
7231984	7244965	-1.0	0
7244965	7258745	-1.0	0
7258745	7272534	-1.0	0
7272534	7292656	-1.0	0
7292656	7308558	-1.0	0
7308558	7324731	-1.0	0
7324731	7341598	-1.0	0
7341598	7356650	-1.0	0
7356650	7363804	-1.0	0
7363804	7383405	-1.0	0
7383405	7402120	-1.0	0
7402120	7410338	-1.0	0
7410338	7424722	-1.0	0
7424722	7439849	-1.0	0
7439849	7461973	-1.0	0
7461973	7469797	-1.0	0
7469797	7484125	-1.0	0
7484125	7498273	-1.0	0
7498273	7512252	-1.0	0
7512252	7530807	-1.0	0
7530807	7544238	-1.0	0
7544238	7564268	-1.0	0
7564268	7572989	-1.0	0
7572989	7593328	-1.0	0
7593328	7608091	-1.0	0
7608091	7620005	-1.0	0
7620005	7636210	-1.0	0
7636210	7647757	-1.0	0
7647757	7661848	-1.0	0
7661848	7681593	-1.0	0
7681593	7694586	-1.0	0
7694586	7708703	-1.0	0
7708703	7723038	-1.0	0
7723038	7743036	-1.0	0
7743036	7758433	-1.0	0
7758433	7771673	-1.0	0
7771673	7791566	-1.0	0
7791566	7800111	-1.0	0
7800111	7819778	-1.0	0
7819778	7836505	-1.0	0
7836505	7843649	-1.0	0
7843649	7857936	-1.0	0
7857936	7871874	-1.0	0
7871874	7886026	-1.0	0
7886026	7907037	-1.0	0
7907037	7928211	-1.0	0
7928211	7939500	-1.0	0
7939500	7948097	-1.0	0
7948097	7963286	-1.0	0
7963286	7980351	-1.0	0
7980351	7991211	-1.0	0
7991211	8011009	-1.0	0
8011009	8023223	-1.0	0
8023223	8033610	-1.0	0
8033610	8057814	-1.0	0
8057814	8074642	-1.0	0
8074642	8087430	-1.0	0
8087430	8094698	-1.0	0
8094698	8107751	-1.0	0
8107751	8124470	-1.0	0
8124470	8143438	-1.0	0
8143438	8151426	-1.0	0
8151426	8163491	-1.0	0
8163491	8176881	-1.0	0
8176881	8197284	-1.0	0
8197284	8208427	-1.0	0
8208427	8222792	-1.0	0
8222792	8236938	-1.0	0
8236938	8251153	-1.0	0
8251153	8273655	-1.0	0
8273655	8292499	-1.0	0
8292499	8300630	-1.0	0
8300630	8317045	-1.0	0
8317045	8327907	-1.0	0
8327907	8340650	-1.0	0
8340650	8353020	-1.0	0
8353020	8363579	-1.0	0
8363579	8371617	-1.0	0
8371617	8386762	-1.0	0
8386762	8405756	-1.0	0
8405756	8419415	-1.0	0
8419415	8436885	-1.0	0
8436885	8442763	-1.0	0
8442763	8458077	-1.0	0
8458077	8471222	-1.0	0
8471222	8490177	-1.0	0
8490177	8509412	-1.0	0
8509412	8517702	-1.0	0
8517702	8539281	-1.0	0
8539281	8546038	-1.0	0
8546038	8564687	-1.0	0
8564687	8577309	-1.0	0
8577309	8591891	-1.0	0
8591891	8606054	-1.0	0
8606054	8620575	-1.0	0
8620575	8635419	-1.0	0
8635419	8648529	-1.0	0
8648529	8662093	-1.0	0
8662093	8676196	-1.0	0
8676196	8695049	-1.0	0
8695049	8712622	-1.0	0
8712622	8725191	-1.0	0
8725191	8738424	-1.0	0
8738424	8752998	-1.0	0
8752998	8766593	-1.0	0
8766593	8783755	-1.0	0
8783755	8796199	-1.0	0
8796199	8810320	-1.0	0
8810320	8824510	-1.0	0
8824510	8845627	-1.0	0
8845627	8866465	-1.0	0
8866465	8869273	-1.0	0
8869273	8883219	-1.0	0
8883219	8897558	-1.0	0
8897558	8911291	-1.0	0
8911291	8937124	-1.0	0
8937124	8946594	-1.0	0
8946594	8961084	-1.0	0
8961084	8974865	-1.0	0
8974865	8988723	-1.0	0
8988723	9006073	-1.0	0
9006073	9023185	-1.0	0
9023185	9037689	-1.0	0
9037689	9051153	-1.0	0
9051153	9066117	-1.0	0
9066117	9080611	-1.0	0
9080611	9098428	-1.0	0
9098428	9112547	-1.0	0
9112547	9122148	-1.0	0
9122148	9134525	-1.0	0
9134525	9151572	-1.0	0
9151572	9168287	-1.0	0
9168287	9176552	-1.0	0
9176552	9190877	-1.0	0
9190877	9204728	-1.0	0
9204728	9224800	-1.0	0
9224800	9241460	-1.0	0
9241460	9251367	-1.0	0
9251367	9269403	-1.0	0
9269403	9283082	-1.0	0
9283082	9299614	-1.0	0
9299614	9318681	-1.0	0
9318681	9332185	-1.0	0
9332185	9339690	-1.0	0
9339690	9353709	-1.0	0
9353709	9377640	-1.0	0
9377640	9387166	-1.0	0
9387166	9401273	-1.0	0
9401273	9414674	-1.0	0
9414674	9434611	-1.0	0
9434611	9448464	-1.0	0
9448464	9466668	-1.0	0
9466668	9480063	-1.0	0
9480063	9487060	-1.0	0
9487060	9501116	-1.0	0
9501116	9518922	-1.0	0
9518922	9538480	-1.0	0
9538480	9546321	-1.0	0
9546321	9561187	-1.0	0
9561187	9581136	-1.0	0
9581136	9595638	-1.0	0
9595638	9609860	-1.0	0
9609860	9623503	-1.0	0
9623503	9637088	-1.0	0
9637088	9650040	-1.0	0
9650040	9669711	-1.0	0
9669711	9683500	-1.0	0
9683500	9695678	-1.0	0
9695678	9709841	-1.0	0
9709841	9729613	-1.0	0
9729613	9749817	-1.0	0
9749817	9760997	-1.0	0
9760997	9773167	-1.0	0
9773167	9793461	-1.0	0
9793461	9819399	-1.0	0
9819399	9828237	-1.0	0
9828237	9842298	-1.0	0
9842298	9861618	-1.0	0
9861618	9874838	-1.0	0
9874838	9894319	-1.0	0
9894319	9903790	-1.0	0
9903790	9924584	-1.0	0
9924584	9936160	-1.0	0
9936160	9944780	-1.0	0
9944780	9969065	-1.0	0
9969065	9978299	-1.0	0
9978299	9997274	-1.0	0
9997274	10012859	-1.0	0
10012859	10021704	-1.0	0
10021704	10042848	-1.0	0
10042848	10049987	-1.0	0
10049987	10065786	-1.0	0
10065786	10078252	-1.0	0
10078252	10099289	-1.0	0
10099289	10119704	-1.0	0
10119704	10126765	-1.0	0
10126765	10145928	-1.0	0
10145928	10154930	-1.0	0
10154930	10168941	-1.0	0
10168941	10187295	-1.0	0
10187295	10208167	-1.0	0
10208167	10215495	-1.0	0
10215495	10235499	-1.0	0
10235499	10243223	-1.0	0
10243223	10258066	-1.0	0
10258066	10274425	-1.0	0
10274425	10289793	-1.0	0
10289793	10297716	-1.0	0
10297716	10310364	-1.0	0
10310364	10331686	-1.0	0
10331686	10343007	-1.0	0
10343007	10364704	-1.0	0
10364704	10377420	-1.0	0
10377420	10389328	-1.0	0
10389328	10406821	-1.0	0
10406821	10419259	-1.0	0
10419259	10432884	-1.0	0
10432884	10447848	-1.0	0
10447848	10461135	-1.0	0
10461135	10478380	-1.0	0
10478380	10491708	-1.0	0
10491708	10512408	-1.0	0
10512408	10519576	-1.0	0
10519576	10540829	-1.0	0
10540829	10558979	-1.0	0
10558979	10568108	-1.0	0
10568108	10588367	-1.0	0
10588367	10595102	-1.0	0
10595102	10609945	-1.0	0
10609945	10628118	-1.0	0
10628118	10643066	-1.0	0
10643066	10656569	-1.0	0
10656569	10673588	-1.0	0
10673588	10681019	-1.0	0
10681019	10699436	-1.0	0
10699436	10719604	-1.0	0
10719604	10727544	-1.0	0
10727544	10741528	-1.0	0
10741528	10753118	-1.0	0
10753118	10771207	-1.0	0
10771207	10788864	-1.0	0
10788864	10797038	-1.0	0
10797038	10810515	-1.0	0
10810515	10824707	-1.0	0
10824707	10846661	-1.0	0
10846661	10865395	-1.0	0
10865395	10872167	-1.0	0
10872167	10890820	-1.0	0
10890820	10905200	-1.0	0
10905200	10929653	-1.0	0
10929653	10933937	-1.0	0
10933937	10947671	-1.0	0
10947671	10962142	-1.0	0
10962142	10976151	-1.0	0
10976151	10996532	-1.0	0
10996532	11010901	-1.0	0
11010901	11023546	-1.0	0
11023546	11036554	-1.0	0
11036554	11050974	-1.0	0
11050974	11068859	-1.0	0
11068859	11081684	-1.0	0
11081684	11095839	-1.0	0
11095839	11110065	-1.0	0
11110065	11124076	-1.0	0
11124076	11145396	-1.0	0
11145396	11159579	-1.0	0
11159579	11173860	-1.0	0
11173860	11180880	-1.0	0
11180880	11195268	-1.0	0
11195268	11216771	-1.0	0
11216771	11230329	-1.0	0
11230329	11245324	-1.0	0
11245324	11259037	-1.0	0
11259037	11278196	-1.0	0
11278196	11298006	-1.0	0
11298006	11306696	-1.0	0
11306696	11321516	-1.0	0
11321516	11344981	-1.0	0
11344981	11350122	-1.0	0
11350122	11373880	-1.0	0
11373880	11380608	-1.0	0
11380608	11401995	-1.0	0
11401995	11409094	-1.0	0
11409094	11430215	-1.0	0
11430215	11444525	-1.0	0
11444525	11461421	-1.0	0
11461421	11468476	-1.0	0
11468476	11482317	-1.0	0
11482317	11496343	-1.0	0
11496343	11516510	-1.0	0
11516510	11536230	-1.0	0
11536230	11550335	-1.0	0
11550335	11563800	-1.0	0
11563800	11571565	-1.0	0
11571565	11592440	-1.0	0
11592440	11610548	-1.0	0
11610548	11625477	-1.0	0
11625477	11639404	-1.0	0
11639404	11652520	-1.0	0
11652520	11669227	-1.0	0
11669227	11680736	-1.0	0
11680736	11695751	-1.0	0
11695751	11710220	-1.0	0
11710220	11723271	-1.0	0
11723271	11741535	-1.0	0
11741535	11761038	-1.0	0
11761038	11768162	-1.0	0
11768162	11782491	-1.0	0
11782491	11796751	-1.0	0
11796751	11813751	-1.0	0
11813751	11825274	-1.0	0
11825274	11840910	-1.0	0
11840910	11853771	-1.0	0
11853771	11866403	-1.0	0
11866403	11894558	-1.0	0
11894558	11899568	-1.0	0
11899568	11914262	-1.0	0
11914262	11924902	-1.0	0
11924902	11939594	-1.0	0
11939594	11959103	-1.0	0
11959103	11971393	-1.0	0
11971393	11986523	-1.0	0
11986523	12000389	-1.0	0
12000389	12014996	-1.0	0
12014996	12040562	-1.0	0
12040562	12053061	-1.0	0
12053061	12065663	-1.0	0
12065663	12072679	-1.0	0
12072679	12086583	-1.0	0
12086583	12112860	-1.0	0
12112860	12129402	-1.0	0
12129402	12136573	-1.0	0
12136573	12150813	-1.0	0
12150813	12172330	-1.0	0
12172330	12186746	-1.0	0
12186746	12196659	-1.0	0
12196659	12216674	-1.0	0
12216674	12224844	-1.0	0
12224844	12238314	-1.0	0
12238314	12260820	-1.0	0
12260820	12271050	-1.0	0
12271050	12291760	-1.0	0
12291760	12299283	-1.0	0
12299283	12312699	-1.0	0
12312699	12335382	-1.0	0
12335382	12352160	-1.0	0
12352160	12362560	-1.0	0
12362560	12376452	-1.0	0
12376452	12391544	-1.0	0
12391544	12406639	-1.0	0
12406639	12420019	-1.0	0
12420019	12434250	-1.0	0
12434250	12455507	-1.0	0
12455507	12462594	-1.0	0
12462594	12481061	-1.0	0
12481061	12494921	-1.0	0
12494921	12510248	-1.0	0
12510248	12523753	-1.0	0
12523753	12538313	-1.0	0
12538313	12554484	-1.0	0
12554484	12571975	-1.0	0
12571975	12577892	-1.0	0
12577892	12592167	-1.0	0
12592167	12606316	-1.0	0
12606316	12627665	-1.0	0
12627665	12639760	-1.0	0
12639760	12658738	-1.0	0
12658738	12668330	-1.0	0
12668330	12681582	-1.0	0
12681582	12708036	-1.0	0
12708036	12717641	-1.0	0
12717641	12738995	-1.0	0
12738995	12745409	-1.0	0
12745409	12762197	-1.0	0
12762197	12775240	-1.0	0
12775240	12797362	-1.0	0
12797362	12805525	-1.0	0
12805525	12819064	-1.0	0
12819064	12833408	-1.0	0
12833408	12852375	-1.0	0
12852375	12865104	-1.0	0
12865104	12879164	-1.0	0
12879164	12900362	-1.0	0
12900362	12907947	-1.0	0
12907947	12926478	-1.0	0
12926478	12947181	-1.0	0
12947181	12955005	-1.0	0
12955005	12969369	-1.0	0
12969369	12983501	-1.0	0
12983501	12999925	-1.0	0
12999925	13013598	-1.0	0
13013598	13027310	-1.0	0
13027310	13048435	-1.0	0
13048435	13064876	-1.0	0
13064876	13079241	-1.0	0
13079241	13098528	-1.0	0
13098528	13112691	-1.0	0
13112691	13119859	-1.0	0
13119859	13134386	-1.0	0
13134386	13153473	-1.0	0
13153473	13163193	-1.0	0
13163193	13184893	-1.0	0
13184893	13193577	-1.0	0
13193577	13206315	-1.0	0
13206315	13234927	-1.0	0
13234927	13249259	-1.0	0
13249259	13256223	-1.0	0
13256223	13270286	-1.0	0
13270286	13284626	-1.0	0
13284626	13303583	-1.0	0
13303583	13320873	-1.0	0
13320873	13329239	-1.0	0
13329239	13350875	-1.0	0
13350875	13359192	-1.0	0
13359192	13377413	-1.0	0
13377413	13399450	-1.0	0
13399450	13406642	-1.0	0
13406642	13419705	-1.0	0
13419705	13432782	-1.0	0
13432782	13449859	-1.0	0
13449859	13470358	-1.0	0
13470358	13477530	-1.0	0
13477530	13491642	-1.0	0
13491642	13505938	-1.0	0
13505938	13525530	-1.0	0
13525530	13544838	-1.0	0
