#Processing Run 48230 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
2756399	2775603	-1.0	0
2775603	2791819	-1.0	0
2791819	2807242	1222.9	0
2807242	2823843	1225.7	0
2823843	2845565	-1.0	0
2845565	2865878	-1.0	0
2865878	2883403	-1.0	0
2883403	2898495	-1.0	0
2898495	2915930	-1.0	0
2915930	2933935	-1.0	0
2933935	2953434	-1.0	0
2953434	2963547	1221.7	0
2963547	2986749	1224.7	0
2986749	3023321	1227.7	0
3023321	3035748	1228.9	0
3035748	3051666	1230.9	0
3051666	3068695	1234.3	0
3068695	3090193	1241.1	0
3090193	3111818	1240.3	0
3111818	3121631	1242.3	0
3121631	3142660	1237.7	0
3142660	3155560	1240.1	0
3155560	3177146	1239.5	0
3177146	3195310	1240.7	0
3195310	3206059	1237.9	0
3206059	3223825	1234.1	0
3223825	3244975	1233.9	0
3244975	3256949	1229.9	0
3256949	3281673	1230.7	0
3281673	3297366	1228.5	0
3297366	3311602	1228.3	0
3311602	3327397	1228.1	0
3327397	3344818	1221.9	0
3344818	3369717	1226.7	0
3369717	3381251	1228.5	0
3381251	3397132	1227.9	0
3397132	3422165	1228.7	0
3422165	3430950	1234.5	0
3430950	3452281	1237.3	0
3452281	3466961	1239.1	0
3466961	3485616	1240.5	0
3485616	3500236	1235.3	0
3500236	3521738	1234.1	0
3521738	3545598	1239.7	0
3545598	3559679	1243.5	0
3559679	3577495	1243.3	0
3577495	3588978	1233.7	0
3588978	3603266	1230.5	0
3603266	3625527	1234.7	0
3625527	3641077	1245.7	0
3641077	3660278	1258.0	0
3660278	3677351	1268.8	0
3677351	3687697	1264.4	0
3687697	3710703	1264.4	0
3710703	3730590	1262.8	0
3730590	3741437	1264.4	0
3741437	3762865	1254.8	0
3762865	3772157	1273.4	0
3772157	3793697	1272.8	0
3793697	3807837	1264.8	0
3807837	3826554	1266.6	0
3826554	3840106	1268.8	0
3840106	3858107	1268.8	0
3858107	3877470	1262.8	0
3877470	3890212	1258.2	0
3890212	3910017	1259.8	0
3910017	3922001	1266.0	0
3922001	3938119	1256.0	0
3938119	3963976	1252.2	0
3963976	3979784	1241.5	0
3979784	3999517	1237.7	0
3999517	4011209	1241.3	0
4011209	4027290	1241.5	0
4027290	4045861	1233.5	0
4045861	4059042	1231.5	0
4059042	4075748	1231.3	0
4075748	4090259	1230.1	0
4090259	4109629	1238.3	0
4109629	4133089	1239.1	0
4133089	4151334	1242.5	0
4151334	4163275	1234.1	0
4163275	4179204	1237.7	0
4179204	4195133	1242.7	0
4195133	4225239	1239.3	0
4225239	4234649	1244.7	0
4234649	4251659	1243.9	0
4251659	4274278	1243.1	0
4274278	4286184	1245.1	0
4286184	4305979	1241.1	0
4305979	4318132	1243.3	0
4318132	4339623	1243.5	0
4339623	4356266	1238.5	0
4356266	4367919	1241.1	0
4367919	4393099	1238.5	0
4393099	4412966	1241.1	0
4412966	4430493	1243.7	0
4430493	4446226	1232.9	0
4446226	4457316	1234.9	0
4457316	4485377	1233.1	0
4485377	4499441	1233.9	0
4499441	4515742	1238.1	0
4515742	4528043	1235.3	0
4528043	4543882	1235.1	0
4543882	4570278	1233.9	0
4570278	4579910	1224.7	0
4579910	4596952	1228.7	0
4596952	4613988	1230.1	0
4613988	4631045	1232.9	0
4631045	4650698	1234.9	0
4650698	4668815	1233.3	0
4668815	4689105	1231.9	0
4689105	4707798	1229.1	0
4707798	4716834	1229.9	0
4716834	4737916	1232.5	0
4737916	4758212	1233.1	0
4758212	4777292	1230.1	0
4777292	4788931	1224.7	0
4788931	4803715	1223.2	0
4803715	4824994	1221.7	0
4824994	4841196	1228.1	0
4841196	4857522	1229.9	0
4857522	4873836	-1.0	0
4873836	4891634	-1.0	0
4891634	4911932	-1.0	0
4911932	4934574	-1.0	0
4934574	4946052	-1.0	0
4946052	4963620	-1.0	0
4963620	4980637	-1.0	0
4980637	5003272	-1.0	0
5003272	5018603	-1.0	0
5018603	5036354	-1.0	0
5036354	5052340	-1.0	0
5052340	5073655	-1.0	0
5073655	5095117	-1.0	0
5095117	5108702	-1.0	0
5108702	5125436	-1.0	0
5125436	5150315	-1.0	0
5150315	5158974	-1.0	0
5158974	5185225	-1.0	0
5185225	5193221	-1.0	0
5193221	5211162	-1.0	0
5211162	5227020	-1.0	0
5227020	5243310	-1.0	0
5243310	5271064	-1.0	0
5271064	5286485	-1.0	0
5286485	5304758	-1.0	0
5304758	5321067	-1.0	0
5321067	5338005	-1.0	0
5338005	5361837	-1.0	0
5361837	5376597	-1.0	0
5376597	5398276	-1.0	0
5398276	5409611	-1.0	0
5409611	5433158	-1.0	0
5433158	5456979	-1.0	0
5456979	5464888	-1.0	0
5464888	5481573	-1.0	0
5481573	5499006	-1.0	0
5499006	5515290	-1.0	0
5515290	5536270	-1.0	0
5536270	5550593	-1.0	0
5550593	5566375	-1.0	0
5566375	5582606	-1.0	0
5582606	5600304	-1.0	0
5600304	5626410	-1.0	0
5626410	5644529	-1.0	0
5644529	5655497	1224.3	0
5655497	5674530	1232.9	0
5674530	5694156	1236.9	0
5694156	5711916	1242.3	0
5711916	5731667	1235.3	0
5731667	5741391	1232.9	0
5741391	5757193	1234.5	0
5757193	5779337	1237.3	0
5779337	5800293	1238.7	0
5800293	5813447	1233.5	0
5813447	5831750	1235.1	0
5831750	5848538	1247.4	0
5848538	5865596	1256.8	0
5865596	5884163	1248.2	0
5884163	5902400	1240.7	0
5902400	5919040	1239.7	0
5919040	5930825	1239.1	0
5930825	5946519	1238.3	0
5946519	5978096	1234.3	0
5978096	5981909	1238.5	0
5981909	6001589	1231.5	0
6001589	6017684	1229.7	0
6017684	6034350	1227.3	0
6034350	6058421	1223.3	0
6058421	6074370	1234.1	0
6074370	6096857	1231.9	0
6096857	6112592	1229.9	0
6112592	6130414	1229.9	0
6130414	6148457	-1.0	0
6148457	6163949	-1.0	0
6163949	6181101	-1.0	0
6181101	6196456	-1.0	0
6196456	6217784	-1.0	0
6217784	6237278	-1.0	0
6237278	6251203	-1.0	0
6251203	6272167	-1.0	0
6272167	6290046	-1.0	0
6290046	6301847	-1.0	0
6301847	6322452	-1.0	0
6322452	6342618	-1.0	0
6342618	6356034	-1.0	0
6356034	6378599	-1.0	0
6378599	6392046	-1.0	0
6392046	6417826	-1.0	0
6417826	6433674	-1.0	0
6433674	6444315	-1.0	0
6444315	6460226	-1.0	0
6460226	6484064	-1.0	0
6484064	6502275	-1.0	0
6502275	6514509	1222.1	0
6514509	6530583	1222.3	0
6530583	6544918	-1.0	0
6544918	6571055	-1.0	0
6571055	6587781	-1.0	0
6587781	6602576	-1.0	0
6602576	6626380	-1.0	0
6626380	6636714	-1.0	0
6636714	6658720	-1.0	0
6658720	6678096	-1.0	0
6678096	6693493	-1.0	0
6693493	6709443	-1.0	0
6709443	6726786	-1.0	0
6726786	6749169	-1.0	0
6749169	6767859	-1.0	0
6767859	6781363	-1.0	0
6781363	6803536	-1.0	0
6803536	6819464	-1.0	0
6819464	6836167	-1.0	0
6836167	6859774	-1.0	0
6859774	6870505	-1.0	0
6870505	6890925	-1.0	0
6890925	6903839	-1.0	0
6903839	6925945	-1.0	0
6925945	6944615	-1.0	0
6944615	6957598	-1.0	0
6957598	6979413	-1.0	0
6979413	6995741	-1.0	0
6995741	7007631	-1.0	0
7007631	7037533	-1.0	0
7037533	7052498	-1.0	0
7052498	7064839	-1.0	0
7064839	7078735	-1.0	0
7078735	7102195	-1.0	0
7102195	7123039	-1.0	0
7123039	7136421	-1.0	0
7136421	7152636	-1.0	0
7152636	7170788	-1.0	0
7170788	7184807	-1.0	0
7184807	7211812	1223.3	0
7211812	7229022	-1.0	0
7229022	7246170	-1.0	0
7246170	7262866	-1.0	0
7262866	7278970	-1.0	0
7278970	7297019	-1.0	0
7297019	7317978	1222.9	0
7317978	7328747	1223.9	0
7328747	7344887	1227.7	0
7344887	7361117	1224.9	0
7361117	7384168	1228.3	0
7384168	7398393	1230.1	0
7398393	7414860	1232.5	0
7414860	7431234	1232.1	0
7431234	7454673	1231.1	0
7454673	7471600	1232.3	0
7471600	7484122	1231.1	0
7484122	7500733	1231.5	0
7500733	7518509	1231.7	0
7518509	7540621	1232.7	0
7540621	7558828	1231.7	0
7558828	7573899	1233.3	0
7573899	7586985	1234.5	0
7586985	7604877	1233.7	0
7604877	7621835	1233.5	0
7621835	7641925	1231.1	0
7641925	7661059	1224.9	0
7661059	7677512	1231.3	0
7677512	7692493	1228.5	0
7692493	7710443	1229.3	0
7710443	7729585	1227.3	0
7729585	7750397	1231.1	0
7750397	7768662	1227.3	0
7768662	7783926	1227.9	0
7783926	7795486	1229.7	0
7795486	7820649	1221.9	0
7820649	7831156	1225.5	0
7831156	7850006	1229.1	0
7850006	7866897	1222.5	0
7866897	7882059	1230.3	0
7882059	7908001	1227.7	0
7908001	7919491	1232.9	0
7919491	7937736	-1.0	0
7937736	7953170	-1.0	0
7953170	7975246	-1.0	0
7975246	7998084	-1.0	0
7998084	8007277	-1.0	0
8007277	8025042	-1.0	0
8025042	8041144	-1.0	0
8041144	8063929	-1.0	0
8063929	8085855	-1.0	0
8085855	8095452	-1.0	0
8095452	8117453	1222.3	0
8117453	8127230	1222.7	0
8127230	8143881	1222.5	0
8143881	8167554	1227.1	0
8167554	8183077	1224.3	0
8183077	8204573	1224.5	0
8204573	8221013	1222.5	0
8221013	8231119	1223.1	0
8231119	8254405	1223.7	0
8254405	8276658	1223.9	0
8276658	8286085	1224.7	0
8286085	8304021	1222.1	0
8304021	8318216	1229.9	0
8318216	8341577	1229.9	0
8341577	8357411	-1.0	0
8357411	8379151	-1.0	0
8379151	8389825	-1.0	0
8389825	8412824	-1.0	0
8412824	8436674	-1.0	0
8436674	8444439	1224.7	0
8444439	8459425	1224.5	0
8459425	8483876	1228.3	0
8483876	8500089	1227.1	0
8500089	8519124	1228.3	0
8519124	8531731	1232.1	0
8531731	8553915	1232.1	0
8553915	8570322	1233.1	0
8570322	8580339	1228.7	0
8580339	8603322	1224.7	0
8603322	8617676	1228.3	0
8617676	8635180	1228.7	0
8635180	8651964	1228.5	0
8651964	8668579	1228.9	0
8668579	8696476	1229.3	0
8696476	8705623	1227.3	0
8705623	8722514	1227.9	0
8722514	8738909	1224.3	0
8738909	8756783	1222.9	0
8756783	8776853	-1.0	0
8776853	8789925	-1.0	0
8789925	8812076	-1.0	0
8812076	8822623	-1.0	0
8822623	8839849	-1.0	0
8839849	8871685	-1.0	0
8871685	8881763	-1.0	0
8881763	8899264	-1.0	0
8899264	8911260	-1.0	0
8911260	8934390	-1.0	0
8934390	8958903	-1.0	0
8958903	8966501	-1.0	0
8966501	8982722	-1.0	0
8982722	9000158	-1.0	0
9000158	9021720	-1.0	0
9021720	9042760	-1.0	0
9042760	9058050	-1.0	0
9058050	9080126	1222.7	0
9080126	9091589	1229.1	0
9091589	9114413	1231.5	0
9114413	9132804	1227.3	0
9132804	9146145	1224.7	0
9146145	9164443	1228.1	0
9164443	9180251	1228.1	0
9180251	9202685	1224.3	0
9202685	9219710	1230.9	0
9219710	9238308	1233.5	0
9238308	9251188	1235.3	0
9251188	9271583	1238.1	0
9271583	9289576	1230.7	0
9289576	9310424	1230.1	0
9310424	9320046	1222.1	0
9320046	9342579	1229.5	0
9342579	9354120	1230.7	0
9354120	9373471	1228.9	0
9373471	9393645	1224.7	0
9393645	9413117	1227.7	0
9413117	9425346	-1.0	0
9425346	9441176	-1.0	0
9441176	9458316	-1.0	0
9458316	9479887	-1.0	0
9479887	9494517	-1.0	0
9494517	9511313	1222.1	0
9511313	9528496	1227.7	0
9528496	9551141	1222.5	0
9551141	9568136	1228.3	0
9568136	9588505	1224.1	0
9588505	9604634	1228.3	0
9604634	9615668	1224.3	0
9615668	9632756	1227.3	0
9632756	9652167	1226.9	0
9652167	9664824	1229.1	0
9664824	9683063	1228.9	0
9683063	9706461	1232.3	0
9706461	9719939	1230.1	0
9719939	9739861	1230.9	0
9739861	9752136	1231.3	0
9752136	9770443	1234.5	0
9770443	9790992	1232.5	0
9790992	9802082	1232.9	0
9802082	9831733	1228.9	0
9831733	9849153	1222.9	0
9849153	9859637	1222.9	0
9859637	9882504	1227.5	0
9882504	9893169	1230.1	0
9893169	9918145	1232.7	0
9918145	9925711	1231.7	0
9925711	9949460	-1.0	0
9949460	9964510	-1.0	0
9964510	9977500	-1.0	0
9977500	10002392	-1.0	0
10002392	10020045	1226.1	0
10020045	10033985	-1.0	0
10033985	10051835	-1.0	0
10051835	10067773	-1.0	0
10067773	10088758	-1.0	0
10088758	10105746	-1.0	0
10105746	10127573	-1.0	0
10127573	10139001	1223.5	0
10139001	10156429	1223.9	0
10156429	10175749	1228.5	0
10175749	10186825	1231.9	0
10186825	10204056	1232.9	0
10204056	10226226	1233.3	0
10226226	10236877	1233.9	0
10236877	10261886	1237.3	0
10261886	10275289	1234.7	0
10275289	10291173	1234.1	0
10291173	10313237	1231.3	0
10313237	10323538	1232.3	0
10323538	10351824	1233.5	0
10351824	10365810	1232.3	0
10365810	10387981	1237.5	0
10387981	10399512	1231.9	0
10399512	10416153	1232.9	0
10416153	10436264	1231.7	0
10436264	10452809	1234.5	0
10452809	10474862	1238.3	0
10474862	10485554	1238.9	0
10485554	10501720	1234.7	0
10501720	10522966	1232.5	0
10522966	10534724	1228.9	0
10534724	10550119	1221.7	0
10550119	10567500	-1.0	0
10567500	10589636	-1.0	0
10589636	10618274	-1.0	0
10618274	10622476	-1.0	0
10622476	10644947	-1.0	0
10644947	10656031	-1.0	0
10656031	10678215	-1.0	0
10678215	10698626	-1.0	0
10698626	10712848	-1.0	0
10712848	10732865	1222.1	0
10732865	10746363	1221.7	0
10746363	10764954	1222.9	0
10764954	10789973	1222.3	0
10789973	10808907	-1.0	0
10808907	10819104	-1.0	0
10819104	10834109	-1.0	0
10834109	10853463	-1.0	0
10853463	10873025	-1.0	0
10873025	10886308	-1.0	0
10886308	10903681	-1.0	0
10903681	10919091	-1.0	0
10919091	10937648	-1.0	0
10937648	10967897	-1.0	0
10967897	10979735	-1.0	0
10979735	10995088	-1.0	0
10995088	11012136	-1.0	0
11012136	11029628	-1.0	0
11029628	11056383	-1.0	0
11056383	11063805	-1.0	0
11063805	11077738	-1.0	0
11077738	11095942	-1.0	0
11095942	11112217	-1.0	0
11112217	11144758	-1.0	0
11144758	11151434	-1.0	0
11151434	11167721	-1.0	0
11167721	11185638	-1.0	0
11185638	11206895	-1.0	0
11206895	11232552	-1.0	0
11232552	11249621	-1.0	0
11249621	11266590	-1.0	0
11266590	11283891	-1.0	0
11283891	11298571	-1.0	0
11298571	11317645	-1.0	0
11317645	11332128	-1.0	0
11332128	11349024	-1.0	0
11349024	11365011	-1.0	0
11365011	11380250	-1.0	0
11380250	11406919	-1.0	0
11406919	11419038	-1.0	0
11419038	11442443	-1.0	0
11442443	11459408	-1.0	0
11459408	11468804	-1.0	0
11468804	11491300	-1.0	0
11491300	11507549	-1.0	0
11507549	11530814	-1.0	0
11530814	11546587	-1.0	0
11546587	11558387	-1.0	0
11558387	11584538	-1.0	0
11584538	11595032	-1.0	0
11595032	11612399	-1.0	0
11612399	11628480	-1.0	0
11628480	11645860	-1.0	0
11645860	11672806	-1.0	0
11672806	11686319	-1.0	0
11686319	11702588	-1.0	0
11702588	11719184	-1.0	0
11719184	11736175	-1.0	0
11736175	11755588	-1.0	0
11755588	11773339	-1.0	0
11773339	11779453	-1.0	0
11779453	11791278	-1.0	0
11791278	11799612	-1.0	0
11799612	11810342	-1.0	0
11810342	11822930	-1.0	0
11822930	11845648	-1.0	0
11845648	11866447	-1.0	0
11866447	11883814	-1.0	0
11883814	11907127	-1.0	0
11907127	11919122	-1.0	0
11919122	11937930	1222.7	0
11937930	11949983	-1.0	0
11949983	11971720	-1.0	0
11971720	11983604	-1.0	0
11983604	12001682	1231.3	0
12001682	12026081	1233.9	0
12026081	12040314	1226.9	0
12040314	12056982	1222.9	0
12056982	12074789	1227.3	0
12074789	12097577	1233.7	0
12097577	12120209	1230.9	0
12120209	12133317	1229.9	0
12133317	12143952	1227.3	0
12143952	12159838	1231.5	0
12159838	12176533	1233.3	0
12176533	12199806	1231.7	0
12199806	12214345	1229.1	0
12214345	12231007	-1.0	0
12231007	12246818	-1.0	0
12246818	12270485	-1.0	0
12270485	12288367	-1.0	0
12288367	12302106	-1.0	0
12302106	12325766	-1.0	0
12325766	12336431	-1.0	0
12336431	12355356	-1.0	0
12355356	12373138	-1.0	0
12373138	12387824	-1.0	0
12387824	12409473	-1.0	0
12409473	12420394	-1.0	0
12420394	12437785	-1.0	0
12437785	12462612	1222.7	0
12462612	12482519	-1.0	0
12482519	12495061	-1.0	0
12495061	12510820	-1.0	0
12510820	12534485	-1.0	0
12534485	12550128	-1.0	0
12550128	12567254	-1.0	0
12567254	12582357	-1.0	0
12582357	12601602	-1.0	0
12601602	12623670	-1.0	0
12623670	12646158	-1.0	0
12646158	12655277	-1.0	0
12655277	12677866	-1.0	0
12677866	12688817	-1.0	0
12688817	12705245	-1.0	0
12705245	12732354	-1.0	0
12732354	12745006	-1.0	0
12745006	12755087	-1.0	0
12755087	12781450	-1.0	0
12781450	12789353	-1.0	0
12789353	12822146	-1.0	0
12822146	12833825	-1.0	0
12833825	12845866	-1.0	0
12845866	12867237	-1.0	0
12867237	12878608	-1.0	0
12878608	12908960	-1.0	0
12908960	12919337	-1.0	0
12919337	12936365	-1.0	0
12936365	12953309	-1.0	0
12953309	12970607	-1.0	0
12970607	12993087	-1.0	0
12993087	13004544	-1.0	0
13004544	13027285	-1.0	0
13027285	13031215	-1.0	0
13031215	13047522	-1.0	0
13047522	13057174	-1.0	0
13057174	13080579	-1.0	0
13080579	13105234	-1.0	0
13105234	13112978	-1.0	0
13112978	13129684	-1.0	0
13129684	13153559	-1.0	0
13153559	13164912	-1.0	0
13164912	13190881	-1.0	0
13190881	13206435	-1.0	0
13206435	13228746	-1.0	0
13228746	13239990	-1.0	0
13239990	13255282	-1.0	0
13255282	13284691	-1.0	0
13284691	13296442	-1.0	0
13296442	13313953	-1.0	0
13313953	13336076	-1.0	0
13336076	13353900	-1.0	0
13353900	13369877	-1.0	0
13369877	13403871	-1.0	0
13403871	13412462	-1.0	0
13412462	13429241	-1.0	0
13429241	13433814	-1.0	0
13433814	13448586	-1.0	0
13448586	13467163	-1.0	0
13467163	13483195	-1.0	0
13483195	13505511	-1.0	0
13505511	13526043	-1.0	0
13526043	13544353	-1.0	0
13544353	13553726	1227.3	0
13553726	13571164	-1.0	0
13571164	13593985	-1.0	0
13593985	13609935	-1.0	0
13609935	13625756	-1.0	0
13625756	13645332	-1.0	0
13645332	13664795	-1.0	0
13664795	13680864	-1.0	0
13680864	13702064	-1.0	0
13702064	13714760	-1.0	0
13714760	13732146	-1.0	0
13732146	13756229	-1.0	0
13756229	13776148	-1.0	0
13776148	13800147	-1.0	0
13800147	13814145	-1.0	0
13814145	13832009	-1.0	0
13832009	13849550	-1.0	0
13849550	13873270	-1.0	0
13873270	13891835	-1.0	0
13891835	13913020	-1.0	0
13913020	13935817	-1.0	0
13935817	13954407	-1.0	0
13954407	13979515	-1.0	0
13979515	13995892	-1.0	0
13995892	14013597	-1.0	0
14013597	14025997	-1.0	0
14025997	14044934	-1.0	0
14044934	14072235	-1.0	0
14072235	14089697	1249.2	0
14089697	14100964	1252.4	0
14100964	14121883	1250.8	0
14121883	14132860	1243.1	0
14132860	14152022	1241.5	0
14152022	14169696	1248.0	0
14169696	14185500	1251.0	0
14185500	14201069	1253.2	0
14201069	14219793	1249.2	0
14219793	14243510	1241.1	0
14243510	14248711	1244.1	0
14248711	14264792	1243.7	0
14264792	14287508	1244.1	0
14287508	14298818	1248.2	0
14298818	14323327	1243.3	0
14323327	14338411	1241.1	0
14338411	14354222	1242.9	0
14354222	14370069	1241.7	0
14370069	14391113	1241.7	0
14391113	14409543	1235.5	0
14409543	14425360	1234.9	0
14425360	14441924	1235.3	0
14441924	14458123	1232.1	0
14458123	14481278	1234.3	0
14481278	14499435	1233.5	0
14499435	14512065	1233.7	0
14512065	14528245	1235.1	0
14528245	14545713	1233.3	0
14545713	14567909	1231.7	0
14567909	14586839	1230.1	0
14586839	14599035	1232.9	0
14599035	14622080	1233.5	0
14622080	14638759	1231.3	0
14638759	14647866	1230.1	0
14647866	14670446	1229.1	0
14670446	14690384	1232.9	0
14690384	14702207	1239.1	0
14702207	14717998	1235.1	0
14717998	14740899	1232.7	0
14740899	14762536	1229.1	0
14762536	14777623	1231.5	0
14777623	14793509	1237.5	0
14793509	14805381	1237.7	0
14805381	14821176	1239.3	0
14821176	14849077	1237.5	0
14849077	14864673	1234.5	0
14864673	14876437	1235.1	0
14876437	14892604	1233.3	0
14892604	14907926	1229.5	0
14907926	14926963	1229.1	0
14926963	14940186	1229.5	0
14940186	14962662	1231.9	0
14962662	14978743	1229.5	0
14978743	14992220	1223.3	0
14992220	15031995	1221.9	0
15031995	15048997	1234.5	0
15048997	15069908	1241.9	0
15069908	15081215	1239.7	0
15081215	15106499	1235.3	0
15106499	15117843	1241.3	0
15117843	15133471	1242.3	0
15133471	15150830	1238.9	0
15150830	15165815	1242.1	0
15165815	15191833	1233.3	0
15191833	15202102	1239.9	0
15202102	15223792	1237.7	0
15223792	15239598	1235.1	0
15239598	15250714	1230.7	0
15250714	15270808	1238.3	0
15270808	15285138	1234.9	0
15285138	15302087	1230.1	0
15302087	15324275	1231.9	0
15324275	15364844	1229.5	0
15364844	15374743	1238.7	0
15374743	15393783	1239.9	0
15393783	15409398	1242.9	0
15409398	15424869	1242.5	0
15424869	15445677	1239.1	0
15445677	15460512	1239.5	0
15460512	15484203	1238.7	0
15484203	15493046	1238.7	0
15493046	15516632	1240.3	0
15516632	15538684	1239.9	0
15538684	15552179	1235.3	0
15552179	15569331	1241.9	0
15569331	15586642	1235.1	0
15586642	15602526	1237.3	0
15602526	15618184	1230.7	0
15618184	15640915	1234.5	0
15640915	15649813	1239.7	0
15649813	15665619	1241.5	0
15665619	15683048	1241.7	0
15683048	15706682	1243.5	0
15706682	15718356	1244.1	0
15718356	15734584	1246.3	0
15734584	15748837	1241.3	0
15748837	15767235	1234.3	0
15767235	15789718	1237.3	0
15789718	15803541	1237.1	0
15803541	15826360	1231.9	0
15826360	15838995	1233.5	0
15838995	15853427	1231.1	0
15853427	15877414	1228.7	0
