#Processing Run 48589 for polarization tables
#The run table thinks this was a DPERPL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48579.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
0	714498	1694.0	1
714498	735234	1695.4	1
735234	748723	1692.1	1
748723	757976	1690.5	1
757976	771460	1692.9	1
771460	784510	1694.0	1
784510	803954	1693.3	1
803954	814206	1695.4	1
814206	834357	1695.2	1
834357	849028	1695.4	1
849028	857552	1695.8	1
857552	876865	1695.6	1
876865	893949	1691.9	1
893949	905038	1690.3	1
905038	917749	1695.8	1
917749	931293	1694.0	1
931293	952238	1695.4	1
952238	962780	1694.8	1
962780	976709	1692.9	1
976709	990212	1692.3	1
990212	1006158	1693.8	1
1006158	1023009	1694.0	1
1023009	1035309	1693.1	1
1035309	1046025	1693.4	1
1046025	1057828	1693.6	1
1057828	1076776	1691.9	1
1076776	1090449	1690.9	1
1090449	1102586	1692.3	1
1102586	1118076	1691.3	1
1118076	1131721	1691.5	1
1131721	1149094	1693.2	1
1149094	1165567	1690.3	1
1165567	1179913	1690.9	1
1179913	1193759	1690.1	1
1193759	1202297	1694.0	1
1202297	1221667	1693.8	1
1221667	1236679	1696.0	1
1236679	1249114	1694.6	1
1249114	1261466	1695.0	1
1261466	1275852	1692.9	1
1275852	1289642	1695.2	1
1289642	1313322	1691.3	1
1313322	1323918	1691.5	1
1323918	1338195	1693.8	1
1338195	1369040	1695.0	1
1369040	1380833	1692.5	1
1380833	1392797	1697.8	1
1392797	1410206	1694.0	1
1410206	1423800	1695.2	1
1423800	1437780	1694.4	1
1437780	1451662	1693.4	1
1451662	1465593	1691.9	1
1465593	1481642	1693.2	1
1481642	1493673	1695.0	1
1493673	1505799	1692.8	1
1505799	1531162	1693.0	1
1531162	1541549	1693.3	1
1541549	1556103	1693.8	1
1556103	1569917	1692.7	1
1569917	1583847	1689.9	1
1583847	1595674	1691.7	1
1595674	1609074	1693.4	1
1609074	1623045	1693.2	1
1623045	1639757	1693.4	1
1639757	1653472	1692.5	1
1653472	1674270	1694.8	1
1674270	1682474	1693.2	1
1682474	1694265	1693.4	1
1694265	1711830	1691.9	1
1711830	1720736	1693.8	1
1720736	1743867	1689.5	1
1743867	1757860	1694.4	1
1757860	1771790	1693.6	1
1771790	1784189	1692.1	1
1784189	1799282	1694.0	1
1799282	1814383	1694.0	1
1814383	1825976	1692.8	1
1825976	1839595	1693.1	1
1839595	1856279	1691.3	1
1856279	1870563	1690.9	1
1870563	1887053	1689.7	1
1887053	1897831	1692.7	1
1897831	1918534	1691.5	1
1918534	1926811	1693.1	1
1926811	1943869	1693.5	1
1943869	1957925	1695.4	1
1957925	1971892	1693.8	1
1971892	1988004	1694.4	1
1988004	1997777	1691.7	1
1997777	2011204	1691.3	1
2011204	2035606	1691.9	1
2035606	2043601	1692.5	1
2043601	2057708	1691.7	1
2057708	2071898	1692.3	1
2071898	2088726	1692.1	1
2088726	2105738	1693.6	1
2105738	2115568	1693.5	1
2115568	2144015	1691.7	1
2144015	2163087	1692.5	1
2163087	2181032	1693.1	1
2181032	2192013	1691.9	1
2192013	2208280	1693.6	1
2208280	2216747	1695.6	1
2216747	2231012	1693.2	1
2231012	2257191	1693.1	1
2257191	2263231	1694.0	1
2263231	2280315	1691.3	1
2280315	2289354	1691.5	1
2289354	2303071	1690.7	1
2303071	2321852	1693.0	1
2321852	2334767	1694.0	1
2334767	2351223	1693.6	1
2351223	2365290	1693.6	1
2365290	2383441	1695.8	1
2383441	2392952	1694.0	1
2392952	2406834	1695.8	1
2406834	2421907	1691.9	1
2421907	2435974	1691.5	1
2435974	2450022	1690.3	1
2450022	2468986	1691.3	1
2468986	2479646	1692.1	1
2479646	2493506	1686.3	1
2493506	2512886	1694.6	1
2512886	2525647	1696.0	1
2525647	2543716	1691.3	1
2543716	2551565	1689.1	1
2551565	2565841	1689.5	1
2565841	2582966	1692.1	1
2582966	2594408	1692.3	1
2594408	2620462	1691.7	1
2620462	2631535	1692.5	1
2631535	2643151	1694.0	1
2643151	2652232	1693.8	1
2652232	2666035	1696.6	1
2666035	2688190	1693.8	1
2688190	2700581	1691.7	1
2700581	2714521	1693.1	1
2714521	2725793	1692.5	1
2725793	2738750	1692.1	1
2738750	2763054	1694.0	1
2763054	2775126	1696.2	1
2775126	2787384	1695.0	1
2787384	2803237	1694.2	1
2803237	2815735	1693.6	1
2815735	2834034	1694.2	1
2834034	2848672	1691.7	1
2848672	2861564	1690.7	1
2861564	2875535	1690.7	1
2875535	2889242	1689.7	1
2889242	2910769	1691.5	1
2910769	2920370	1692.7	1
2920370	2930137	1695.0	1
2930137	2944136	1695.8	1
2944136	2959581	1692.3	1
2959581	2975242	1691.3	1
2975242	2986238	1691.9	1
2986238	3004673	1693.4	1
3004673	3020290	1690.5	1
3020290	3027873	1692.7	1
3027873	3048369	1691.7	1
3048369	3060186	1691.7	1
3060186	3077085	1693.1	1
3077085	3091084	1693.8	1
3091084	3105097	1691.1	1
3105097	3125954	1690.5	1
3125954	3132126	1690.1	1
3132126	3146598	1690.3	1
3146598	3163111	1692.5	1
3163111	3172810	1690.3	1
3172810	3193051	1692.5	1
3193051	3210445	1691.9	1
3210445	3224305	1692.9	1
3224305	3232016	1691.9	1
3232016	3252247	1692.7	1
3252247	3265910	1690.5	1
3265910	3278198	1690.9	1
3278198	3286124	1693.7	1
3286124	3300029	1692.5	1
3300029	3313962	1694.2	1
3313962	3341809	1695.0	1
3341809	3355999	1691.7	1
3355999	3370018	1693.4	1
3370018	3379901	1692.7	1
3379901	3393871	1693.3	1
3393871	3416832	1690.9	1
3416832	3425965	1694.4	1
3425965	3436471	1693.4	1
3436471	3444023	1694.2	1
3444023	3454186	1728.7	1
3454186	3473893	1723.3	1
3473893	3490368	1720.9	1
3490368	3503862	1715.7	1
3503862	3517668	1711.5	1
3517668	3525609	1708.1	1
3525609	3544656	1707.7	1
3544656	3558038	1706.3	1
3558038	3584154	1704.9	1
3584154	3598031	1700.7	1
3598031	3617486	1697.0	1
3617486	3628507	1696.6	1
3628507	3647961	1698.9	1
3647961	3661827	1697.2	1
3661827	3674676	1697.4	1
