#Processing Run 48107 for polarization tables
#The run table thinks this was a DSWAPL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48106.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
0	227	1918.3	1
227	12880	1916.3	1
12880	19505	1918.3	1
19505	33747	1918.7	1
33747	49696	1918.5	1
49696	62126	1916.5	1
62126	73793	1914.5	1
73793	87242	1916.9	1
87242	99572	1915.1	1
99572	115190	1913.9	1
115190	131359	1913.3	1
131359	138224	1913.9	1
138224	150898	1917.1	1
150898	161051	1917.7	1
161051	179806	1915.3	1
179806	189215	1915.9	1
189215	201004	1918.3	1
201004	215655	1918.1	1
215655	225787	1917.1	1
225787	247872	1914.3	1
247872	259186	1917.7	1
259186	271425	1920.5	1
271425	278572	1919.9	1
278572	293108	1919.9	1
293108	306253	1918.9	1
306253	316513	1918.5	1
316513	328391	1919.3	1
328391	345618	1918.1	1
345618	357589	1915.7	1
357589	372564	1915.7	1
372564	385880	1920.3	1
385880	394540	1920.7	1
394540	406321	1918.9	1
406321	422438	1919.7	1
422438	442403	1919.7	1
442403	449961	1920.7	1
449961	462436	1920.1	1
462436	469040	1917.9	1
469040	486873	1917.9	1
486873	498664	1916.7	1
498664	511848	1918.5	1
511848	522102	1919.5	1
522102	534264	1921.7	1
534264	546932	1921.5	1
546932	565380	1921.1	1
565380	573970	1919.9	1
573970	585966	1919.1	1
585966	602482	1919.9	1
602482	610307	1920.7	1
610307	628704	1921.9	1
628704	641637	1919.9	1
641637	654528	1919.9	1
654528	660430	1920.3	1
660430	678526	1919.3	1
678526	690638	1919.3	1
690638	702725	1920.7	1
702725	718260	1918.3	1
718260	725884	1945.4	1
725884	737037	1918.5	1
737037	758108	1921.9	1
758108	771068	1920.9	1
771068	783315	1921.3	1
783315	789364	1922.3	1
789364	807664	1923.1	1
807664	820209	1923.1	1
820209	827486	1923.1	1
827486	841400	1920.7	1
841400	859193	1922.5	1
859193	864023	1922.5	1
864023	884893	1921.3	1
884893	891994	1923.3	1
891994	903596	1924.1	1
903596	916247	1922.9	1
916247	926619	1921.1	1
926619	947108	1922.1	1
947108	954204	1920.7	1
954204	966580	1923.5	1
966580	984082	1922.9	1
984082	995763	1923.1	1
995763	1007162	1923.3	1
1007162	1020055	1922.5	1
1020055	1031666	1924.1	1
1031666	1050063	1924.5	1
1050063	1056338	1923.7	1
1056338	1072339	1922.9	1
1072339	1088206	1921.7	1
1088206	1099047	1920.7	1
1099047	1112120	1923.7	1
1112120	1123659	1922.5	1
1123659	1141703	1923.5	1
1141703	1151159	1924.4	1
1151159	1161010	1924.9	1
1161010	1175877	1924.7	1
1175877	1187519	1923.9	1
1187519	1200465	1923.7	1
1200465	1210574	1919.5	1
1210574	1228073	1921.3	1
1228073	1240499	1922.3	1
1240499	1247307	1924.9	1
1247307	1263538	1924.1	1
1263538	1276930	1923.7	1
1276930	1290018	1924.5	1
1290018	1296152	1923.5	1
1296152	1316012	1923.1	1
1316012	1326746	1922.7	1
1326746	1339787	1922.1	1
1339787	1352191	1923.7	1
