#Processing Run 48278 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48265.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the Plane
Using	x	-1.0	0
4371466	4390708	-1.0	0
4390708	4409942	1226.9	0
4409942	4418409	1232.5	0
4418409	4431993	1232.3	0
4431993	4446602	1232.5	0
4446602	4460815	1230.3	0
4460815	4482913	1232.3	0
4482913	4495921	1234.1	0
4495921	4504147	1237.9	0
4504147	4518223	1239.1	0
4518223	4532401	1237.9	0
4532401	4557861	1235.1	0
4557861	4566037	1232.9	0
4566037	4577384	1235.3	0
4577384	4590984	1238.9	0
4590984	4608263	1238.3	0
4608263	4632952	1240.7	0
4632952	4635897	1241.1	0
4635897	4650612	1240.7	0
4650612	4663900	1243.3	0
4663900	4683792	1243.3	0
4683792	4698544	1245.5	0
4698544	4709128	1247.7	0
4709128	4726396	1245.1	0
4726396	4740410	1244.9	0
4740410	4748689	1243.1	0
4748689	4768344	1242.9	0
4768344	4784886	1242.3	0
4784886	4796131	1244.5	0
4796131	4815129	1244.5	0
4815129	4823716	1245.3	0
4823716	4838762	1243.7	0
4838762	4850493	1240.9	0
4850493	4867502	1241.1	0
4867502	4884305	1241.7	0
4884305	4892216	1242.1	0
4892216	4916619	1242.5	0
4916619	4926987	1241.9	0
4926987	4940355	1240.9	0
4940355	4952463	1240.9	0
4952463	4965688	1240.5	0
4965688	4989665	1241.9	0
4989665	4996578	1238.5	0
4996578	5010614	1231.7	0
5010614	5023969	1233.7	0
5023969	5034446	1257.0	0
5034446	5044791	1254.8	0
5044791	5057131	1245.1	0
5057131	5068145	1242.9	0
5068145	5082248	1238.9	0
5082248	5094346	1235.1	0
5094346	5109243	1233.5	0
5109243	5122508	1233.3	0
5122508	5141050	1232.5	0
5141050	5156350	1238.9	0
5156350	5167247	1242.7	0
5167247	5179685	1243.5	0
5179685	5196619	1244.1	0
5196619	5208947	1243.9	0
5208947	5233005	1243.5	0
5233005	5239633	1244.7	0
5239633	5258106	1246.1	0
5258106	5272410	1249.8	0
5272410	5285783	1250.2	0
5285783	5300917	1250.4	0
5300917	5311862	1250.6	0
5311862	5329890	1250.2	0
5329890	5339132	1251.0	0
5339132	5350074	1250.8	0
5350074	5372678	1249.8	0
5372678	5386214	1245.9	0
5386214	5399947	1250.0	0
5399947	5410569	1250.6	0
5410569	5423973	1248.4	0
5423973	5446342	1252.2	0
5446342	5453271	1253.2	0
5453271	5466972	1252.8	0
5466972	5486083	1255.6	0
5486083	5494705	1252.6	0
5494705	5513822	1251.6	0
5513822	5527596	1252.2	0
5527596	5539948	1248.4	0
5539948	5555339	1244.1	0
5555339	5571040	1242.9	0
5571040	5591998	1238.9	0
5591998	5603383	1238.1	0
5603383	5613028	1234.3	0
5613028	5631426	1233.9	0
5631426	5640981	1232.1	0
5640981	5660612	1233.3	0
5660612	5676070	1234.5	0
5676070	5683023	1231.7	0
5683023	5697170	1234.1	0
5697170	5716909	1237.9	0
5716909	5732743	1233.5	0
5732743	5748383	1233.3	0
5748383	5762071	1231.7	0
5762071	5772808	1231.9	0
5772808	5790702	1228.7	0
5790702	5809741	1229.3	0
5809741	5821168	1229.5	0
5821168	5834281	1228.9	0
5834281	5848825	1229.9	0
5848825	5868607	1223.9	0
5868607	5882871	1242.7	0
5882871	5915384	1240.9	0
5915384	5928085	1228.1	0
5928085	5950492	1224.7	0
5950492	5958513	1228.8	0
5958513	5973640	-1.0	0
5973640	5992653	-1.0	0
5992653	6002859	-1.0	0
6002859	6027497	-1.0	0
6027497	6036153	-1.0	0
6036153	6053778	-1.0	0
6053778	6068474	1224.1	0
6068474	6079050	1228.7	0
6079050	6096535	1230.3	0
6096535	6109086	1229.3	0
6109086	6123246	1227.5	0
6123246	6138047	1226.9	0
6138047	6151187	-1.0	0
6151187	6170760	-1.0	0
6170760	6182701	-1.0	0
6182701	6197350	1224.5	0
6197350	6211149	1229.1	0
6211149	6436103	1230.3	0
6436103	6443893	1264.6	0
6443893	6459140	1261.0	0
6459140	6476750	1264.6	0
6476750	6494490	1266.8	0
6494490	6504281	1262.8	0
6504281	6517508	1244.3	0
6517508	6530317	1243.5	0
6530317	6547650	1242.7	0
6547650	6559759	1249.0	0
6559759	6573626	1249.6	0
6573626	6587443	1245.9	0
6587443	6607192	1249.4	0
6607192	6627438	1244.7	0
6627438	6634974	1249.0	0
6634974	6645296	1254.0	0
6645296	6663082	1256.0	0
6663082	6676845	1251.8	0
6676845	6697804	1251.6	0
6697804	6710071	1253.8	0
6710071	6717965	1254.4	0
6717965	6730606	1256.8	0
6730606	6744407	1261.4	0
6744407	6761643	1265.6	0
6761643	6774144	1267.0	0
6774144	6787681	1268.0	0
6787681	6805951	1269.2	0
6805951	6819400	1275.2	0
6819400	6834876	1278.2	0
6834876	6847420	1275.0	0
6847420	6860541	1273.4	0
6860541	6871291	1273.0	0
6871291	6885825	1273.4	0
6885825	6902705	1268.6	0
6902705	6915084	1266.6	0
6915084	6928260	1263.8	0
6928260	6940651	1261.8	0
6940651	6954350	1259.8	0
6954350	6974510	1261.8	0
6974510	6986915	1265.4	0
6986915	6999689	1261.2	0
6999689	7013226	1258.2	0
7013226	7029501	1257.4	0
7029501	7049250	1255.2	0
7049250	7056404	1244.3	0
7056404	7070866	1240.3	0
7070866	7084825	1240.7	0
7084825	7098247	1240.5	0
7098247	7122424	1240.3	0
7122424	7131529	1240.9	0
7131529	7142371	1242.5	0
7142371	7161600	1242.1	0
7161600	7169625	1240.9	0
7169625	7195311	1241.7	0
7195311	7201846	1239.9	0
7201846	7216577	1243.3	0
7216577	7228218	1240.1	0
7228218	7242804	1237.5	0
7242804	7260983	1230.1	0
7260983	7273255	1227.1	0
7273255	7293030	1224.1	0
7293030	7301394	1229.9	0
7301394	7315257	1237.9	0
7315257	7339290	1242.7	0
7339290	7344452	1245.9	0
7344452	7363042	1250.2	0
7363042	7373758	1248.6	0
7373758	7385075	1249.0	0
7385075	7409714	1246.5	0
7409714	7417459	1251.0	0
7417459	7430776	1297.0	0
7430776	7449756	1278.6	0
7449756	7456813	1283.4	0
7456813	7475288	1282.2	0
7475288	7485424	1276.0	0
7485424	7498913	1276.2	0
7498913	7518630	1274.8	0
7518630	7531854	1273.6	0
7531854	7548103	1275.6	0
7548103	7555562	1277.6	0
7555562	7568591	1277.2	0
7568591	7585528	1276.4	0
7585528	7600887	1274.6	0
7600887	7616820	1276.2	0
7616820	7632280	1273.4	0
7632280	7640499	1273.0	0
7640499	7656404	1272.4	0
7656404	7666169	1274.8	0
7666169	7683706	1273.0	0
7683706	7695832	1279.0	0
7695832	7710177	1271.8	0
7710177	7722979	1268.8	0
7722979	7733452	1273.8	0
7733452	7752922	1275.8	0
7752922	7770397	1272.0	0
7770397	7781157	1272.4	0
7781157	7795317	1273.0	0
7795317	7809948	1274.8	0
7809948	7831290	1275.4	0
7831290	7839367	1277.4	0
7839367	7846346	1277.6	0
7846346	7859774	1276.4	0
7859774	7878807	1278.6	0
7878807	7893025	1277.6	0
7893025	7906559	1277.0	0
7906559	7916827	1274.8	0
7916827	7929511	1272.0	0
7929511	7946835	1271.8	0
7946835	7962843	1272.6	0
7962843	7979206	1277.0	0
7979206	7987827	1276.0	0
7987827	8000791	1277.2	0
8000791	8013805	1276.4	0
8013805	8030733	1272.0	0
8030733	8041373	1273.4	0
8041373	8057291	1273.6	0
8057291	8069912	1273.2	0
8069912	8083784	1273.8	0
8083784	8105390	1273.2	0
8105390	8113139	1271.6	0
8113139	8133340	1268.4	0
8133340	8143097	1272.0	0
8143097	8152500	1269.6	0
8152500	8169946	1268.4	0
8169946	8181668	1272.0	0
8181668	8199787	1272.0	0
8199787	8207930	1273.8	0
8207930	8221970	1269.2	0
8221970	8245679	1271.2	0
8245679	8253100	1271.4	0
8253100	8267211	1271.8	0
8267211	8277656	1267.6	0
8277656	8295506	1271.4	0
8295506	8309767	1266.0	0
8309767	8321097	1267.4	0
8321097	8333943	1267.6	0
8333943	8348723	1266.8	0
8348723	8363699	1266.8	0
8363699	8378968	1268.6	0
8378968	8389021	1269.4	0
8389021	8402605	1271.2	0
8402605	8418242	1271.0	0
8418242	8431291	1268.0	0
8431291	8448430	1266.8	0
8448430	8464501	1261.6	0
8464501	8474864	1262.6	0
8474864	8488949	1260.2	0
8488949	8502675	1260.0	0
8502675	8519838	1260.8	0
8519838	8538723	1265.4	0
8538723	8545340	1267.2	0
8545340	8558918	1269.0	0
8558918	8572311	1272.6	0
8572311	8596786	1271.8	0
8596786	8600737	1268.2	0
8600737	8620044	1269.4	0
8620044	8631395	1273.0	0
8631395	8646275	1275.6	0
8646275	8661258	1274.0	0
8661258	8677130	1273.0	0
8677130	8686487	1272.4	0
8686487	8697381	1275.0	0
8697381	8711991	1273.2	0
8711991	8726537	1269.2	0
8726537	8746636	1267.8	0
8746636	8753251	1268.4	0
8753251	8773476	1269.6	0
8773476	8783447	1267.0	0
8783447	8799939	1264.8	0
8799939	8811365	1258.6	0
8811365	8824529	1259.4	0
8824529	8838514	1259.0	0
8838514	8854437	1261.6	0
8854437	8874941	1261.0	0
8874941	8885416	1261.2	0
8885416	8894215	1264.0	0
8894215	8906634	1264.2	0
8906634	8924087	1265.0	0
8924087	8940298	1264.0	0
8940298	8949667	1267.8	0
8949667	8964378	1271.4	0
8964378	8976515	1271.4	0
8976515	8995017	1267.2	0
8995017	9009978	1268.8	0
9009978	9019510	1270.8	0
9019510	9033762	1268.6	0
9033762	9048649	1268.0	0
9048649	9059450	1267.0	0
9059450	9079424	1266.6	0
9079424	9090637	1268.6	0
9090637	9107429	1269.4	0
9107429	9115648	1271.6	0
9115648	9128900	1272.2	0
9128900	9148665	1272.6	0
9148665	9159771	1273.6	0
9159771	9173561	1276.8	0
9173561	9188969	1275.2	0
9188969	9198022	1273.8	0
9198022	9215729	1272.6	0
9215729	9228416	1273.0	0
9228416	9242596	1271.2	0
9242596	9256087	1273.0	0
9256087	9274689	1274.8	0
9274689	9290647	1272.4	0
9290647	9303470	1272.6	0
9303470	9311479	1271.2	0
9311479	9330389	1267.6	0
9330389	9343810	1268.0	0
9343810	9358425	1269.0	0
9358425	9369374	1268.2	0
9369374	9382510	1268.2	0
9382510	9398560	1264.8	0
9398560	9408993	1258.0	0
9408993	9432301	1252.0	0
9432301	9445674	1254.0	0
9445674	9458473	1252.8	0
9458473	9472409	1266.4	0
9472409	9484331	1268.8	0
9484331	9503942	1263.6	0
9503942	9513333	1263.4	0
9513333	9527816	1261.2	0
9527816	9540059	1259.4	0
9540059	9553603	1255.6	0
9553603	9574033	1257.4	0
9574033	9586872	1256.2	0
9586872	9593038	1251.4	0
9593038	9613904	1251.8	0
9613904	9622164	1252.8	0
9622164	9644000	1253.2	0
9644000	9650748	1257.6	0
9650748	9664522	1260.0	0
9664522	9678211	1264.2	0
9678211	9691704	1265.0	0
9691704	9710955	1262.8	0
9710955	9727257	1261.2	0
9727257	9738230	1262.0	0
9738230	9751705	1266.4	0
9751705	9761777	1266.2	0
9761777	9780979	1266.6	0
9780979	9791424	1263.2	0
9791424	9806683	1257.8	0
9806683	9824724	1257.4	0
9824724	9832429	1254.8	0
9832429	9856072	1257.4	0
9856072	9864346	1259.2	0
9864346	9877709	1258.6	0
9877709	9890268	1258.8	0
9890268	9906954	1260.4	0
9906954	9925706	1259.8	0
9925706	9933202	1261.4	0
9933202	9949617	1256.6	0
9949617	9963332	1280.2	0
9963332	9974372	1254.8	0
9974372	9990462	1251.8	0
9990462	10002568	1242.7	0
10002568	10016969	1234.1	0
10016969	10031207	1224.9	0
10031207	10050113	1229.9	0
10050113	10066296	1242.3	0
10066296	10078701	1258.2	0
10078701	10090063	1265.4	0
10090063	10105404	1271.2	0
10105404	10117147	1278.4	0
10117147	10133216	1278.8	0
10133216	10146636	1277.2	0
10146636	10164769	1276.0	0
10164769	10173381	1268.4	0
10173381	10190234	1266.8	0
10190234	10204213	1267.2	0
10204213	10216881	1266.4	0
10216881	10233806	1266.0	0
10233806	10243725	1262.0	0
10243725	10257343	1261.2	0
10257343	10274462	1263.4	0
10274462	10286290	1265.8	0
10286290	10300301	1263.4	0
10300301	10312849	1264.6	0
10312849	10327166	1260.4	0
10327166	10349209	1258.8	0
10349209	10362129	1248.6	0
10362129	10374246	1243.5	0
10374246	10389298	1244.5	0
10389298	10402585	1250.8	0
10402585	10418121	1256.8	0
10418121	10428547	1260.0	0
10428547	10441780	1258.0	0
10441780	10455534	1260.6	0
10455534	10468810	1258.4	0
10468810	10490194	1260.0	0
10490194	10497867	1270.6	0
10497867	10516485	1237.3	0
10516485	10530809	1230.1	0
10530809	10540841	1232.1	0
10540841	10565104	1234.1	0
10565104	10571062	1267.8	0
10571062	10588595	1260.0	0
10588595	10595842	1256.8	0
10595842	10609588	1243.1	0
10609588	10629940	1241.1	0
10629940	10641961	1234.3	0
10641961	10655782	1234.1	0
10655782	10675361	1234.3	0
10675361	10680880	1294.9	0
10680880	10716881	1284.4	0
10716881	10725816	1238.3	0
10725816	10738597	1232.9	0
10738597	10760375	1229.3	0
10760375	10773531	1222.9	0
10773531	10783830	1228.3	0
10783830	10800415	1233.3	0
10800415	10815119	1241.9	0
10815119	10829038	1255.8	0
10829038	10843562	1269.4	0
10843562	10853753	1277.0	0
10853753	10870966	1277.8	0
10870966	10877694	1277.4	0
10877694	10897834	1275.2	0
10897834	10910139	1268.8	0
10910139	10926480	1266.8	0
10926480	10940271	1249.6	0
10940271	10954237	1241.3	0
10954237	10969833	1242.7	0
10969833	10980617	1240.3	0
10980617	10994631	1237.9	0
10994631	11012371	1234.5	0
11012371	11022662	1233.3	0
11022662	11035528	1231.9	0
11035528	11045190	1264.4	0
11045190	11061711	1257.6	0
11061711	11068170	1250.6	0
11068170	11084001	1248.6	0
11084001	11094300	1239.7	0
11094300	11109261	1229.5	0
11109261	11128860	1227.3	0
11128860	11141817	1233.3	0
11141817	11155639	1238.7	0
11155639	11166549	1250.0	0
11166549	11186198	1256.2	0
11186198	11200579	1265.4	0
11200579	11214297	1271.4	0
11214297	11227651	1277.8	0
11227651	11237418	1278.6	0
11237418	11253621	1279.0	0
11253621	11269314	1278.4	0
11269314	11280010	1279.0	0
11280010	11293057	1279.2	0
11293057	11311215	1266.6	0
11311215	11323394	1263.4	0
11323394	11338978	1267.2	0
11338978	11353624	1265.2	0
11353624	11361790	1266.4	0
11361790	11380643	1265.2	0
11380643	11394171	1264.8	0
11394171	11414285	1267.8	0
11414285	11420994	1275.8	0
11420994	11434263	1278.2	0
11434263	11445819	1277.0	0
11445819	11459392	1276.2	0
11459392	11476524	1276.4	0
11476524	11489132	1268.0	0
11489132	11502598	1261.4	0
11502598	11520985	1264.6	0
11520985	11527655	1268.8	0
11527655	11550857	1266.0	0
11550857	11558772	1264.4	0
11558772	11572231	1263.6	0
11572231	11588645	1252.2	0
11588645	11601879	1251.4	0
11601879	11616995	1251.4	0
11616995	11628900	1255.8	0
11628900	11642389	1252.4	0
11642389	11655941	1257.0	0
11655941	11672745	1265.6	0
11672745	11689633	1274.6	0
11689633	11697363	1275.8	0
11697363	11712907	1275.6	0
11712907	11723835	1274.4	0
11723835	11737958	1273.8	0
11737958	11754803	1269.0	0
11754803	11767315	1266.4	0
11767315	11780295	1264.8	0
11780295	11793645	1260.0	0
11793645	11809853	1254.6	0
11809853	11826071	1253.0	0
11826071	11840596	1262.8	0
11840596	11855045	1264.0	0
11855045	11863787	1261.8	0
11863787	11881054	1258.6	0
11881054	11896488	1258.0	0
11896488	11907525	1267.0	0
11907525	11920676	1272.0	0
11920676	11934195	1274.4	0
11934195	11946938	1276.8	0
11946938	11962632	1277.0	0
11962632	11978991	1279.2	0
11978991	11988914	1279.0	0
11988914	12002200	1275.4	0
12002200	12015478	1274.2	0
12015478	12035807	1267.8	0
12035807	12044175	1269.0	0
12044175	12062080	1270.8	0
12062080	12070213	1274.4	0
12070213	12083408	1271.2	0
12083408	12107611	1271.2	0
12107611	12114827	1268.6	0
12114827	12124913	1267.0	0
12124913	12139671	1268.6	0
12139671	12152503	1271.4	0
12152503	12171281	1273.8	0
12171281	12182963	1267.4	0
12182963	12194566	1271.4	0
12194566	12207852	1263.6	0
12207852	12226036	1261.4	0
12226036	12241187	1263.2	0
12241187	12252738	1265.2	0
12252738	12268614	1266.8	0
12268614	12277687	1268.2	0
12277687	12290214	1264.8	0
12290214	12315431	1258.2	0
12315431	12322072	1245.9	0
12322072	12335322	1243.3	0
12335322	12349414	1244.9	0
12349414	12363007	1246.3	0
12363007	12380488	1257.4	0
12380488	12391456	1269.2	0
12391456	12404862	1268.8	0
12404862	12423061	1268.2	0
12423061	12432730	1269.4	0
12432730	12449993	1265.8	0
12449993	12461418	1265.0	0
12461418	12475324	1266.6	0
12475324	12487861	1265.8	0
12487861	12503324	1263.4	0
12503324	12518123	1263.6	0
12518123	12530446	1255.2	0
12530446	12544548	1251.6	0
12544548	12557121	1254.6	0
12557121	12570540	1259.2	0
12570540	12589722	1259.6	0
12589722	12600394	1255.2	0
12600394	12613343	1256.8	0
12613343	12631154	1261.8	0
12631154	12638307	1266.8	0
12638307	12662513	1268.6	0
12662513	12669975	1267.4	0
12669975	12683454	1263.6	0
12683454	12696112	1265.2	0
12696112	12714674	1265.4	0
12714674	12730030	1259.0	0
12730030	12744999	1259.2	0
12744999	12752278	1255.8	0
12752278	12765892	1243.9	0
12765892	12785888	1244.1	0
12785888	12799472	1244.5	0
12799472	12813287	1245.9	0
12813287	12826879	1246.1	0
12826879	12839989	1253.4	0
12839989	12849484	1259.8	0
12849484	12872581	1260.4	0
12872581	12881089	1265.4	0
12881089	12898527	1267.4	0
12898527	12907018	1260.0	0
12907018	12919882	1287.2	0
12919882	12937488	1283.6	0
12937488	12950201	1259.6	0
12950201	12962266	1258.0	0
12962266	12980545	1252.0	0
12980545	12987641	1258.2	0
12987641	13009627	1263.0	0
13009627	13022138	1265.2	0
13022138	13033675	1271.0	0
13033675	13046744	1276.0	0
13046744	13060390	1280.0	0
13060390	13075977	1285.0	0
13075977	13087368	1284.2	0
13087368	13099948	1283.6	0
13099948	13112659	1281.6	0
13112659	13131082	1282.0	0
13131082	13149062	1272.0	0
13149062	13158792	1256.4	0
13158792	13167514	1260.8	0
13167514	13181367	1260.8	0
