0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 0 -1.0 0
0 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 1 -1.0 0
1 37 -1.0 0
37 3889 -1.0 0
3889 16951 -1.0 0
16951 31440 -1.0 0
31440 53256 -1.0 0
53256 64182 -1.0 0
64182 72775 -1.0 0
72775 85104 -1.0 0
85104 99722 -1.0 0
99722 109275 1751.0 0
109275 120540 1750.8 0
120540 135036 1761.8 0
135036 145531 1765.0 0
145531 163357 1768.8 0
163357 173248 1769.4 0
173248 189271 1770.0 0
189271 202933 1773.9 0
202933 220423 1776.9 0
220423 228985 1778.3 0
228985 242017 1778.9 0
242017 258169 1778.7 0
258169 274387 1779.9 0
274387 287963 1780.9 0
287963 300524 1782.9 0
300524 313829 1784.3 0
313829 320245 1782.5 0
320245 345257 -1.0 0
345257 353220 -1.0 0
353220 366513 -1.0 0
366513 380209 -1.0 0
380209 398908 1732.7 0
398908 409526 1760.0 0
409526 424716 1761.8 0
424716 431829 1763.4 0
431829 451570 1760.0 0
451570 463730 1761.6 0
463730 481435 1765.2 0
481435 491244 1761.6 0
491244 501321 1761.2 0
501321 516932 1757.8 0
516932 528295 1765.8 0
528295 550785 1765.6 0
550785 563976 1763.6 0
563976 576253 1767.0 0
576253 583733 1770.2 0
583733 603460 1768.0 0
603460 614211 1766.4 0
614211 629429 1764.8 0
629429 641834 1763.2 0
641834 655357 1765.8 0
655357 667733 1763.2 0
667733 682608 1762.8 0
682608 694453 1763.6 0
694453 705340 1765.6 0
705340 719745 1766.4 0
719745 726550 1768.0 0
726550 748693 1764.6 0
748693 759961 1764.0 0
759961 776820 1766.4 0
776820 789497 1765.6 0
789497 802805 1766.4 0
802805 819890 1766.2 0
819890 826297 1763.2 0
826297 839213 1764.2 0
839213 855552 1761.8 0
855552 868135 1761.4 0
868135 888167 1762.6 0
888167 901328 1762.2 0
901328 909754 1762.2 0
909754 935613 1767.6 0
935613 952566 1766.0 0
952566 964636 1764.0 0
964636 983920 1762.6 0
983920 990471 1761.6 0
990471 1010253 1763.4 0
1010253 1022945 1761.2 0
1022945 1038122 1765.0 0
1038122 1055018 1765.6 0
1055018 1060776 1764.4 0
1060776 1076230 1764.8 0
1076230 1095527 1742.2 0
1095527 1102069 1741.0 0
1102069 1115378 1741.2 0
1115378 1132247 1742.0 0
1132247 1145655 1740.4 0
1145655 1164148 1741.6 0
1164148 1175244 1740.4 0
1175244 1188881 1740.6 0
1188881 1202400 1742.6 0
1202400 1215297 1743.6 0
1215297 1234158 1746.4 0
1234158 1241875 1746.8 0
1241875 1254812 1747.2 0
1254812 1267750 1745.8 0
1267750 1279958 1742.4 0
1279958 1301241 1741.0 0
1301241 1314388 1740.4 0
1314388 1326191 1740.2 0
1326191 1340213 1741.8 0
1340213 1348490 1742.4 0
1348490 1368460 1742.6 0
1368460 1379480 1742.6 0
1379480 1392525 1743.0 0
1392525 1405769 1741.0 0
1405769 1418990 1742.0 0
1418990 1434475 1741.4 0
1434475 1447513 1740.6 0
1447513 1463838 1739.8 0
1463838 1473760 1740.8 0
1473760 1487078 1741.8 0
1487078 1506713 1726.9 0
