#All manual 2.1 GeV runs
#Total Events: Para: 2499001344.000000	 Perp: 2412088064.000000
#Bad Edge Events: Para: 992568	 Perp: 87080484
#Bad Edge Fraction: Para: 0.00	 Perp: 0.04
##Here are the runs used to make this mean polarization:
###para
#48357
#48358
#48359
#48360
#48361
#48362
#48363
#48364
#48365
#48388
#48389
#48390
#48391
#48392
#48393
#48394
#48395
#48396
#48397
##48398
#48399
#48400
#48405
#48406
#48407
#48408
###perp
##48331
#48332
#48333
#48334
#48335
#48336
#48337
#48338
#48339
#48340
#48341
#48342
#48343
#48344
#48348
#48349
#48350
#48351
#48366
#48367
#48368
#48370
#48371
#48372
#48373
#48374
#48377
#E_ID	E_g(GeV)	MeanPol
#		Para	perp	
1	4341.8	0.000	0.000
2	4333.8	0.000	0.000
3	4326.2	0.000	0.000
4	4319.0	0.000	0.000
5	4311.6	0.000	0.000
6	4304.0	0.000	0.000
7	4296.5	0.000	0.000
8	4288.8	0.000	0.000
9	4281.1	0.000	0.000
10	4273.2	0.000	0.000
11	4265.1	0.000	0.000
12	4256.9	0.000	0.000
13	4248.6	-0.015	-0.016
14	4240.1	-0.012	-0.013
15	4231.6	-0.011	-0.011
16	4223.1	-0.010	-0.010
17	4214.6	-0.008	-0.008
18	4206.0	-0.007	-0.007
19	4197.3	-0.006	-0.006
20	4188.6	-0.005	-0.005
21	4180.0	-0.004	-0.004
22	4171.2	-0.003	-0.003
23	4162.5	-0.003	-0.003
24	4153.8	-0.002	-0.002
25	4145.1	-0.002	-0.002
26	4136.3	-0.002	-0.002
27	4127.5	-0.001	-0.001
28	4118.8	-0.001	-0.001
29	4110.1	-0.001	-0.001
30	4101.2	-0.001	-0.001
31	4092.4	-0.000	-0.001
32	4083.7	0.014	0.015
33	4074.9	0.017	0.017
34	4066.1	0.015	0.015
35	4057.2	0.014	0.014
36	4048.4	0.012	0.012
37	4039.6	0.008	0.007
38	4030.9	0.007	0.007
39	4022.0	0.006	0.006
40	4013.1	0.006	0.006
41	4004.2	0.005	0.005
42	3995.4	0.001	0.001
43	3986.7	-0.098	-0.098
44	3977.9	-0.093	-0.093
45	3969.1	-0.088	-0.088
46	3960.3	-0.083	-0.083
47	3951.4	-0.078	-0.078
48	3942.4	-0.073	-0.073
49	3933.6	-0.068	-0.069
50	3924.9	-0.051	-0.051
51	3916.1	-0.043	-0.043
52	3907.2	-0.041	-0.040
53	3898.4	-0.038	-0.038
54	3889.6	-0.036	-0.036
55	3880.7	-0.033	-0.033
56	3871.7	-0.031	-0.031
57	3862.9	-0.029	-0.029
58	3854.1	-0.022	-0.026
59	3845.2	-0.005	-0.004
60	3836.4	0.008	0.011
61	3827.5	0.011	0.011
62	3818.7	0.010	0.011
63	3809.8	0.010	0.010
64	3801.0	0.010	0.010
65	3792.1	0.010	0.010
66	3783.2	0.009	0.009
67	3774.2	0.009	0.009
68	3765.4	0.010	0.009
69	3756.6	0.013	0.009
70	3747.9	0.019	0.015
71	3739.0	0.026	0.028
72	3730.1	0.031	0.036
73	3721.2	0.034	0.037
74	3712.4	0.035	0.035
75	3703.5	0.033	0.033
76	3694.6	0.031	0.031
77	3685.8	0.029	0.029
78	3676.9	0.027	0.028
79	3668.1	0.026	0.026
80	3659.1	0.024	0.024
81	3650.2	0.022	0.023
82	3641.5	0.021	0.021
83	3632.7	0.020	0.020
84	3623.8	0.018	0.018
85	3615.0	0.017	0.017
86	3606.2	0.016	0.016
87	3597.3	0.015	0.015
88	3588.4	0.014	0.014
89	3579.5	0.013	0.013
90	3570.7	0.012	0.012
91	3561.8	0.011	0.011
92	3553.0	0.010	0.010
93	3544.1	0.009	0.009
94	3535.3	0.008	0.008
95	3526.4	0.008	0.008
96	3517.5	0.007	0.007
97	3508.6	0.006	0.007
98	3499.7	0.006	0.006
99	3490.9	0.006	0.006
100	3482.1	0.005	0.005
101	3473.3	0.005	0.005
102	3464.4	0.005	0.004
103	3455.6	0.005	0.004
104	3446.7	0.005	0.004
105	3437.8	0.005	0.003
106	3429.0	0.005	0.003
107	3420.1	0.005	0.003
108	3411.3	0.004	0.003
109	3402.4	0.004	0.002
110	3393.6	0.004	0.002
111	3384.7	0.004	0.002
112	3375.8	0.003	0.002
113	3367.0	0.003	0.002
114	3358.1	0.003	0.001
115	3349.2	0.003	0.001
116	3340.4	0.002	0.001
117	3331.6	0.002	0.001
118	3322.7	0.003	0.001
119	3313.9	0.005	0.001
120	3305.0	0.010	0.001
121	3296.0	0.017	0.002
122	3287.1	0.025	0.007
123	3278.3	0.034	0.018
124	3269.5	0.044	0.036
125	3260.7	0.055	0.059
126	3251.8	0.066	0.083
127	3242.9	0.079	0.104
128	3234.0	0.090	0.118
129	3225.2	0.100	0.125
130	3216.4	0.107	0.127
131	3207.5	0.112	0.124
132	3198.6	0.113	0.119
133	3189.7	0.112	0.113
134	3180.9	0.110	0.108
135	3172.0	0.106	0.103
136	3163.2	0.102	0.098
137	3154.3	0.097	0.093
138	3145.4	0.092	0.088
139	3136.5	0.088	0.084
140	3127.7	0.083	0.080
141	3118.8	0.079	0.075
142	3110.0	0.075	0.071
143	3101.1	0.071	0.067
144	3092.2	0.067	0.064
145	3083.4	0.064	0.060
146	3074.5	0.060	0.057
147	3065.6	0.056	0.054
148	3056.7	0.054	0.051
149	3047.8	0.050	0.048
150	3038.9	0.048	0.045
151	3030.1	0.045	0.042
152	3021.2	0.042	0.040
153	3012.3	0.040	0.037
154	3003.4	0.038	0.035
155	2994.4	0.035	0.033
156	2985.4	0.033	0.031
157	2976.5	0.031	0.029
158	2967.8	0.029	0.027
159	2959.0	0.027	0.026
160	2950.1	0.026	0.024
161	2941.3	0.024	0.023
162	2932.4	0.024	0.021
163	2923.5	0.028	0.020
164	2914.6	0.036	0.019
165	2905.8	0.050	0.018
166	2896.9	0.069	0.021
167	2888.0	0.089	0.035
168	2879.2	0.109	0.066
169	2870.3	0.131	0.114
170	2861.4	0.156	0.170
171	2852.5	0.183	0.226
172	2843.6	0.213	0.275
173	2834.8	0.242	0.310
174	2825.9	0.268	0.334
175	2817.0	0.290	0.346
176	2808.1	0.306	0.350
177	2799.2	0.317	0.348
178	2790.3	0.322	0.341
179	2781.5	0.323	0.332
180	2772.6	0.320	0.323
181	2763.7	0.315	0.314
182	2754.9	0.308	0.305
