#Processing Run 48228 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
2855131	2878952	1261.0	0
2878952	2892089	1259.0	0
2892089	2913483	1258.8	0
2913483	2928916	1256.4	0
2928916	2939672	1255.8	0
2939672	2964015	1257.0	0
2964015	2980910	1263.2	0
2980910	3018150	1257.2	0
3018150	3033646	1252.0	0
3033646	3052624	1254.6	0
3052624	3069696	1255.6	0
3069696	3087947	1256.4	0
3087947	3097621	1259.4	0
3097621	3114897	1258.8	0
3114897	3132970	1262.0	0
3132970	3156842	1257.0	0
3156842	3171591	1260.2	0
3171591	3180746	1265.8	0
3180746	3197572	1263.8	0
3197572	3218151	1265.4	0
3218151	3233248	1271.6	0
3233248	3255098	1276.4	0
3255098	3270906	1273.6	0
3270906	3281772	1272.4	0
3281772	3300595	1271.8	0
3300595	3322811	1266.2	0
3322811	3338690	1269.0	0
3338690	3348448	1272.8	0
3348448	3365138	1272.8	0
3365138	3390265	1272.4	0
3390265	3402089	1269.0	0
3402089	3417978	1272.2	0
3417978	3433393	1273.4	0
3433393	3455552	1274.2	0
3455552	3476483	1273.4	0
3476483	3483366	1271.2	0
3483366	3505158	1268.0	0
3505158	3516758	1272.2	0
3516758	3536589	1271.2	0
3536589	3553496	1269.4	0
3553496	3567371	1270.8	0
3567371	3589192	1266.2	0
3589192	3599018	1269.2	0
3599018	3614820	1268.4	0
3614820	3642187	1271.2	0
3642187	3657219	1270.8	0
3657219	3668315	1266.6	0
3668315	3690073	1266.0	0
3690073	3699986	1263.0	0
3699986	3723857	1259.2	0
3723857	3737574	1260.2	0
3737574	3752389	1259.2	0
3752389	3769936	1259.6	0
3769936	3787417	1260.6	0
3787417	3807169	1259.2	0
3807169	3828840	1274.0	0
3828840	3837294	1264.4	0
3837294	3860467	1259.8	0
3860467	3875175	1260.2	0
3875175	3892150	1258.8	0
3892150	3907360	1259.8	0
3907360	3922395	1263.0	0
3922395	3944693	1262.8	0
3944693	3954447	1264.8	0
3954447	3976370	1265.4	0
3976370	3995341	1268.4	0
3995341	4007048	1259.6	0
4007048	4022658	1264.4	0
4022658	4040910	1261.2	0
4040910	4061062	1267.6	0
4061062	4074818	1265.8	0
4074818	4091406	1262.0	0
4091406	4108376	1262.8	0
4108376	4124249	1263.4	0
4124249	4145091	1271.8	0
4145091	4156586	1277.2	0
4156586	4172412	1271.4	0
4172412	4193075	1266.6	0
4193075	4203209	1267.8	0
4203209	4227206	1271.2	0
4227206	4240275	1268.2	0
4240275	4257703	1266.6	0
4257703	4278734	1268.8	0
4278734	4287701	1266.6	0
4287701	4319089	1267.4	0
4319089	4330556	1268.0	0
4330556	4340609	1267.8	0
4340609	4357125	1265.0	0
4357125	4372655	1259.4	0
4372655	4398182	1258.2	0
4398182	4413981	1251.2	0
4413981	4429838	1251.2	0
4429838	4446825	1255.2	0
4446825	4462218	1256.0	0
4462218	4486904	1254.4	0
4486904	4504948	1254.4	0
4504948	4516738	1249.4	0
4516738	4540400	1248.4	0
4540400	4548255	1247.8	0
4548255	4569607	1247.0	0
4569607	4586606	1243.1	0
4586606	4599619	1241.1	0
4599619	4617827	1245.7	0
4617827	4634897	1243.5	0
4634897	4657053	1242.9	0
4657053	4670017	1240.9	0
4670017	4693365	1239.5	0
4693365	4704111	1242.3	0
4704111	4721464	1242.9	0
4721464	4746428	1241.3	0
4746428	4762718	1240.9	0
4762718	4780099	1235.3	0
4780099	4795485	-1.0	0
4795485	4808117	-1.0	0
4808117	4832154	-1.0	0
4832154	4847796	-1.0	0
4847796	4864195	1300.5	0
4864195	4880687	1266.4	0
4880687	4903501	1244.5	0
4903501	4921681	-1.0	0
4921681	4935851	-1.0	0
4935851	4952548	-1.0	0
4952548	4972758	-1.0	0
4972758	4986781	-1.0	0
4986781	5010415	-1.0	0
5010415	5028421	-1.0	0
5028421	5052580	-1.0	0
5052580	5062882	-1.0	0
5062882	5086839	-1.0	0
5086839	5110919	-1.0	0
5110919	5125767	-1.0	0
5125767	5137716	-1.0	0
5137716	5155827	-1.0	0
5155827	5172591	-1.0	0
5172591	5200551	-1.0	0
5200551	5209910	-1.0	0
5209910	5225110	-1.0	0
5225110	5240709	-1.0	0
5240709	5260708	-1.0	0
5260708	5287059	-1.0	0
5287059	5300483	1223.5	0
5300483	5313652	1222.8	0
5313652	5330561	1222.1	0
5330561	5346331	1227.7	0
5346331	5372630	1243.7	0
5372630	5386746	1248.4	0
5386746	5403299	1248.6	0
5403299	5419357	1249.4	0
5419357	5434388	1260.4	0
5434388	5455594	1256.6	0
5455594	5470994	1263.2	0
5470994	5487930	1251.8	0
5487930	5502817	1253.8	0
5502817	5525469	1261.4	0
5525469	5542341	1262.8	0
5542341	5561949	1256.6	0
5561949	5572320	1256.0	0
5572320	5587426	1255.4	0
5587426	5604298	1258.2	0
5604298	5624942	1257.8	0
5624942	5645676	1258.0	0
5645676	5656922	1265.8	0
5656922	5672927	1257.6	0
5672927	5688858	1259.4	0
5688858	5711629	1263.8	0
5711629	5725279	1261.8	0
5725279	5741321	1264.6	0
5741321	5762049	1262.2	0
5762049	5773129	1272.6	0
5773129	5799404	1265.8	0
5799404	5809213	1260.4	0
5809213	5830636	1264.4	0
5830636	5844888	1263.8	0
5844888	5855776	1263.2	0
5855776	5877743	1258.6	0
5877743	5892787	1255.0	0
5892787	5909079	1237.5	0
5909079	5924838	1221.7	0
5924838	5942472	1228.9	0
5942472	5970128	1237.5	0
5970128	5978842	1243.3	0
5978842	5994366	1248.4	0
5994366	6019171	1247.4	0
6019171	6034886	1250.0	0
6034886	6051096	1253.6	0
6051096	6071938	1255.8	0
6071938	6090126	1252.6	0
6090126	6105836	1253.8	0
6105836	6113715	1256.0	0
6113715	6136248	1251.8	0
6136248	6157825	1249.4	0
6157825	6167985	1244.7	0
6167985	6192067	-1.0	0
6192067	6208138	-1.0	0
6208138	6228558	-1.0	0
6228558	6247508	-1.0	0
6247508	6260303	1224.1	0
6260303	6273786	1231.7	0
6273786	6289491	1240.1	0
6289491	6310696	1233.5	0
6310696	6333866	1240.7	0
6333866	6349216	1241.9	0
6349216	6365369	1244.1	0
6365369	6375660	1249.0	0
6375660	6402599	1249.0	0
6402599	6411671	1254.6	0
6411671	6427786	1256.8	0
6427786	6445399	1250.8	0
6445399	6461721	-1.0	0
6461721	6491635	-1.0	0
6491635	6501941	-1.0	0
6501941	6524800	-1.0	0
6524800	6536729	-1.0	0
6536729	6552882	-1.0	0
6552882	6574871	-1.0	0
6574871	6587359	-1.0	0
6587359	6605100	-1.0	0
6605100	6622908	-1.0	0
6622908	6645436	-1.0	0
6645436	6665318	-1.0	0
6665318	6679576	-1.0	0
6679576	6696042	-1.0	0
6696042	6714001	-1.0	0
6714001	6728758	-1.0	0
6728758	6764498	-1.0	0
6764498	6774766	-1.0	0
6774766	6791741	-1.0	0
6791741	6815497	-1.0	0
6815497	6827672	-1.0	0
6827672	6851524	-1.0	0
6851524	6867770	-1.0	0
6867770	6883967	-1.0	0
6883967	6905717	-1.0	0
6905717	6917286	-1.0	0
6917286	6946562	-1.0	0
6946562	6957471	-1.0	0
6957471	6975635	-1.0	0
6975635	7017277	-1.0	0
7017277	7035721	-1.0	0
7035721	7048725	-1.0	0
7048725	7065653	-1.0	0
7065653	7081886	-1.0	0
7081886	7098958	-1.0	0
7098958	7122678	-1.0	0
7122678	7138411	-1.0	0
7138411	7161975	-1.0	0
7161975	7174155	-1.0	0
7174155	7190173	-1.0	0
7190173	7212633	-1.0	0
7212633	7226678	-1.0	0
7226678	7244092	-1.0	0
7244092	7263243	-1.0	0
7263243	7279856	-1.0	0
7279856	7306536	-1.0	0
7306536	7327482	-1.0	0
7327482	7344925	-1.0	0
7344925	7363225	-1.0	0
7363225	7373868	-1.0	0
7373868	7401858	-1.0	0
7401858	7413410	-1.0	0
7413410	7430313	-1.0	0
7430313	7451704	-1.0	0
7451704	7491738	-1.0	0
7491738	7503336	-1.0	0
7503336	7522708	-1.0	0
7522708	7538291	-1.0	0
7538291	7563301	-1.0	0
7563301	7581430	-1.0	0
7581430	7595086	-1.0	0
7595086	7612588	-1.0	0
7612588	7636225	-1.0	0
7636225	7654422	-1.0	0
7654422	7671466	-1.0	0
7671466	7687975	-1.0	0
7687975	7710939	-1.0	0
7710939	7729175	-1.0	0
7729175	7746107	-1.0	0
7746107	7769145	-1.0	0
7769145	7778903	-1.0	0
7778903	7796102	-1.0	0
7796102	7819977	-1.0	0
7819977	7832789	-1.0	0
7832789	7854914	-1.0	0
7854914	7872463	-1.0	0
7872463	7888628	-1.0	0
7888628	7905750	-1.0	0
7905750	7924952	-1.0	0
7924952	7954176	-1.0	0
7954176	7965892	-1.0	0
7965892	7975674	-1.0	0
7975674	7994303	-1.0	0
7994303	8011638	-1.0	0
8011638	8037227	-1.0	0
8037227	8052310	-1.0	0
8052310	8077185	-1.0	0
8077185	8093812	-1.0	0
8093812	8106325	-1.0	0
8106325	8127919	-1.0	0
8127919	8144942	-1.0	0
8144942	8161775	-1.0	0
8161775	8183447	-1.0	0
8183447	8202297	-1.0	0
8202297	8224937	-1.0	0
8224937	8232515	-1.0	0
8232515	8250606	-1.0	0
8250606	8268524	-1.0	0
8268524	8286995	-1.0	0
8286995	8308798	-1.0	0
8308798	8321429	-1.0	0
8321429	8339169	-1.0	0
8339169	8362608	-1.0	0
8362608	8373467	-1.0	0
8373467	8400395	-1.0	0
8400395	8423327	-1.0	0
8423327	8431658	-1.0	0
8431658	8450043	-1.0	0
8450043	8473212	-1.0	0
8473212	8496877	-1.0	0
8496877	8505713	-1.0	0
8505713	8523262	-1.0	0
8523262	8546599	-1.0	0
8546599	8557421	-1.0	0
8557421	8581672	-1.0	0
8581672	8597414	-1.0	0
8597414	8621068	-1.0	0
8621068	8636793	-1.0	0
8636793	8648624	-1.0	0
8648624	8670001	-1.0	0
8670001	8687397	-1.0	0
8687397	8704870	-1.0	0
8704870	8727639	-1.0	0
8727639	8736297	-1.0	0
8736297	8760847	-1.0	0
8760847	8778022	-1.0	0
8778022	8794172	-1.0	0
8794172	8812041	-1.0	0
8812041	8829288	-1.0	0
8829288	8856785	-1.0	0
8856785	8867099	-1.0	0
8867099	8884465	-1.0	0
8884465	8908344	-1.0	0
8908344	8919609	-1.0	0
8919609	8940518	-1.0	0
8940518	8954285	-1.0	0
8954285	8977096	-1.0	0
8977096	8994717	-1.0	0
8994717	9012642	-1.0	0
9012642	9033552	-1.0	0
9033552	9051030	-1.0	0
9051030	9074714	-1.0	0
9074714	9085197	-1.0	0
9085197	9108340	-1.0	0
9108340	9125653	-1.0	0
9125653	9138693	-1.0	0
9138693	9157538	-1.0	0
9157538	9181855	-1.0	0
9181855	9200100	-1.0	0
9200100	9223186	-1.0	0
9223186	9238787	-1.0	0
9238787	9257292	-1.0	0
9257292	9267050	-1.0	0
9267050	9289596	-1.0	0
9289596	9308894	-1.0	0
9308894	9324241	-1.0	0
9324241	9342540	-1.0	0
9342540	9359452	-1.0	0
9359452	9384071	-1.0	0
9384071	9402641	-1.0	0
9402641	9416378	-1.0	0
9416378	9440399	-1.0	0
9440399	9457189	-1.0	0
9457189	9466557	-1.0	0
9466557	9493357	-1.0	0
9493357	9502154	-1.0	0
9502154	9524158	-1.0	0
9524158	9542293	-1.0	0
9542293	9564735	-1.0	0
9564735	9585114	-1.0	0
9585114	9600851	-1.0	0
9600851	9617498	-1.0	0
9617498	9641881	-1.0	0
9641881	9651042	-1.0	0
9651042	9674126	-1.0	0
9674126	9698706	-1.0	0
9698706	9710464	-1.0	0
9710464	9726533	-1.0	0
9726533	9745972	-1.0	0
9745972	9770703	-1.0	0
9770703	9788709	-1.0	0
9788709	9799997	-1.0	0
9799997	9818795	-1.0	0
9818795	9839597	-1.0	0
9839597	9866886	-1.0	0
9866886	9882485	-1.0	0
9882485	9904484	-1.0	0
9904484	9922684	-1.0	0
9922684	9941060	-1.0	0
9941060	9979503	-1.0	0
9979503	9993514	-1.0	0
9993514	10026533	-1.0	0
10026533	10044240	-1.0	0
10044240	10075320	-1.0	0
10075320	10092775	-1.0	0
10092775	10120770	-1.0	0
10120770	10133879	-1.0	0
10133879	10154228	-1.0	0
10154228	10178777	-1.0	0
10178777	10205828	-1.0	0
10205828	10220232	-1.0	0
10220232	10240003	-1.0	0
10240003	10258211	-1.0	0
10258211	10284514	-1.0	0
10284514	10311713	-1.0	0
10311713	10323832	-1.0	0
10323832	10350423	-1.0	0
10350423	10363758	-1.0	0
10363758	10393210	-1.0	0
10393210	10412816	-1.0	0
10412816	10426013	-1.0	0
10426013	10453214	-1.0	0
10453214	10472808	-1.0	0
10472808	10493612	-1.0	0
10493612	10512012	-1.0	0
10512012	10533611	-1.0	0
10533611	10554810	-1.0	0
10554810	10574224	-1.0	0
10574224	10609021	-1.0	0
10609021	10621098	-1.0	0
10621098	10649433	-1.0	0
10649433	10662989	-1.0	0
10662989	10681932	-1.0	0
10681932	10703257	-1.0	0
10703257	10720055	-1.0	0
10720055	10740046	-1.0	0
10740046	10760703	-1.0	0
10760703	10781535	-1.0	0
10781535	10811154	-1.0	0
10811154	10836695	-1.0	0
10836695	10846198	-1.0	0
10846198	10864794	-1.0	0
10864794	10882864	-1.0	0
10882864	10906751	-1.0	0
10906751	10922584	-1.0	0
10922584	10941366	-1.0	0
10941366	10957126	1302.3	0
10957126	10971684	1273.6	0
10971684	10992111	1238.9	0
10992111	11003839	1224.7	0
11003839	11019969	1222.3	0
11019969	11036583	1228.1	0
11036583	11054249	1222.7	0
11054249	11085087	1222.5	0
11085087	11097587	1224.3	0
11097587	11118627	1223.7	0
11118627	11128946	1249.0	0
11128946	11144649	1242.9	0
11144649	11166067	1242.7	0
11166067	11186972	1238.7	0
11186972	11203587	1240.5	0
11203587	11212958	1355.5	0
11212958	11232986	1352.1	0
11232986	11248843	1353.5	0
11248843	11260239	1335.0	0
11260239	11276211	1305.5	0
11276211	11293417	1278.6	0
11293417	11314934	1276.4	0
11314934	11330523	1290.5	0
11330523	11345190	1321.8	0
11345190	11360822	1324.2	0
11360822	11381788	1321.0	0
11381788	11395542	1324.6	0
11395542	11410387	1326.8	0
11410387	11430573	1318.0	0
11430573	11438603	1314.0	0
11438603	11454033	1312.4	0
11454033	11471389	1311.0	0
11471389	11494522	1312.8	0
11494522	11507527	1312.6	0
11507527	11516797	1316.6	0
11516797	11532302	1309.7	0
11532302	11547865	1310.2	0
11547865	11573765	1306.9	0
11573765	11593433	1375.0	0
11593433	11607770	1362.0	0
11607770	11616017	1356.9	0
11616017	11636283	1340.5	0
11636283	11651691	1328.0	0
11651691	11669607	1327.6	0
11669607	11678975	1325.4	0
11678975	11700398	1328.4	0
11700398	11707811	1328.6	0
11707811	11725009	1326.8	0
11725009	11745299	1321.2	0
11745299	11759723	1325.4	0
11759723	11775062	1325.8	0
11775062	11795745	1316.8	0
11795745	11816478	1314.0	0
11816478	11824690	1310.6	0
11824690	11840310	1252.4	0
11840310	11863219	1271.6	0
11863219	11871763	1292.5	0
11871763	11897966	1283.4	0
11897966	11908657	-1.0	0
11908657	11925485	-1.0	0
11925485	11942644	-1.0	0
11942644	11959643	1230.9	0
11959643	11999396	1285.6	0
11999396	12014450	-1.0	0
12014450	12024060	-1.0	0
12024060	12038475	-1.0	0
12038475	12061536	-1.0	0
12061536	12073091	-1.0	0
12073091	12083441	-1.0	0
12083441	12097741	-1.0	0
12097741	12111952	-1.0	0
12111952	12131516	-1.0	0
12131516	12144585	-1.0	0
12144585	12160392	-1.0	0
12160392	12172667	-1.0	0
12172667	12188494	-1.0	0
12188494	12205487	-1.0	0
12205487	12215092	-1.0	0
12215092	12228980	-1.0	0
12228980	12248034	-1.0	0
12248034	12258902	-1.0	0
12258902	12283739	-1.0	0
12283739	12290761	-1.0	0
12290761	12308789	-1.0	0
12308789	12319085	-1.0	0
12319085	12334691	-1.0	0
12334691	12353807	-1.0	0
12353807	12363284	-1.0	0
12363284	12378183	-1.0	0
12378183	12391063	-1.0	0
12391063	12405471	-1.0	0
12405471	12432451	-1.0	0
12432451	12446918	-1.0	0
12446918	12456078	-1.0	0
12456078	12468610	-1.0	0
12468610	12482645	-1.0	0
12482645	12500966	-1.0	0
12500966	12510531	-1.0	0
12510531	12530153	-1.0	0
12530153	12538601	-1.0	0
12538601	12552528	-1.0	0
12552528	12573526	-1.0	0
12573526	12587935	-1.0	0
12587935	12602440	1320.4	0
12602440	12618296	1332.2	0
12618296	12638459	1330.4	0
12638459	12656300	1331.0	0
12656300	12671944	1322.4	0
12671944	12687645	1308.7	0
12687645	12698321	-1.0	0
12698321	12716057	-1.0	0
12716057	12737644	-1.0	0
12737644	12752184	-1.0	0
12752184	12776624	-1.0	0
12776624	12788041	1229.9	0
12788041	12803710	1227.5	0
12803710	12831725	1224.7	0
12831725	12841993	1242.8	0
12841993	12865509	1261.0	0
12865509	12876413	1248.0	0
12876413	12899373	1241.7	0
12899373	12915838	-1.0	0
12915838	12928566	-1.0	0
12928566	12944406	-1.0	0
12944406	12963390	-1.0	0
12963390	12980393	-1.0	0
12980393	13002919	-1.0	0
13002919	13019543	-1.0	0
13019543	13036968	-1.0	0
13036968	13054257	-1.0	0
13054257	13075615	-1.0	0
13075615	13100740	-1.0	0
13100740	13111135	-1.0	0
13111135	13130999	-1.0	0
13130999	13154369	1246.2	0
13154369	13162556	1278.4	0
13162556	13181058	1301.5	0
13181058	13196533	1328.4	0
13196533	13211635	1331.6	0
13211635	13233827	1348.5	0
13233827	13240935	1361.0	0
13240935	13265782	1361.8	0
13265782	13276094	1356.9	0
13276094	13290876	1355.7	0
13290876	13306073	-1.0	0
13306073	13320747	-1.0	0
13320747	13337917	-1.0	0
13337917	13357628	-1.0	0
13357628	13367191	-1.0	0
13367191	13386477	-1.0	0
13386477	13400843	-1.0	0
13400843	13421487	-1.0	0
13421487	13429338	-1.0	0
13429338	13443477	-1.0	0
13443477	13457743	-1.0	0
13457743	13473248	-1.0	0
13473248	13495269	-1.0	0
13495269	13507061	-1.0	0
13507061	13514771	-1.0	0
13514771	13528040	-1.0	0
13528040	13549369	-1.0	0
13549369	13568468	-1.0	0
13568468	13579782	-1.0	0
13579782	13592768	-1.0	0
13592768	13610914	-1.0	0
13610914	13625430	-1.0	0
13625430	13637836	-1.0	0
13637836	13658925	-1.0	0
13658925	13670623	-1.0	0
13670623	13681750	-1.0	0
13681750	13696198	-1.0	0
13696198	13714293	-1.0	0
13714293	13727596	-1.0	0
13727596	13747681	-1.0	0
13747681	13754946	-1.0	0
13754946	13769539	-1.0	0
13769539	13790576	-1.0	0
13790576	13807732	-1.0	0
13807732	13817853	-1.0	0
13817853	13832532	-1.0	0
13832532	13846655	-1.0	0
13846655	13868807	-1.0	0
13868807	13882669	-1.0	0
13882669	13897224	-1.0	0
13897224	13906285	-1.0	0
13906285	13920909	-1.0	0
13920909	13938781	-1.0	0
13938781	13952096	-1.0	0
13952096	13967137	-1.0	0
13967137	13981361	-1.0	0
13981361	13996723	-1.0	0
13996723	14015827	-1.0	0
14015827	14029897	-1.0	0
14029897	14049457	-1.0	0
14049457	14064519	-1.0	0
14064519	14075451	1319.0	0
14075451	14093006	1317.6	0
14093006	14104693	1329.4	0
14104693	14119907	1335.0	0
14119907	14134812	1324.8	0
14134812	14154408	1331.4	0
14154408	14179965	1328.0	0
14179965	14183824	1295.1	0
14183824	14204163	1300.1	0
14204163	14222180	1305.1	0
14222180	14230657	1305.3	0
14230657	14261510	1307.9	0
14261510	14272542	1313.0	0
14272542	14285711	1316.0	0
14285711	14294372	1310.9	0
14294372	14301281	1271.2	0
14301281	14315506	1280.4	0
14315506	14333522	1280.0	0
14333522	14343723	1293.3	0
14343723	14359284	1303.5	0
14359284	14379508	1318.2	0
14379508	14394744	1322.4	0
14394744	14413890	1320.4	0
14413890	14428801	1344.7	0
14428801	14438620	1356.5	0
14438620	14452910	1371.2	0
14452910	14472369	1367.4	0
14472369	14483101	1364.0	0
14483101	14494951	1359.5	0
14494951	14510598	1370.2	0
14510598	14552575	1365.2	0
14552575	14563316	1354.7	0
14563316	14585655	1347.3	0
14585655	14593491	1341.3	0
14593491	14614332	1332.0	0
14614332	14636308	1329.0	0
14636308	14644065	1324.6	0
14644065	14664082	1318.6	0
14664082	14673127	1304.5	0
14673127	14694302	1307.3	0
14694302	14709806	1314.6	0
14709806	14725281	1317.8	0
14725281	14739790	1315.4	0
14739790	14755776	1310.0	0
14755776	14770463	1317.0	0
14770463	14789751	1315.2	0
14789751	14805972	1308.3	0
14805972	14816566	1311.6	0
14816566	14838802	1307.7	0
14838802	14853972	1310.6	0
14853972	14872424	1314.8	0
14872424	14886209	1309.9	0
14886209	14906013	1318.2	0
14906013	14916692	1326.8	0
14916692	14931632	1331.8	0
14931632	14957180	1340.1	0
14957180	14967084	1339.5	0
14967084	14982528	1346.3	0
14982528	15003141	1348.7	0
15003141	15010338	1349.3	0
15010338	15034232	1349.3	0
15034232	15051050	1348.1	0
15051050	15060138	1352.9	0
15060138	15079756	1348.1	0
15079756	15090326	1343.3	0
15090326	15111547	1349.5	0
15111547	15125591	1349.9	0
15125591	15141127	1348.3	0
15141127	15160012	1329.4	0
15160012	15175417	1317.6	0
15175417	15196074	1316.4	0
15196074	15204262	1325.8	0
15204262	15226018	1322.2	0
15226018	15233808	1331.4	0
15233808	15249309	1332.0	0
15249309	15275693	1326.2	0
15275693	15287077	1324.2	0
15287077	15306472	1327.2	0
15306472	15319564	1326.6	0
15319564	15330653	1321.2	0
15330653	15349491	1326.8	0
15349491	15371576	1332.2	0
15371576	15380357	1333.4	0
15380357	15402517	1333.2	0
15402517	15416528	1326.6	0
15416528	15433492	1322.0	0
15433492	15445433	1313.0	0
15445433	15461091	1310.6	0
15461091	15476550	1316.0	0
15476550	15496097	1311.4	0
15496097	15518314	1307.3	0
15518314	15526550	1296.9	0
15526550	15549729	1302.9	0
15549729	15558584	1303.5	0
15558584	15574595	1301.3	0
15574595	15597930	1304.1	0
15597930	15605128	1311.0	0
15605128	15620582	1305.9	0
15620582	15635818	1297.9	0
15635818	15650880	1305.3	0
15650880	15678838	1308.5	0
15678838	15705417	1314.8	0
15705417	15720063	1315.6	0
15720063	15740481	1297.5	0
15740481	15763191	1297.7	0
